"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"37.5","29.4","41.3","34.9","19.4","35.6","1500000US245101601003","Block Group 3, Census Tract 1601, Baltimore city, Maryland"
"29.6","20.3","28.5","7.1","36.5","30.2","1500000US245101602001","Block Group 1, Census Tract 1602, Baltimore city, Maryland"
"18.5","32.9","16.5","17.9","36.1","21.1","1500000US245101602002","Block Group 2, Census Tract 1602, Baltimore city, Maryland"
"31.1","26.9","31.3","24.9","25.8","34.2","1500000US245101602003","Block Group 3, Census Tract 1602, Baltimore city, Maryland"
"49.5","16.4","42.5","4.1","61.5","3.6","1500000US245101603001","Block Group 1, Census Tract 1603, Baltimore city, Maryland"
"58.9","18.7","65.3","6.7","52.0","42.2","1500000US245101603002","Block Group 2, Census Tract 1603, Baltimore city, Maryland"
"43.5","29.6","55.0","36.4","40.4","46.2","1500000US245101604001","Block Group 1, Census Tract 1604, Baltimore city, Maryland"
"51.3","14.1","37.7","33.2","52.0","13.3","1500000US245101604002","Block Group 2, Census Tract 1604, Baltimore city, Maryland"
"35.3","18.0","50.0","16.9","16.2","29.3","1500000US245101604003","Block Group 3, Census Tract 1604, Baltimore city, Maryland"
"52.1","23.1","54.3","9.8","37.4","17.6","1500000US245101605001","Block Group 1, Census Tract 1605, Baltimore city, Maryland"
"32.0","13.8","33.6","17.4","31.7","16.3","1500000US245101605002","Block Group 2, Census Tract 1605, Baltimore city, Maryland"
"36.9","25.1","36.4","9.3","56.1","34.9","1500000US245101605003","Block Group 3, Census Tract 1605, Baltimore city, Maryland"
"35.6","7.2","34.9","20.3","35.7","8.4","1500000US245101605004","Block Group 4, Census Tract 1605, Baltimore city, Maryland"
"60.4","1.3","59.7","3.3","60.6","2.1","1500000US245101605005","Block Group 5, Census Tract 1605, Baltimore city, Maryland"
"40.1","23.6","42.6","26.7","29.7","23.0","1500000US245101606001","Block Group 1, Census Tract 1606, Baltimore city, Maryland"
"47.8","11.8","52.2","20.9","47.7","12.7","1500000US245101606002","Block Group 2, Census Tract 1606, Baltimore city, Maryland"
"15.5","4.6","12.3","12.9","20.7","10.6","1500000US245101606003","Block Group 3, Census Tract 1606, Baltimore city, Maryland"
"53.5","6.5","53.9","13.2","52.7","3.0","1500000US245101606004","Block Group 4, Census Tract 1606, Baltimore city, Maryland"
"49.9","5.5","49.5","3.9","50.7","12.1","1500000US245101606005","Block Group 5, Census Tract 1606, Baltimore city, Maryland"
"28.4","10.1","38.2","29.2","28.2","16.2","1500000US245101607001","Block Group 1, Census Tract 1607, Baltimore city, Maryland"
"28.8","1.6","28.0","7.6","50.8","9.3","1500000US245101607002","Block Group 2, Census Tract 1607, Baltimore city, Maryland"
"30.7","12.1","27.6","21.8","30.9","16.5","1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland"
"35.8","16.6","36.5","23.6","35.4","11.9","1500000US245101607004","Block Group 4, Census Tract 1607, Baltimore city, Maryland"
"50.4","8.7","52.5","14.2","45.5","10.2","1500000US245101607005","Block Group 5, Census Tract 1607, Baltimore city, Maryland"
"36.4","16.0","28.1","14.6","54.7","21.8","1500000US245101608011","Block Group 1, Census Tract 1608.01, Baltimore city, Maryland"
"63.8","13.6","67.7","4.3","60.9","29.1","1500000US245101608012","Block Group 2, Census Tract 1608.01, Baltimore city, Maryland"
"34.7","5.1","32.2","19.7","38.4","10.1","1500000US245101608013","Block Group 3, Census Tract 1608.01, Baltimore city, Maryland"
"39.8","4.3","28.3","21.4","41.1","5.3","1500000US245101608014","Block Group 4, Census Tract 1608.01, Baltimore city, Maryland"
"34.4","11.0","34.3","15.4","34.5","12.6","1500000US245101608021","Block Group 1, Census Tract 1608.02, Baltimore city, Maryland"
"28.7","4.3","30.3","5.4","28.1","4.5","1500000US245101608022","Block Group 2, Census Tract 1608.02, Baltimore city, Maryland"
"38.6","10.7","34.7","16.0","40.3","10.2","1500000US245101608023","Block Group 3, Census Tract 1608.02, Baltimore city, Maryland"
"35.0","2.3","36.1","6.8","34.9","3.7","1500000US245101701001","Block Group 1, Census Tract 1701, Baltimore city, Maryland"
"27.0","7.4","17.7","37.3","28.4","7.6","1500000US245101701002","Block Group 2, Census Tract 1701, Baltimore city, Maryland"
"32.1","8.6","25.6","15.5","33.7","9.0","1500000US245101702001","Block Group 1, Census Tract 1702, Baltimore city, Maryland"
"43.3","22.3","47.1","31.0","43.3","33.0","1500000US245101702002","Block Group 2, Census Tract 1702, Baltimore city, Maryland"
"32.6","29.1","31.4","5.5","32.7","41.4","1500000US245101702003","Block Group 3, Census Tract 1702, Baltimore city, Maryland"
"36.7","9.7","29.9","19.4","38.6","10.6","1500000US245101703001","Block Group 1, Census Tract 1703, Baltimore city, Maryland"
"37.8","9.7","21.5","7.0","39.4","2.3","1500000US245101703002","Block Group 2, Census Tract 1703, Baltimore city, Maryland"
"30.6","2.8","30.6","5.2","30.6","4.9","1500000US245101803001","Block Group 1, Census Tract 1803, Baltimore city, Maryland"
"35.9","2.9","35.4","4.2","41.9","10.2","1500000US245101803002","Block Group 2, Census Tract 1803, Baltimore city, Maryland"
"41.8","8.6","52.6","6.2","30.9","22.9","1500000US245101901001","Block Group 1, Census Tract 1901, Baltimore city, Maryland"
"24.8","7.4","25.9","17.1","24.4","5.8","1500000US245101901002","Block Group 2, Census Tract 1901, Baltimore city, Maryland"
"52.3","5.9","56.0","15.0","52.3","8.3","1500000US245101902001","Block Group 1, Census Tract 1902, Baltimore city, Maryland"
"35.1","13.6","43.2","7.1","29.8","10.3","1500000US245101902002","Block Group 2, Census Tract 1902, Baltimore city, Maryland"
"30.0","12.4","29.6","15.5","31.8","12.3","1500000US245101903001","Block Group 1, Census Tract 1903, Baltimore city, Maryland"
"47.7","26.8","34.5","16.1","59.9","33.6","1500000US245101903002","Block Group 2, Census Tract 1903, Baltimore city, Maryland"
"27.5","9.2","23.9","6.3","35.5","14.6","1500000US245102001001","Block Group 1, Census Tract 2001, Baltimore city, Maryland"
"40.6","8.0","40.3","4.9","49.3","9.4","1500000US245102001002","Block Group 2, Census Tract 2001, Baltimore city, Maryland"
"32.9","25.8","32.5","32.3","42.5","22.7","1500000US245102002001","Block Group 1, Census Tract 2002, Baltimore city, Maryland"
"54.4","22.1","37.5","53.7","66.3","16.5","1500000US245102002002","Block Group 2, Census Tract 2002, Baltimore city, Maryland"
"59.5","1.9","52.7","44.2","60.1","4.1","1500000US245102002003","Block Group 3, Census Tract 2002, Baltimore city, Maryland"
"40.2","14.7","29.4","0.9","43.1","13.5","1500000US245102003001","Block Group 1, Census Tract 2003, Baltimore city, Maryland"
"31.4","8.8","31.7","16.8","31.1","10.9","1500000US245102003002","Block Group 2, Census Tract 2003, Baltimore city, Maryland"
"52.9","10.0","47.6","21.0","55.3","11.0","1500000US245102004001","Block Group 1, Census Tract 2004, Baltimore city, Maryland"
"27.9","4.9","27.2","8.8","33.0","13.8","1500000US245102004002","Block Group 2, Census Tract 2004, Baltimore city, Maryland"
"38.1","9.5","38.3","23.1","33.9","10.7","1500000US245102005001","Block Group 1, Census Tract 2005, Baltimore city, Maryland"
"42.4","10.7","48.3","6.7","40.3","31.1","1500000US245102005002","Block Group 2, Census Tract 2005, Baltimore city, Maryland"
"49.8","6.7","49.7","10.2","50.0","9.6","1500000US245102005003","Block Group 3, Census Tract 2005, Baltimore city, Maryland"
"56.5","6.5","56.3","4.4","62.1","24.1","1500000US245102005004","Block Group 4, Census Tract 2005, Baltimore city, Maryland"
"30.9","21.0","38.1","28.5","30.6","27.8","1500000US245102006001","Block Group 1, Census Tract 2006, Baltimore city, Maryland"
"36.9","18.7","32.8","35.4","40.0","10.0","1500000US245102006002","Block Group 2, Census Tract 2006, Baltimore city, Maryland"
"34.3","9.7","29.4","13.4","38.1","12.2","1500000US245102006003","Block Group 3, Census Tract 2006, Baltimore city, Maryland"
"34.6","5.6","21.5","28.9","35.3","2.0","1500000US245102007011","Block Group 1, Census Tract 2007.01, Baltimore city, Maryland"
"50.5","16.1","34.0","6.6","64.4","26.3","1500000US245102007012","Block Group 2, Census Tract 2007.01, Baltimore city, Maryland"
"35.6","28.3","30.7","6.9","51.9","15.5","1500000US245102007013","Block Group 3, Census Tract 2007.01, Baltimore city, Maryland"
"35.7","11.2","29.5","12.2","44.0","4.5","1500000US245102007014","Block Group 4, Census Tract 2007.01, Baltimore city, Maryland"
"60.5","7.0","55.1","24.9","62.0","12.0","1500000US245102007015","Block Group 5, Census Tract 2007.01, Baltimore city, Maryland"
"40.1","12.9","33.5","12.0","50.1","21.7","1500000US245102007021","Block Group 1, Census Tract 2007.02, Baltimore city, Maryland"
"41.7","27.6","41.7","45.2","32.9","45.8","1500000US245102008001","Block Group 1, Census Tract 2008, Baltimore city, Maryland"
"30.8","6.3","29.8","5.2","36.2","7.2","1500000US245102008002","Block Group 2, Census Tract 2008, Baltimore city, Maryland"
"31.9","8.3","30.7","4.2","36.4","5.7","1500000US245102101001","Block Group 1, Census Tract 2101, Baltimore city, Maryland"
"30.3","2.2","33.4","4.5","29.0","2.4","1500000US245102101002","Block Group 2, Census Tract 2101, Baltimore city, Maryland"
"33.4","3.3","33.7","2.6","32.7","10.5","1500000US245102102001","Block Group 1, Census Tract 2102, Baltimore city, Maryland"
"34.4","5.1","34.8","11.4","34.2","3.2","1500000US245102102002","Block Group 2, Census Tract 2102, Baltimore city, Maryland"
"26.9","3.7","33.8","6.7","26.5","0.9","1500000US245102201001","Block Group 1, Census Tract 2201, Baltimore city, Maryland"
"47.5","26.5","33.4","7.3","69.3","9.4","1500000US245102201002","Block Group 2, Census Tract 2201, Baltimore city, Maryland"
"67.0","10.3","79.1","27.9","61.8","7.8","1500000US245102201003","Block Group 3, Census Tract 2201, Baltimore city, Maryland"
"34.4","4.5","33.4","9.6","35.1","3.2","1500000US245102201004","Block Group 4, Census Tract 2201, Baltimore city, Maryland"
"30.2","2.1","30.2","3.1","30.4","5.8","1500000US245102301001","Block Group 1, Census Tract 2301, Baltimore city, Maryland"
"31.4","5.4","29.1","3.2","32.7","6.5","1500000US245102301002","Block Group 2, Census Tract 2301, Baltimore city, Maryland"
"33.2","1.9","35.4","4.8","32.7","2.1","1500000US245102302001","Block Group 1, Census Tract 2302, Baltimore city, Maryland"
"31.8","3.1","33.1","3.5","30.6","4.4","1500000US245102302002","Block Group 2, Census Tract 2302, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102303001","Block Group 1, Census Tract 2303, Baltimore city, Maryland"
"31.3","1.3","32.3","4.3","31.0","1.2","1500000US245102303002","Block Group 2, Census Tract 2303, Baltimore city, Maryland"
"33.4","0.8","35.6","1.8","32.0","1.7","1500000US245102401001","Block Group 1, Census Tract 2401, Baltimore city, Maryland"
"36.4","2.3","37.1","4.5","35.8","6.3","1500000US245102401002","Block Group 2, Census Tract 2401, Baltimore city, Maryland"
"40.9","5.9","38.8","7.0","42.6","6.4","1500000US245102402001","Block Group 1, Census Tract 2402, Baltimore city, Maryland"
"33.0","3.7","33.9","6.9","30.1","6.5","1500000US245102402002","Block Group 2, Census Tract 2402, Baltimore city, Maryland"
"30.6","2.4","30.7","6.0","30.1","5.6","1500000US245102403001","Block Group 1, Census Tract 2403, Baltimore city, Maryland"
"41.1","19.8","44.4","19.9","32.9","16.3","1500000US245102403002","Block Group 2, Census Tract 2403, Baltimore city, Maryland"
"32.3","1.0","33.4","4.1","31.1","3.5","1500000US245102403003","Block Group 3, Census Tract 2403, Baltimore city, Maryland"
"32.3","3.1","34.4","1.6","30.9","1.5","1500000US245102404001","Block Group 1, Census Tract 2404, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102404002","Block Group 2, Census Tract 2404, Baltimore city, Maryland"
"29.6","1.6","29.2","1.6","30.6","3.7","1500000US245102404003","Block Group 3, Census Tract 2404, Baltimore city, Maryland"
"37.4","14.2","33.0","24.9","37.5","16.4","1500000US245102501011","Block Group 1, Census Tract 2501.01, Baltimore city, Maryland"
"36.9","6.2","35.9","8.3","37.5","11.2","1500000US245102501012","Block Group 2, Census Tract 2501.01, Baltimore city, Maryland"
"25.7","11.6","22.3","7.5","35.1","7.3","1500000US245102501021","Block Group 1, Census Tract 2501.02, Baltimore city, Maryland"
"44.2","17.6","31.7","13.4","46.4","4.0","1500000US245102501022","Block Group 2, Census Tract 2501.02, Baltimore city, Maryland"
"56.9","8.8","54.2","7.8","67.3","8.7","1500000US245102501031","Block Group 1, Census Tract 2501.03, Baltimore city, Maryland"
"34.8","4.3","40.8","22.5","34.7","2.9","1500000US245102501032","Block Group 2, Census Tract 2501.03, Baltimore city, Maryland"
"39.4","9.8","32.2","12.3","40.0","13.7","1500000US245102501033","Block Group 3, Census Tract 2501.03, Baltimore city, Maryland"
"36.1","12.5","36.5","16.4","34.9","26.3","1500000US245102501034","Block Group 4, Census Tract 2501.03, Baltimore city, Maryland"
"31.2","4.4","22.5","12.8","32.6","7.7","1500000US245102502031","Block Group 1, Census Tract 2502.03, Baltimore city, Maryland"
"35.4","17.0","34.3","38.5","35.8","20.4","1500000US245102502032","Block Group 2, Census Tract 2502.03, Baltimore city, Maryland"
"24.8","10.6","18.1","11.4","32.0","11.8","1500000US245102502041","Block Group 1, Census Tract 2502.04, Baltimore city, Maryland"
"19.8","8.1","15.6","3.8","29.2","4.9","1500000US245102502042","Block Group 2, Census Tract 2502.04, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102502051","Block Group 1, Census Tract 2502.05, Baltimore city, Maryland"
"28.9","6.1","25.8","4.6","31.1","17.5","1500000US245102502052","Block Group 2, Census Tract 2502.05, Baltimore city, Maryland"
"42.3","19.6","37.0","17.7","53.1","33.3","1500000US245102502053","Block Group 3, Census Tract 2502.05, Baltimore city, Maryland"
"20.3","19.0","17.3","14.2","33.7","4.7","1500000US245102502054","Block Group 4, Census Tract 2502.05, Baltimore city, Maryland"
"29.4","5.6","32.2","2.9","26.6","10.9","1500000US245102502055","Block Group 5, Census Tract 2502.05, Baltimore city, Maryland"
"49.4","8.2","50.6","9.3","44.9","11.8","1500000US245102502061","Block Group 1, Census Tract 2502.06, Baltimore city, Maryland"
"33.1","1.6","32.3","21.3","33.6","2.4","1500000US245102502062","Block Group 2, Census Tract 2502.06, Baltimore city, Maryland"
"39.9","4.1","40.8","6.3","38.8","4.4","1500000US245102502063","Block Group 3, Census Tract 2502.06, Baltimore city, Maryland"
"34.0","9.3","35.4","3.9","29.8","4.1","1500000US245102502071","Block Group 1, Census Tract 2502.07, Baltimore city, Maryland"
"31.7","8.8","23.2","11.0","37.6","15.6","1500000US245102502072","Block Group 2, Census Tract 2502.07, Baltimore city, Maryland"
"37.9","22.0","28.7","12.4","47.6","19.9","1500000US245102503011","Block Group 1, Census Tract 2503.01, Baltimore city, Maryland"
"19.5","8.5","15.7","8.9","23.8","11.6","1500000US245102503012","Block Group 2, Census Tract 2503.01, Baltimore city, Maryland"
"35.4","12.1","39.6","20.7","34.4","14.3","1500000US245102503031","Block Group 1, Census Tract 2503.03, Baltimore city, Maryland"
"35.1","6.8","35.8","3.6","31.6","7.4","1500000US245102503032","Block Group 2, Census Tract 2503.03, Baltimore city, Maryland"
"49.0","19.8","57.3","18.0","40.9","26.5","1500000US245102503033","Block Group 3, Census Tract 2503.03, Baltimore city, Maryland"
"35.3","6.8","28.8","6.4","40.2","8.8","1500000US245102504011","Block Group 1, Census Tract 2504.01, Baltimore city, Maryland"
"35.7","14.3","37.6","15.9","34.1","25.8","1500000US245102504012","Block Group 2, Census Tract 2504.01, Baltimore city, Maryland"
"34.3","15.5","31.0","12.5","42.0","20.3","1500000US245102504013","Block Group 3, Census Tract 2504.01, Baltimore city, Maryland"
"31.6","19.0","26.4","14.8","36.7","15.8","1500000US245102504021","Block Group 1, Census Tract 2504.02, Baltimore city, Maryland"
"13.5","4.4","10.1","1.8","20.6","9.2","1500000US245102504022","Block Group 2, Census Tract 2504.02, Baltimore city, Maryland"
"47.0","2.0","47.7","4.3","44.8","12.8","1500000US245102504023","Block Group 3, Census Tract 2504.02, Baltimore city, Maryland"
"37.1","5.1","33.8","12.1","47.8","20.2","1500000US245102504024","Block Group 4, Census Tract 2504.02, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102505001","Block Group 1, Census Tract 2505, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102505002","Block Group 2, Census Tract 2505, Baltimore city, Maryland"
"34.8","7.4","42.3","13.3","33.4","18.0","1500000US245102505003","Block Group 3, Census Tract 2505, Baltimore city, Maryland"
"44.0","23.1","34.8","39.3","47.5","22.6","1500000US245102505004","Block Group 4, Census Tract 2505, Baltimore city, Maryland"
"36.3","3.7","36.3","2.3","35.6","15.0","1500000US245102505005","Block Group 5, Census Tract 2505, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102506001","Block Group 1, Census Tract 2506, Baltimore city, Maryland"
"43.8","13.1","43.6","6.5","44.4","21.8","1500000US245102601011","Block Group 1, Census Tract 2601.01, Baltimore city, Maryland"
"42.5","5.1","37.8","14.8","55.9","16.0","1500000US245102601012","Block Group 2, Census Tract 2601.01, Baltimore city, Maryland"
"29.8","7.4","29.5","9.9","29.8","9.7","1500000US245102601013","Block Group 3, Census Tract 2601.01, Baltimore city, Maryland"
"47.3","19.4","38.0","14.0","53.8","8.5","1500000US245102601014","Block Group 4, Census Tract 2601.01, Baltimore city, Maryland"
"42.0","12.2","39.3","19.1","48.0","13.8","1500000US245102601015","Block Group 5, Census Tract 2601.01, Baltimore city, Maryland"
"53.5","8.8","54.3","11.2","53.2","10.6","1500000US245102601021","Block Group 1, Census Tract 2601.02, Baltimore city, Maryland"
"53.4","11.0","48.5","9.0","56.2","7.6","1500000US245102601022","Block Group 2, Census Tract 2601.02, Baltimore city, Maryland"
"39.5","13.7","44.9","12.5","32.4","12.8","1500000US245102601023","Block Group 3, Census Tract 2601.02, Baltimore city, Maryland"
"34.7","10.0","34.6","10.0","36.2","15.7","1500000US245102601024","Block Group 4, Census Tract 2601.02, Baltimore city, Maryland"
"29.8","12.2","36.9","17.2","29.7","10.3","1500000US245102601025","Block Group 5, Census Tract 2601.02, Baltimore city, Maryland"
"36.0","15.6","41.0","30.7","35.9","17.5","1500000US245102602011","Block Group 1, Census Tract 2602.01, Baltimore city, Maryland"
"34.1","8.0","30.5","10.7","35.0","13.9","1500000US245102602012","Block Group 2, Census Tract 2602.01, Baltimore city, Maryland"
"24.7","13.3","24.7","6.9","24.0","24.1","1500000US245102602013","Block Group 3, Census Tract 2602.01, Baltimore city, Maryland"
"49.5","23.9","49.5","19.9","50.0","32.9","1500000US245102602014","Block Group 4, Census Tract 2602.01, Baltimore city, Maryland"
"39.4","15.7","39.4","16.5","37.9","25.0","1500000US245102602015","Block Group 5, Census Tract 2602.01, Baltimore city, Maryland"
"19.8","21.7","17.5","57.9","31.3","18.5","1500000US245102602021","Block Group 1, Census Tract 2602.02, Baltimore city, Maryland"
"43.8","17.0","16.7","23.5","52.7","15.9","1500000US245102602022","Block Group 2, Census Tract 2602.02, Baltimore city, Maryland"
"33.9","9.4","38.4","6.4","32.6","19.3","1500000US245102602023","Block Group 3, Census Tract 2602.02, Baltimore city, Maryland"
"28.3","15.1","5.6","9.0","32.4","6.3","1500000US245102602024","Block Group 4, Census Tract 2602.02, Baltimore city, Maryland"
"34.4","10.4","34.3","14.6","34.7","15.5","1500000US245102602025","Block Group 5, Census Tract 2602.02, Baltimore city, Maryland"
"29.8","6.6","22.8","10.9","33.9","5.2","1500000US245102602031","Block Group 1, Census Tract 2602.03, Baltimore city, Maryland"
"44.2","8.2","34.4","20.7","48.3","5.2","1500000US245102602032","Block Group 2, Census Tract 2602.03, Baltimore city, Maryland"
"25.2","5.1","23.7","12.1","29.7","11.5","1500000US245102603011","Block Group 1, Census Tract 2603.01, Baltimore city, Maryland"
"44.6","8.2","38.7","8.1","53.2","8.6","1500000US245102603012","Block Group 2, Census Tract 2603.01, Baltimore city, Maryland"
"20.6","8.1","15.0","12.6","24.3","8.6","1500000US245102603013","Block Group 3, Census Tract 2603.01, Baltimore city, Maryland"
"26.6","27.3","55.0","33.6","24.9","19.8","1500000US245102603014","Block Group 4, Census Tract 2603.01, Baltimore city, Maryland"
"26.9","6.6","26.4","18.6","32.1","10.4","1500000US245102603015","Block Group 5, Census Tract 2603.01, Baltimore city, Maryland"
"30.7","14.9","36.1","30.9","30.7","16.7","1500000US245102603021","Block Group 1, Census Tract 2603.02, Baltimore city, Maryland"
"42.3","12.0","51.0","41.5","40.5","13.2","1500000US245102603022","Block Group 2, Census Tract 2603.02, Baltimore city, Maryland"
"45.0","14.1","30.8","19.1","48.8","12.9","1500000US245102603023","Block Group 3, Census Tract 2603.02, Baltimore city, Maryland"
"41.8","13.1","39.6","28.0","43.3","12.1","1500000US245102603024","Block Group 4, Census Tract 2603.02, Baltimore city, Maryland"
"37.2","12.7","37.2","20.0","36.0","25.1","1500000US245102603025","Block Group 5, Census Tract 2603.02, Baltimore city, Maryland"
"44.8","13.4","61.0","37.4","38.4","11.8","1500000US245102603026","Block Group 6, Census Tract 2603.02, Baltimore city, Maryland"
"31.6","17.9","32.9","11.4","30.9","26.6","1500000US245102603031","Block Group 1, Census Tract 2603.03, Baltimore city, Maryland"
"41.2","15.7","37.1","15.7","49.6","9.5","1500000US245102604011","Block Group 1, Census Tract 2604.01, Baltimore city, Maryland"
"16.6","22.2","10.8","4.8","29.9","13.0","1500000US245102604012","Block Group 2, Census Tract 2604.01, Baltimore city, Maryland"
"31.0","6.1","29.8","2.8","33.4","11.7","1500000US245102604021","Block Group 1, Census Tract 2604.02, Baltimore city, Maryland"
"30.7","3.5","21.3","13.6","31.8","10.1","1500000US245102604022","Block Group 2, Census Tract 2604.02, Baltimore city, Maryland"
"31.6","9.5","30.7","10.3","34.3","19.3","1500000US245102604031","Block Group 1, Census Tract 2604.03, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102604032","Block Group 2, Census Tract 2604.03, Baltimore city, Maryland"
"7.6","13.9","-","**","-","**","1500000US245102604041","Block Group 1, Census Tract 2604.04, Baltimore city, Maryland"
"35.2","10.1","34.1","19.2","40.7","12.8","1500000US245102604042","Block Group 2, Census Tract 2604.04, Baltimore city, Maryland"
"33.2","3.9","33.2","11.1","33.4","8.3","1500000US245102604043","Block Group 3, Census Tract 2604.04, Baltimore city, Maryland"
"39.2","6.3","37.1","7.5","42.0","11.8","1500000US245102605011","Block Group 1, Census Tract 2605.01, Baltimore city, Maryland"
"34.6","6.9","37.3","4.6","31.5","11.3","1500000US245102605012","Block Group 2, Census Tract 2605.01, Baltimore city, Maryland"
"25.8","15.2","25.8","15.2","31.1","31.3","1500000US245102605013","Block Group 3, Census Tract 2605.01, Baltimore city, Maryland"
"21.2","2.9","17.0","10.1","28.6","19.3","1500000US245102606041","Block Group 1, Census Tract 2606.04, Baltimore city, Maryland"
"35.1","38.8","32.9","40.7","35.4","37.1","1500000US245102606042","Block Group 2, Census Tract 2606.04, Baltimore city, Maryland"
"20.6","2.8","18.6","4.2","27.0","9.3","1500000US245102606043","Block Group 3, Census Tract 2606.04, Baltimore city, Maryland"
"36.6","10.0","36.6","17.6","36.5","15.8","1500000US245102606051","Block Group 1, Census Tract 2606.05, Baltimore city, Maryland"
"36.8","7.7","36.1","7.5","38.7","11.4","1500000US245102606052","Block Group 2, Census Tract 2606.05, Baltimore city, Maryland"
"35.1","5.9","36.0","16.2","35.1","3.1","1500000US245102606053","Block Group 3, Census Tract 2606.05, Baltimore city, Maryland"
"32.6","24.9","40.2","9.6","14.6","53.5","1500000US245102606054","Block Group 4, Census Tract 2606.05, Baltimore city, Maryland"
"71.9","19.1","-","**","76.3","12.7","1500000US245102606055","Block Group 5, Census Tract 2606.05, Baltimore city, Maryland"
"-","**","-","**","-","**","1500000US245102606056","Block Group 6, Census Tract 2606.05, Baltimore city, Maryland"
"32.1","3.1","34.9","2.5","29.8","3.8","1500000US245102607001","Block Group 1, Census Tract 2607, Baltimore city, Maryland"
"32.1","5.6","32.6","6.5","31.6","5.7","1500000US245102607002","Block Group 2, Census Tract 2607, Baltimore city, Maryland"
"53.2","7.6","48.3","17.1","59.5","10.4","1500000US245102608001","Block Group 1, Census Tract 2608, Baltimore city, Maryland"
"30.5","1.1","33.1","3.7","27.1","7.7","1500000US245102608002","Block Group 2, Census Tract 2608, Baltimore city, Maryland"
"32.6","4.7","30.8","4.4","37.3","14.1","1500000US245102609001","Block Group 1, Census Tract 2609, Baltimore city, Maryland"
"30.0","2.6","29.9","3.3","30.4","3.2","1500000US245102609002","Block Group 2, Census Tract 2609, Baltimore city, Maryland"
"30.7","2.4","29.8","2.2","33.2","3.6","1500000US245102609003","Block Group 3, Census Tract 2609, Baltimore city, Maryland"
"42.2","13.0","36.7","21.3","42.5","42.7","1500000US245102610001","Block Group 1, Census Tract 2610, Baltimore city, Maryland"
"23.6","11.8","23.4","13.8","23.7","19.5","1500000US245102610002","Block Group 2, Census Tract 2610, Baltimore city, Maryland"
"27.4","6.8","12.5","39.4","27.5","3.5","1500000US245102610003","Block Group 3, Census Tract 2610, Baltimore city, Maryland"
"42.7","11.2","36.1","9.7","47.1","23.1","1500000US245102610004","Block Group 4, Census Tract 2610, Baltimore city, Maryland"
"28.8","3.0","31.2","2.0","26.8","2.9","1500000US245102611001","Block Group 1, Census Tract 2611, Baltimore city, Maryland"
"33.6","2.9","33.3","1.6","37.2","8.1","1500000US245102611002","Block Group 2, Census Tract 2611, Baltimore city, Maryland"
"43.0","7.5","38.6","7.8","49.3","5.8","1500000US245102701011","Block Group 1, Census Tract 2701.01, Baltimore city, Maryland"
"39.5","14.8","45.4","5.9","34.5","20.7","1500000US245102701012","Block Group 2, Census Tract 2701.01, Baltimore city, Maryland"
"54.2","12.2","41.9","21.9","55.9","12.4","1500000US245102701021","Block Group 1, Census Tract 2701.02, Baltimore city, Maryland"
"25.1","12.5","23.9","18.9","25.6","9.7","1500000US245102701022","Block Group 2, Census Tract 2701.02, Baltimore city, Maryland"
"38.8","8.3","41.2","11.5","38.5","8.0","1500000US245102701023","Block Group 3, Census Tract 2701.02, Baltimore city, Maryland"
"50.0","7.8","52.3","4.4","31.0","22.3","1500000US245102701024","Block Group 4, Census Tract 2701.02, Baltimore city, Maryland"
"35.2","11.6","41.1","20.0","35.2","10.8","1500000US245102702001","Block Group 1, Census Tract 2702, Baltimore city, Maryland"
"47.8","9.6","49.3","13.3","45.4","12.7","1500000US245102702002","Block Group 2, Census Tract 2702, Baltimore city, Maryland"
"41.3","14.7","41.3","13.3","41.3","20.5","1500000US245102702003","Block Group 3, Census Tract 2702, Baltimore city, Maryland"
"57.3","11.1","57.6","6.3","49.9","16.7","1500000US245102703011","Block Group 1, Census Tract 2703.01, Baltimore city, Maryland"
"47.1","9.6","39.4","20.9","50.9","9.4","1500000US245102703012","Block Group 2, Census Tract 2703.01, Baltimore city, Maryland"
"31.8","16.4","47.0","9.8","19.9","20.0","1500000US245102703013","Block Group 3, Census Tract 2703.01, Baltimore city, Maryland"
"38.6","7.9","38.9","11.5","38.3","9.6","1500000US245102703014","Block Group 4, Census Tract 2703.01, Baltimore city, Maryland"
"43.5","6.4","41.0","12.0","43.8","17.8","1500000US245102703021","Block Group 1, Census Tract 2703.02, Baltimore city, Maryland"
"40.3","8.0","45.3","10.4","36.9","6.0","1500000US245102703022","Block Group 2, Census Tract 2703.02, Baltimore city, Maryland"
"48.2","12.6","48.6","13.2","43.9","13.0","1500000US245102704011","Block Group 1, Census Tract 2704.01, Baltimore city, Maryland"
"38.6","7.7","38.9","5.0","32.6","18.3","1500000US245102704012","Block Group 2, Census Tract 2704.01, Baltimore city, Maryland"
