"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"365","82","218","72","78","46","73","59","13","16","17","26","37","34","0","12","147","70","109","56","38","45","0","12","0","12","0","12","0","12","0","12","1500000US240338002101","Block Group 1, Census Tract 8002.10, Prince George's County, Maryland"
"823","104","563","105","171","83","140","72","199","88","41","38","12","17","0","12","260","92","214","81","17","26","0","12","0","12","29","48","0","12","0","12","1500000US240338002102","Block Group 2, Census Tract 8002.10, Prince George's County, Maryland"
"470","93","210","74","109","59","41","41","27","35","33","40","0","12","0","12","260","83","260","83","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338002111","Block Group 1, Census Tract 8002.11, Prince George's County, Maryland"
"811","110","376","93","165","68","112","75","23","23","72","40","0","12","4","11","435","105","398","101","37","42","0","12","0","12","0","12","0","12","0","12","1500000US240338002112","Block Group 2, Census Tract 8002.11, Prince George's County, Maryland"
"1143","124","866","131","318","103","260","133","146","67","24","31","66","58","52","42","277","106","266","107","11","20","0","12","0","12","0","12","0","12","0","12","1500000US240338002121","Block Group 1, Census Tract 8002.12, Prince George's County, Maryland"
"396","77","233","62","191","59","11","17","20","30","11","18","0","12","0","12","163","64","142","62","21","24","0","12","0","12","0","12","0","12","0","12","1500000US240338002122","Block Group 2, Census Tract 8002.12, Prince George's County, Maryland"
"605","131","192","94","110","66","69","69","13","21","0","12","0","12","0","12","413","129","397","133","0","12","0","12","16","26","0","12","0","12","0","12","1500000US240338002131","Block Group 1, Census Tract 8002.13, Prince George's County, Maryland"
"314","75","210","64","76","49","18","19","70","41","13","21","13","19","20","18","104","73","88","73","16","17","0","12","0","12","0","12","0","12","0","12","1500000US240338002132","Block Group 2, Census Tract 8002.13, Prince George's County, Maryland"
"732","118","449","101","187","93","148","84","82","59","0","12","22","24","10","17","283","125","163","74","120","107","0","12","0","12","0","12","0","12","0","12","1500000US240338002133","Block Group 3, Census Tract 8002.13, Prince George's County, Maryland"
"251","87","133","69","100","58","0","12","15","26","0","12","0","12","18","26","118","75","118","75","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338002141","Block Group 1, Census Tract 8002.14, Prince George's County, Maryland"
"883","103","506","134","236","106","157","81","51","47","29","29","33","49","0","12","377","117","358","112","8","15","0","12","11","19","0","12","0","12","0","12","1500000US240338002142","Block Group 2, Census Tract 8002.14, Prince George's County, Maryland"
"366","102","301","100","48","43","79","71","152","114","0","12","22","36","0","12","65","52","51","50","7","12","7","27","0","12","0","12","0","12","0","12","1500000US240338002151","Block Group 1, Census Tract 8002.15, Prince George's County, Maryland"
"545","144","354","130","135","100","142","77","33","44","29","48","0","12","15","24","191","114","188","115","3","7","0","12","0","12","0","12","0","12","0","12","1500000US240338002152","Block Group 2, Census Tract 8002.15, Prince George's County, Maryland"
"449","60","393","64","154","50","77","36","116","61","20","19","12","13","14","17","56","28","45","26","11","12","0","12","0","12","0","12","0","12","0","12","1500000US240338004011","Block Group 1, Census Tract 8004.01, Prince George's County, Maryland"
"463","64","419","71","236","75","57","29","62","34","4","7","16","17","44","55","44","28","44","28","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338004012","Block Group 2, Census Tract 8004.01, Prince George's County, Maryland"
"249","54","167","52","44","27","32","31","46","36","33","27","8","13","4","12","82","48","73","45","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240338004021","Block Group 1, Census Tract 8004.02, Prince George's County, Maryland"
"607","90","508","105","233","65","70","48","86","46","116","80","3","9","0","12","99","51","78","41","0","12","0","12","21","33","0","12","0","12","0","12","1500000US240338004022","Block Group 2, Census Tract 8004.02, Prince George's County, Maryland"
"400","70","298","69","152","57","55","37","49","35","24","16","14","22","4","8","102","53","86","50","16","18","0","12","0","12","0","12","0","12","0","12","1500000US240338004023","Block Group 3, Census Tract 8004.02, Prince George's County, Maryland"
"508","103","355","96","164","67","105","71","39","26","31","39","16","21","0","12","153","72","145","74","8","12","0","12","0","12","0","12","0","12","0","12","1500000US240338004024","Block Group 4, Census Tract 8004.02, Prince George's County, Maryland"
"916","60","757","79","244","67","207","74","160","69","125","63","17","19","4","8","159","52","124","46","26","24","0","12","0","12","0","12","9","15","0","12","1500000US240338004031","Block Group 1, Census Tract 8004.03, Prince George's County, Maryland"
"378","60","246","64","128","50","62","35","28","25","4","7","4","9","20","29","132","58","104","52","0","12","0","12","0","12","28","39","0","12","0","12","1500000US240338004032","Block Group 2, Census Tract 8004.03, Prince George's County, Maryland"
"653","110","544","114","139","78","177","105","124","71","48","41","18","30","38","46","109","65","79","60","30","26","0","12","0","12","0","12","0","12","0","12","1500000US240338004081","Block Group 1, Census Tract 8004.08, Prince George's County, Maryland"
"752","149","647","146","198","101","264","112","135","91","50","68","0","12","0","12","105","69","96","69","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240338004082","Block Group 2, Census Tract 8004.08, Prince George's County, Maryland"
"728","120","566","120","228","90","180","99","87","67","32","38","12","24","27","34","162","87","145","84","17","26","0","12","0","12","0","12","0","12","0","12","1500000US240338004083","Block Group 3, Census Tract 8004.08, Prince George's County, Maryland"
"920","126","763","142","308","100","220","95","77","61","25","30","36","42","97","87","157","86","143","83","14","22","0","12","0","12","0","12","0","12","0","12","1500000US240338004091","Block Group 1, Census Tract 8004.09, Prince George's County, Maryland"
"508","83","492","88","219","84","123","79","133","79","17","27","0","12","0","12","16","26","0","12","16","26","0","12","0","12","0","12","0","12","0","12","1500000US240338004092","Block Group 2, Census Tract 8004.09, Prince George's County, Maryland"
"651","119","494","124","193","77","121","70","143","83","37","42","0","12","0","12","157","83","123","63","34","55","0","12","0","12","0","12","0","12","0","12","1500000US240338004093","Block Group 3, Census Tract 8004.09, Prince George's County, Maryland"
"478","106","298","92","115","61","111","76","39","30","21","25","12","18","0","12","180","102","79","63","101","88","0","12","0","12","0","12","0","12","0","12","1500000US240338004101","Block Group 1, Census Tract 8004.10, Prince George's County, Maryland"
"543","87","452","92","132","56","154","72","68","46","60","62","38","34","0","12","91","61","91","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338004102","Block Group 2, Census Tract 8004.10, Prince George's County, Maryland"
"617","104","473","93","102","47","89","71","75","45","101","58","106","78","0","12","144","86","66","64","56","46","0","12","0","12","0","12","22","33","0","12","1500000US240338004103","Block Group 3, Census Tract 8004.10, Prince George's County, Maryland"
"957","94","696","116","283","103","77","67","250","105","77","79","0","12","9","17","261","103","249","100","12","19","0","12","0","12","0","12","0","12","0","12","1500000US240338004111","Block Group 1, Census Tract 8004.11, Prince George's County, Maryland"
"475","88","343","71","135","59","64","45","99","57","45","48","0","12","0","12","132","83","128","82","4","10","0","12","0","12","0","12","0","12","0","12","1500000US240338004112","Block Group 2, Census Tract 8004.11, Prince George's County, Maryland"
"398","85","322","90","141","92","40","39","90","62","17","25","24","26","10","18","76","48","76","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338004121","Block Group 1, Census Tract 8004.12, Prince George's County, Maryland"
"752","106","426","121","133","89","76","55","158","90","17","21","38","37","4","13","326","110","312","111","14","23","0","12","0","12","0","12","0","12","0","12","1500000US240338004122","Block Group 2, Census Tract 8004.12, Prince George's County, Maryland"
"639","79","497","104","206","93","78","77","65","50","116","74","32","30","0","12","142","83","129","80","0","12","13","21","0","12","0","12","0","12","0","12","1500000US240338004131","Block Group 1, Census Tract 8004.13, Prince George's County, Maryland"
"689","94","487","97","161","68","92","50","140","89","80","56","4","16","10","16","202","84","168","71","34","41","0","12","0","12","0","12","0","12","0","12","1500000US240338004132","Block Group 2, Census Tract 8004.13, Prince George's County, Maryland"
"712","86","479","94","200","68","79","51","133","74","31","29","36","47","0","12","233","73","217","68","9","15","7","12","0","12","0","12","0","12","0","12","1500000US240338005041","Block Group 1, Census Tract 8005.04, Prince George's County, Maryland"
"522","75","377","90","137","58","57","34","130","72","43","41","10","16","0","12","145","76","85","61","24","21","36","46","0","12","0","12","0","12","0","12","1500000US240338005042","Block Group 2, Census Tract 8005.04, Prince George's County, Maryland"
"489","76","418","78","175","69","67","40","118","55","38","36","20","22","0","12","71","41","71","41","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005043","Block Group 3, Census Tract 8005.04, Prince George's County, Maryland"
"376","71","245","61","56","23","70","37","90","55","14","14","0","12","15","17","131","53","79","34","22","17","0","12","27","40","3","6","0","12","0","12","1500000US240338005051","Block Group 1, Census Tract 8005.05, Prince George's County, Maryland"
"516","69","405","81","126","56","167","62","101","58","11","13","0","12","0","12","111","42","101","39","10","15","0","12","0","12","0","12","0","12","0","12","1500000US240338005052","Block Group 2, Census Tract 8005.05, Prince George's County, Maryland"
"762","93","449","113","123","69","186","85","95","46","32","21","8","15","5","10","313","89","230","92","74","71","9","13","0","12","0","12","0","12","0","12","1500000US240338005071","Block Group 1, Census Tract 8005.07, Prince George's County, Maryland"
"320","65","229","56","79","41","64","50","62","39","14","16","0","12","10","15","91","62","91","62","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005072","Block Group 2, Census Tract 8005.07, Prince George's County, Maryland"
"654","140","308","135","141","105","57","60","41","36","57","79","12","21","0","12","346","113","294","95","52","73","0","12","0","12","0","12","0","12","0","12","1500000US240338005091","Block Group 1, Census Tract 8005.09, Prince George's County, Maryland"
"1449","172","867","162","475","134","214","127","103","76","63","69","0","12","12","21","582","146","562","141","20","31","0","12","0","12","0","12","0","12","0","12","1500000US240338005092","Block Group 2, Census Tract 8005.09, Prince George's County, Maryland"
"937","143","681","132","290","132","105","62","175","107","80","58","15","25","16","27","256","119","194","102","62","80","0","12","0","12","0","12","0","12","0","12","1500000US240338005093","Block Group 3, Census Tract 8005.09, Prince George's County, Maryland"
"589","111","480","126","277","104","19","23","15","25","93","67","0","12","76","82","109","61","92","56","17","27","0","12","0","12","0","12","0","12","0","12","1500000US240338005094","Block Group 4, Census Tract 8005.09, Prince George's County, Maryland"
"551","82","442","84","123","63","127","77","128","70","0","12","64","37","0","12","109","44","100","45","9","14","0","12","0","12","0","12","0","12","0","12","1500000US240338005111","Block Group 1, Census Tract 8005.11, Prince George's County, Maryland"
"291","68","182","63","56","34","20","22","27","24","39","38","16","19","24","36","109","52","70","37","39","34","0","12","0","12","0","12","0","12","0","12","1500000US240338005112","Block Group 2, Census Tract 8005.11, Prince George's County, Maryland"
"598","86","410","103","269","103","89","58","25","29","0","12","20","33","7","13","188","89","159","82","29","33","0","12","0","12","0","12","0","12","0","12","1500000US240338005113","Block Group 3, Census Tract 8005.11, Prince George's County, Maryland"
"426","58","291","68","150","60","88","57","21","24","27","33","5","10","0","12","135","51","112","48","23","25","0","12","0","12","0","12","0","12","0","12","1500000US240338005114","Block Group 4, Census Tract 8005.11, Prince George's County, Maryland"
"297","93","266","91","161","99","55","46","44","38","0","12","6","11","0","12","31","29","31","29","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005131","Block Group 1, Census Tract 8005.13, Prince George's County, Maryland"
"499","84","332","88","141","58","35","28","41","37","66","41","49","69","0","12","167","71","110","55","57","55","0","12","0","12","0","12","0","12","0","12","1500000US240338005132","Block Group 2, Census Tract 8005.13, Prince George's County, Maryland"
"526","90","502","90","171","65","142","57","71","44","80","55","22","27","16","25","24","27","24","27","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005133","Block Group 3, Census Tract 8005.13, Prince George's County, Maryland"
"453","89","380","102","85","52","144","94","41","39","110","89","0","12","0","12","73","48","73","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005134","Block Group 4, Census Tract 8005.13, Prince George's County, Maryland"
"1525","101","1172","136","346","107","224","95","392","128","190","87","0","12","20","22","353","128","267","107","25","26","0","12","0","12","61","61","0","12","0","12","1500000US240338005141","Block Group 1, Census Tract 8005.14, Prince George's County, Maryland"
"578","101","518","102","233","97","118","80","72","76","93","76","2","5","0","12","60","37","60","37","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005151","Block Group 1, Census Tract 8005.15, Prince George's County, Maryland"
"579","129","301","116","131","108","89","55","65","47","16","28","0","12","0","12","278","90","267","90","0","12","11","19","0","12","0","12","0","12","0","12","1500000US240338005152","Block Group 2, Census Tract 8005.15, Prince George's County, Maryland"
"391","86","311","91","125","94","122","65","14","21","20","29","0","12","30","31","80","49","72","49","8","14","0","12","0","12","0","12","0","12","0","12","1500000US240338005153","Block Group 3, Census Tract 8005.15, Prince George's County, Maryland"
"355","77","214","67","54","41","60","44","35","38","17","17","48","55","0","12","141","72","84","55","41","41","16","26","0","12","0","12","0","12","0","12","1500000US240338005161","Block Group 1, Census Tract 8005.16, Prince George's County, Maryland"
"1189","111","553","140","222","83","181","102","44","35","69","59","37","32","0","12","636","147","524","135","112","78","0","12","0","12","0","12","0","12","0","12","1500000US240338005162","Block Group 2, Census Tract 8005.16, Prince George's County, Maryland"
"826","119","697","127","282","119","166","85","104","64","74","61","53","41","18","27","129","67","91","54","38","37","0","12","0","12","0","12","0","12","0","12","1500000US240338005171","Block Group 1, Census Tract 8005.17, Prince George's County, Maryland"
"849","106","693","109","194","74","174","85","282","92","31","36","12","18","0","12","156","98","135","94","21","26","0","12","0","12","0","12","0","12","0","12","1500000US240338005172","Block Group 2, Census Tract 8005.17, Prince George's County, Maryland"
"297","71","260","74","69","54","19","24","84","52","74","47","0","12","14","21","37","37","20","27","17","25","0","12","0","12","0","12","0","12","0","12","1500000US240338005181","Block Group 1, Census Tract 8005.18, Prince George's County, Maryland"
"520","85","381","93","216","87","56","51","70","47","26","35","0","12","13","20","139","72","110","66","29","36","0","12","0","12","0","12","0","12","0","12","1500000US240338005182","Block Group 2, Census Tract 8005.18, Prince George's County, Maryland"
"237","78","237","78","86","52","58","57","54","36","18","19","12","24","9","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005183","Block Group 3, Census Tract 8005.18, Prince George's County, Maryland"
"750","109","433","90","102","62","97","55","91","54","107","64","36","35","0","12","317","93","293","86","24","36","0","12","0","12","0","12","0","12","0","12","1500000US240338005191","Block Group 1, Census Tract 8005.19, Prince George's County, Maryland"
"193","58","151","50","78","39","34","30","21","27","15","22","3","8","0","12","42","37","42","37","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338005192","Block Group 2, Census Tract 8005.19, Prince George's County, Maryland"
"404","79","255","79","76","50","58","44","63","41","52","56","6","10","0","12","149","66","125","68","10","16","14","23","0","12","0","12","0","12","0","12","1500000US240338005193","Block Group 3, Census Tract 8005.19, Prince George's County, Maryland"
"856","63","467","90","216","98","123","71","87","52","41","43","0","12","0","12","389","77","309","82","80","45","0","12","0","12","0","12","0","12","0","12","1500000US240338005201","Block Group 1, Census Tract 8005.20, Prince George's County, Maryland"
"637","64","480","69","176","57","110","48","41","36","77","36","53","43","23","25","157","69","122","60","35","35","0","12","0","12","0","12","0","12","0","12","1500000US240338006011","Block Group 1, Census Tract 8006.01, Prince George's County, Maryland"
"523","60","391","63","155","50","94","47","94","45","15","19","28","28","5","10","132","67","118","68","14","20","0","12","0","12","0","12","0","12","0","12","1500000US240338006041","Block Group 1, Census Tract 8006.04, Prince George's County, Maryland"
"486","70","328","54","129","42","75","36","86","48","23","19","15","24","0","12","158","51","136","47","22","19","0","12","0","12","0","12","0","12","0","12","1500000US240338006051","Block Group 1, Census Tract 8006.05, Prince George's County, Maryland"
"955","74","735","90","277","93","239","94","107","50","83","51","12","19","17","17","220","82","206","81","14","20","0","12","0","12","0","12","0","12","0","12","1500000US240338006052","Block Group 2, Census Tract 8006.05, Prince George's County, Maryland"
"909","159","282","140","186","109","80","105","16","25","0","12","0","12","0","12","627","178","565","173","62","78","0","12","0","12","0","12","0","12","0","12","1500000US240338006061","Block Group 1, Census Tract 8006.06, Prince George's County, Maryland"
"1122","156","620","156","245","126","253","119","108","69","0","12","14","23","0","12","502","157","362","142","140","92","0","12","0","12","0","12","0","12","0","12","1500000US240338006062","Block Group 2, Census Tract 8006.06, Prince George's County, Maryland"
"493","122","275","106","172","81","38","30","16","26","16","26","0","12","33","52","218","105","202","103","16","26","0","12","0","12","0","12","0","12","0","12","1500000US240338006063","Block Group 3, Census Tract 8006.06, Prince George's County, Maryland"
"1049","100","821","96","246","90","194","75","220","87","62","46","51","48","48","48","228","68","212","67","16","19","0","12","0","12","0","12","0","12","0","12","1500000US240338006071","Block Group 1, Census Tract 8006.07, Prince George's County, Maryland"
"384","87","336","94","88","46","50","48","98","50","35","38","21","35","44","56","48","47","48","47","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338006072","Block Group 2, Census Tract 8006.07, Prince George's County, Maryland"
"519","100","409","92","188","89","125","57","28","27","68","47","0","12","0","12","110","68","89","65","21","25","0","12","0","12","0","12","0","12","0","12","1500000US240338006073","Block Group 3, Census Tract 8006.07, Prince George's County, Maryland"
"548","90","492","87","139","55","207","91","111","58","2","7","18","23","15","19","56","35","45","40","11","16","0","12","0","12","0","12","0","12","0","12","1500000US240338006081","Block Group 1, Census Tract 8006.08, Prince George's County, Maryland"
"691","100","505","103","131","64","98","62","198","81","53","43","25","27","0","12","186","77","143","65","35","55","8","12","0","12","0","12","0","12","0","12","1500000US240338006082","Block Group 2, Census Tract 8006.08, Prince George's County, Maryland"
"1244","115","942","124","376","119","307","97","203","78","56","38","0","12","0","12","302","82","241","80","44","40","9","14","0","12","8","14","0","12","0","12","1500000US240338007011","Block Group 1, Census Tract 8007.01, Prince George's County, Maryland"
"633","98","499","98","216","87","90","47","118","71","61","41","0","12","14","21","134","59","121","57","13","19","0","12","0","12","0","12","0","12","0","12","1500000US240338007012","Block Group 2, Census Tract 8007.01, Prince George's County, Maryland"
"550","89","407","85","151","91","147","67","65","45","44","36","0","12","0","12","143","61","136","60","7","11","0","12","0","12","0","12","0","12","0","12","1500000US240338007041","Block Group 1, Census Tract 8007.04, Prince George's County, Maryland"
"468","111","370","109","140","57","150","112","24","28","56","50","0","12","0","12","98","64","54","42","44","49","0","12","0","12","0","12","0","12","0","12","1500000US240338007042","Block Group 2, Census Tract 8007.04, Prince George's County, Maryland"
"882","126","681","133","396","140","97","73","170","104","0","12","18","30","0","12","201","91","173","83","28","36","0","12","0","12","0","12","0","12","0","12","1500000US240338007043","Block Group 3, Census Tract 8007.04, Prince George's County, Maryland"
"555","92","368","107","92","46","122","99","83","43","35","33","9","17","27","34","187","77","145","75","42","43","0","12","0","12","0","12","0","12","0","12","1500000US240338007051","Block Group 1, Census Tract 8007.05, Prince George's County, Maryland"
"894","86","771","105","267","80","305","137","139","81","48","44","12","21","0","12","123","64","91","55","32","32","0","12","0","12","0","12","0","12","0","12","1500000US240338007052","Block Group 2, Census Tract 8007.05, Prince George's County, Maryland"
"1254","20","1046","88","425","127","228","104","238","92","108","68","38","34","9","15","208","90","190","85","18","27","0","12","0","12","0","12","0","12","0","12","1500000US240338007061","Block Group 1, Census Tract 8007.06, Prince George's County, Maryland"
"1100","117","732","90","313","82","168","70","174","80","61","46","16","30","0","12","368","94","368","94","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338007071","Block Group 1, Census Tract 8007.07, Prince George's County, Maryland"
"421","82","311","70","142","51","115","52","28","26","26","26","0","12","0","12","110","58","90","53","20","20","0","12","0","12","0","12","0","12","0","12","1500000US240338008001","Block Group 1, Census Tract 8008, Prince George's County, Maryland"
"381","85","251","88","104","62","54","41","25","24","68","57","0","12","0","12","130","58","106","52","24","24","0","12","0","12","0","12","0","12","0","12","1500000US240338008002","Block Group 2, Census Tract 8008, Prince George's County, Maryland"
"356","72","322","71","96","54","85","61","98","67","32","30","0","12","11","17","34","24","34","24","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338008003","Block Group 3, Census Tract 8008, Prince George's County, Maryland"
"350","44","254","41","95","28","64","38","43","37","40","35","12","13","0","12","96","37","82","37","8","10","6","9","0","12","0","12","0","12","0","12","1500000US240338009001","Block Group 1, Census Tract 8009, Prince George's County, Maryland"
"195","43","162","42","46","28","64","36","15","12","23","18","13","14","1","3","33","22","33","22","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338009002","Block Group 2, Census Tract 8009, Prince George's County, Maryland"
"1003","115","871","129","253","140","193","100","159","84","231","80","20","28","15","23","132","70","93","56","14","21","0","12","25","42","0","12","0","12","0","12","1500000US240338010031","Block Group 1, Census Tract 8010.03, Prince George's County, Maryland"
"531","102","301","88","139","52","75","53","68","57","19","20","0","12","0","12","230","76","198","73","32","29","0","12","0","12","0","12","0","12","0","12","1500000US240338010032","Block Group 2, Census Tract 8010.03, Prince George's County, Maryland"
"403","91","258","77","94","54","50","41","61","49","45","33","8","13","0","12","145","84","135","88","0","12","0","12","10","16","0","12","0","12","0","12","1500000US240338010041","Block Group 1, Census Tract 8010.04, Prince George's County, Maryland"
"1069","110","904","108","330","108","255","118","222","96","59","48","35","33","3","10","165","77","113","72","52","48","0","12","0","12","0","12","0","12","0","12","1500000US240338010042","Block Group 2, Census Tract 8010.04, Prince George's County, Maryland"
"640","100","515","98","241","83","123","70","97","59","31","31","4","9","19","27","125","66","84","50","41","41","0","12","0","12","0","12","0","12","0","12","1500000US240338010051","Block Group 1, Census Tract 8010.05, Prince George's County, Maryland"
"571","85","495","89","66","41","82","53","170","86","149","56","0","12","28","31","76","53","38","32","38","41","0","12","0","12","0","12","0","12","0","12","1500000US240338010052","Block Group 2, Census Tract 8010.05, Prince George's County, Maryland"
"546","96","373","100","149","59","105","64","60","59","52","42","7","12","0","12","173","86","149","83","24","28","0","12","0","12","0","12","0","12","0","12","1500000US240338010061","Block Group 1, Census Tract 8010.06, Prince George's County, Maryland"
"719","98","587","87","127","55","161","63","212","90","87","44","0","12","0","12","132","83","64","54","68","70","0","12","0","12","0","12","0","12","0","12","1500000US240338010062","Block Group 2, Census Tract 8010.06, Prince George's County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338011041","Block Group 1, Census Tract 8011.04, Prince George's County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338011042","Block Group 2, Census Tract 8011.04, Prince George's County, Maryland"
"1065","143","902","138","258","108","235","87","300","101","86","62","10","18","13","21","163","94","163","94","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338011043","Block Group 3, Census Tract 8011.04, Prince George's County, Maryland"
"446","76","365","79","140","57","113","53","60","39","36","31","16","19","0","12","81","39","72","37","9","13","0","12","0","12","0","12","0","12","0","12","1500000US240338012071","Block Group 1, Census Tract 8012.07, Prince George's County, Maryland"
"928","90","740","94","246","97","161","78","203","81","86","55","25","27","19","21","188","74","152","63","36","45","0","12","0","12","0","12","0","12","0","12","1500000US240338012072","Block Group 2, Census Tract 8012.07, Prince George's County, Maryland"
"471","108","297","88","129","68","47","48","52","45","21","25","48","47","0","12","174","88","147","83","27","31","0","12","0","12","0","12","0","12","0","12","1500000US240338012081","Block Group 1, Census Tract 8012.08, Prince George's County, Maryland"
"873","107","647","110","300","122","189","74","55","42","83","51","0","12","20","25","226","103","186","87","10","15","0","12","30","49","0","12","0","12","0","12","1500000US240338012082","Block Group 2, Census Tract 8012.08, Prince George's County, Maryland"
"837","106","538","102","283","87","108","63","88","60","33","37","0","12","26","31","299","110","243","101","56","62","0","12","0","12","0","12","0","12","0","12","1500000US240338012091","Block Group 1, Census Tract 8012.09, Prince George's County, Maryland"
"673","101","551","106","234","104","67","40","102","52","19","19","71","69","58","59","122","61","122","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012092","Block Group 2, Census Tract 8012.09, Prince George's County, Maryland"
"925","109","696","137","219","82","191","98","213","122","56","44","9","15","8","18","229","97","197","93","32","37","0","12","0","12","0","12","0","12","0","12","1500000US240338012101","Block Group 1, Census Tract 8012.10, Prince George's County, Maryland"
"549","102","514","102","152","66","126","61","170","97","57","50","9","14","0","12","35","40","35","40","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012102","Block Group 2, Census Tract 8012.10, Prince George's County, Maryland"
"433","88","371","90","142","61","83","62","105","62","32","34","9","17","0","12","62","46","62","46","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012111","Block Group 1, Census Tract 8012.11, Prince George's County, Maryland"
"625","95","502","96","233","102","153","87","98","61","18","30","0","12","0","12","123","66","123","66","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012112","Block Group 2, Census Tract 8012.11, Prince George's County, Maryland"
"565","67","430","92","203","75","38","31","162","98","0","12","18","16","9","14","135","71","90","50","45","47","0","12","0","12","0","12","0","12","0","12","1500000US240338012121","Block Group 1, Census Tract 8012.12, Prince George's County, Maryland"
"589","70","524","82","277","90","52","37","135","69","39","38","7","13","14","22","65","36","65","36","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012122","Block Group 2, Census Tract 8012.12, Prince George's County, Maryland"
"470","86","391","88","147","62","56","51","122","85","66","57","0","12","0","12","79","49","79","49","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012131","Block Group 1, Census Tract 8012.13, Prince George's County, Maryland"
"747","100","529","92","273","87","129","60","55","42","29","34","43","39","0","12","218","82","211","81","0","12","0","12","0","12","0","12","0","12","7","13","1500000US240338012132","Block Group 2, Census Tract 8012.13, Prince George's County, Maryland"
"508","101","347","87","205","72","46","33","21","35","38","44","21","30","16","23","161","74","161","74","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012141","Block Group 1, Census Tract 8012.14, Prince George's County, Maryland"
"1107","120","576","117","224","81","161","78","123","105","68","49","0","12","0","12","531","125","508","125","23","34","0","12","0","12","0","12","0","12","0","12","1500000US240338012142","Block Group 2, Census Tract 8012.14, Prince George's County, Maryland"
"767","71","645","76","200","79","116","57","236","79","49","44","29","34","15","17","122","75","117","74","0","12","5","9","0","12","0","12","0","12","0","12","1500000US240338012151","Block Group 1, Census Tract 8012.15, Prince George's County, Maryland"
"671","107","444","98","148","64","81","49","158","102","34","33","23","26","0","12","227","110","227","110","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012161","Block Group 1, Census Tract 8012.16, Prince George's County, Maryland"
"227","75","163","70","69","44","73","62","8","14","0","12","13","20","0","12","64","63","15","18","49","61","0","12","0","12","0","12","0","12","0","12","1500000US240338012162","Block Group 2, Census Tract 8012.16, Prince George's County, Maryland"
"388","113","307","103","129","70","125","91","0","12","53","52","0","12","0","12","81","58","68","53","13","22","0","12","0","12","0","12","0","12","0","12","1500000US240338012163","Block Group 3, Census Tract 8012.16, Prince George's County, Maryland"
"525","104","377","90","143","68","126","75","13","22","32","38","9","16","54","68","148","88","130","88","18","29","0","12","0","12","0","12","0","12","0","12","1500000US240338012171","Block Group 1, Census Tract 8012.17, Prince George's County, Maryland"
"598","110","504","122","159","78","89","61","189","90","13","21","54","44","0","12","94","58","94","58","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338012172","Block Group 2, Census Tract 8012.17, Prince George's County, Maryland"
"533","64","433","63","237","58","67","35","81","32","41","31","0","12","7","13","100","41","96","40","4","6","0","12","0","12","0","12","0","12","0","12","1500000US240338013021","Block Group 1, Census Tract 8013.02, Prince George's County, Maryland"
"372","48","239","50","99","38","52","30","39","25","33","35","0","12","16","14","133","52","100","51","27","25","0","12","6","8","0","12","0","12","0","12","1500000US240338013022","Block Group 2, Census Tract 8013.02, Prince George's County, Maryland"
