"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"271","84","84","54","37","38","15","25","22","30","0","12","22","30","47","43","187","80","131","70","5","8","126","72","36","43","90","61","56","37","1500000US245101602003","Block Group 3, Census Tract 1602, Baltimore city, Maryland"
"193","51","43","24","18","18","0","12","18","18","0","12","18","18","25","18","150","51","102","49","30","33","72","42","4","10","68","43","48","30","1500000US245101603001","Block Group 1, Census Tract 1603, Baltimore city, Maryland"
"170","51","103","37","25","19","15","12","10","15","0","12","10","15","78","34","67","45","46","38","31","35","15","19","0","12","15","19","21","28","1500000US245101603002","Block Group 2, Census Tract 1603, Baltimore city, Maryland"
"123","51","44","29","26","24","16","18","10","14","0","12","10","14","18","16","79","38","41","31","0","12","41","31","6","8","35","31","38","23","1500000US245101604001","Block Group 1, Census Tract 1604, Baltimore city, Maryland"
"205","58","94","32","58","28","0","12","58","28","28","25","30","27","36","20","111","51","79","46","29","31","50","33","0","12","50","33","32","32","1500000US245101604002","Block Group 2, Census Tract 1604, Baltimore city, Maryland"
"163","66","80","44","49","31","0","12","49","31","8","12","41","29","31","32","83","53","59","41","26","30","33","31","0","12","33","31","24","26","1500000US245101604003","Block Group 3, Census Tract 1604, Baltimore city, Maryland"
"226","80","94","47","63","43","0","12","63","43","0","12","63","43","31","21","132","66","92","58","8","12","84","56","0","12","84","56","40","30","1500000US245101604004","Block Group 4, Census Tract 1604, Baltimore city, Maryland"
"453","99","172","80","103","69","32","41","71","55","27","29","44","44","69","50","281","101","196","99","27","36","169","95","56","62","113","87","85","68","1500000US245101605001","Block Group 1, Census Tract 1605, Baltimore city, Maryland"
"188","55","62","39","35","34","7","12","28","33","0","12","28","33","27","21","126","56","117","55","27","31","90","56","3","5","87","56","9","14","1500000US245101605002","Block Group 2, Census Tract 1605, Baltimore city, Maryland"
"221","88","96","61","29","24","10","15","19","20","0","12","19","20","67","55","125","70","97","60","37","48","60","37","15","25","45","33","28","43","1500000US245101605003","Block Group 3, Census Tract 1605, Baltimore city, Maryland"
"336","82","135","49","89","53","49","33","40","41","23","38","17","18","46","41","201","79","129","70","83","70","46","41","20","28","26","31","72","55","1500000US245101605004","Block Group 4, Census Tract 1605, Baltimore city, Maryland"
"364","82","190","63","65","44","6","11","59","42","25","24","34","34","125","55","174","82","93","52","17","26","76","47","0","12","76","47","81","67","1500000US245101605005","Block Group 5, Census Tract 1605, Baltimore city, Maryland"
"190","89","30","30","30","30","23","28","7","13","0","12","7","13","0","12","160","87","105","54","27","37","78","46","29","43","49","48","55","64","1500000US245101606001","Block Group 1, Census Tract 1606, Baltimore city, Maryland"
"273","93","121","54","104","52","15","12","89","51","12","19","77","50","17","20","152","79","104","75","31","47","73","62","25","40","48","46","48","49","1500000US245101606002","Block Group 2, Census Tract 1606, Baltimore city, Maryland"
"210","90","87","50","87","50","27","24","60","48","7","11","53","51","0","12","123","69","79","53","0","12","79","53","0","12","79","53","44","48","1500000US245101606003","Block Group 3, Census Tract 1606, Baltimore city, Maryland"
"277","78","111","57","32","37","0","12","32","37","32","37","0","12","79","56","166","68","36","29","24","25","12","20","0","12","12","20","130","66","1500000US245101606004","Block Group 4, Census Tract 1606, Baltimore city, Maryland"
"215","70","102","51","58","41","17","19","41","37","22","27","19","22","44","37","113","69","31","31","0","12","31","31","0","12","31","31","82","63","1500000US245101606005","Block Group 5, Census Tract 1606, Baltimore city, Maryland"
"112","47","65","31","24","19","24","19","0","12","0","12","0","12","41","23","47","37","47","37","32","31","15","17","8","14","7","10","0","12","1500000US245101607001","Block Group 1, Census Tract 1607, Baltimore city, Maryland"
"325","102","150","67","72","45","11","19","61","43","14","22","47","35","78","61","175","95","135","87","49","53","86","73","0","12","86","73","40","39","1500000US245101607002","Block Group 2, Census Tract 1607, Baltimore city, Maryland"
"171","91","64","50","56","54","0","12","56","54","0","12","56","54","8","15","107","79","95","76","25","41","70","61","0","12","70","61","12","18","1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland"
"330","88","121","65","99","67","74","65","25","34","0","12","25","34","22","21","209","78","119","67","18","26","101","62","0","12","101","62","90","47","1500000US245101607004","Block Group 4, Census Tract 1607, Baltimore city, Maryland"
"213","86","56","37","29","29","23","27","6","9","0","12","6","9","27","25","157","86","123","73","40","58","83","61","0","12","83","61","34","51","1500000US245101607005","Block Group 5, Census Tract 1607, Baltimore city, Maryland"
"101","45","29","24","5","8","5","8","0","12","0","12","0","12","24","22","72","46","54","44","14","21","40","38","15","24","25","30","18","20","1500000US245101607006","Block Group 6, Census Tract 1607, Baltimore city, Maryland"
"239","74","81","50","45","39","0","12","45","39","29","35","16","17","36","31","158","82","92","60","10","15","82","57","17","21","65","58","66","55","1500000US245101607007","Block Group 7, Census Tract 1607, Baltimore city, Maryland"
"529","122","103","67","73","62","36","56","37","30","0","12","37","30","30","30","426","116","323","110","139","92","184","91","65","75","119","63","103","79","1500000US245101608011","Block Group 1, Census Tract 1608.01, Baltimore city, Maryland"
"243","90","143","66","89","65","44","56","45","36","11","17","34","32","54","35","100","74","53","36","21","25","32","27","0","12","32","27","47","56","1500000US245101608012","Block Group 2, Census Tract 1608.01, Baltimore city, Maryland"
"166","50","83","40","67","38","15","17","52","37","0","12","52","37","16","21","83","49","41","39","24","27","17","28","0","12","17","28","42","30","1500000US245101608013","Block Group 3, Census Tract 1608.01, Baltimore city, Maryland"
"217","79","114","56","71","49","9","15","62","47","0","12","62","47","43","32","103","69","58","44","0","12","58","44","11","19","47","38","45","56","1500000US245101608014","Block Group 4, Census Tract 1608.01, Baltimore city, Maryland"
"305","85","95","37","56","33","11","12","45","32","10","15","35","28","39","22","210","84","122","57","44","38","78","44","0","12","78","44","88","67","1500000US245101608021","Block Group 1, Census Tract 1608.02, Baltimore city, Maryland"
"301","67","131","47","101","47","50","41","51","31","25","27","26","18","30","29","170","67","134","52","50","37","84","40","0","12","84","40","36","40","1500000US245101608022","Block Group 2, Census Tract 1608.02, Baltimore city, Maryland"
"450","89","177","50","124","41","45","27","79","34","4","6","75","33","53","26","273","85","216","74","69","52","147","79","15","24","132","74","57","47","1500000US245101608023","Block Group 3, Census Tract 1608.02, Baltimore city, Maryland"
"641","70","187","46","53","29","6","11","47","31","20","20","27","24","134","42","454","68","83","41","23","19","60","38","0","12","60","38","371","64","1500000US245101701001","Block Group 1, Census Tract 1701, Baltimore city, Maryland"
"333","74","91","36","12","17","0","12","12","17","0","12","12","17","79","31","242","76","128","50","15","16","113","48","0","12","113","48","114","62","1500000US245101701002","Block Group 2, Census Tract 1701, Baltimore city, Maryland"
"894","157","295","100","36","28","0","12","36","28","12","19","24","21","259","103","599","150","267","101","0","12","267","101","71","63","196","90","332","116","1500000US245101702001","Block Group 1, Census Tract 1702, Baltimore city, Maryland"
"230","93","68","42","20","24","0","12","20","24","13","21","7","12","48","33","162","87","89","74","0","12","89","74","0","12","89","74","73","45","1500000US245101702002","Block Group 2, Census Tract 1702, Baltimore city, Maryland"
"315","68","146","47","0","12","0","12","0","12","0","12","0","12","146","47","169","66","49","42","16","25","33","33","0","12","33","33","120","61","1500000US245101702003","Block Group 3, Census Tract 1702, Baltimore city, Maryland"
"369","64","262","46","45","29","24","21","21","17","0","12","21","17","217","43","107","46","80","46","14","15","66","45","21","30","45","36","27","22","1500000US245101703001","Block Group 1, Census Tract 1703, Baltimore city, Maryland"
"421","71","108","51","56","37","8","12","48","34","11","17","37","31","52","41","313","67","145","62","17","15","128","59","0","12","128","59","168","57","1500000US245101703002","Block Group 2, Census Tract 1703, Baltimore city, Maryland"
"499","89","144","27","23","19","5","8","18","16","8","12","10","11","121","26","355","83","257","71","0","12","257","71","0","12","257","71","98","47","1500000US245101801001","Block Group 1, Census Tract 1801, Baltimore city, Maryland"
"447","91","65","40","16","15","0","12","16","15","0","12","16","15","49","37","382","90","209","72","4","9","205","70","0","12","205","70","173","55","1500000US245101801002","Block Group 2, Census Tract 1801, Baltimore city, Maryland"
"137","51","49","33","8","10","4","7","4","7","0","12","4","7","41","32","88","41","77","40","39","28","38","31","0","12","38","31","11","11","1500000US245101802001","Block Group 1, Census Tract 1802, Baltimore city, Maryland"
"205","42","92","34","18","18","0","12","18","18","0","12","18","18","74","32","113","43","66","35","33","24","33","28","28","26","5","7","47","32","1500000US245101802002","Block Group 2, Census Tract 1802, Baltimore city, Maryland"
"337","66","9","11","4","6","4","6","0","12","0","12","0","12","5","9","328","66","32","22","17","17","15","16","0","12","15","16","296","65","1500000US245101803001","Block Group 1, Census Tract 1803, Baltimore city, Maryland"
"466","77","60","32","33","26","29","25","4","8","0","12","4","8","27","21","406","68","162","64","58","36","104","54","0","12","104","54","244","59","1500000US245101803002","Block Group 2, Census Tract 1803, Baltimore city, Maryland"
"91","42","48","25","4","6","4","6","0","12","0","12","0","12","44","24","43","34","38","33","0","12","38","33","6","9","32","31","5","8","1500000US245101901001","Block Group 1, Census Tract 1901, Baltimore city, Maryland"
"366","65","122","45","41","26","5","10","36","23","9","15","27","21","81","43","244","59","134","57","50","35","84","43","22","26","62","37","110","52","1500000US245101901002","Block Group 2, Census Tract 1901, Baltimore city, Maryland"
"339","73","110","57","34","26","6","9","28","24","0","12","28","24","76","48","229","68","131","55","20","19","111","50","16","22","95","45","98","47","1500000US245101901003","Block Group 3, Census Tract 1901, Baltimore city, Maryland"
"373","76","101","49","40","24","27","20","13","12","5","7","8","10","61","41","272","83","81","48","16","24","65","37","24","25","41","30","191","70","1500000US245101902001","Block Group 1, Census Tract 1902, Baltimore city, Maryland"
"322","72","59","31","42","28","4","6","38","28","20","24","18","14","17","13","263","68","139","58","30","24","109","55","56","39","53","44","124","52","1500000US245101902002","Block Group 2, Census Tract 1902, Baltimore city, Maryland"
"156","55","29","18","21","15","14","12","7","11","0","12","7","11","8","8","127","54","37","30","0","12","37","30","12","20","25","25","90","48","1500000US245101903001","Block Group 1, Census Tract 1903, Baltimore city, Maryland"
"313","78","178","46","28","15","17","14","11","11","11","11","0","12","150","48","135","67","30","35","0","12","30","35","0","12","30","35","105","56","1500000US245101903002","Block Group 2, Census Tract 1903, Baltimore city, Maryland"
"124","47","8","9","8","9","8","9","0","12","0","12","0","12","0","12","116","49","93","46","69","39","24","25","13","20","11","16","23","20","1500000US245101903003","Block Group 3, Census Tract 1903, Baltimore city, Maryland"
"268","73","58","31","44","30","24","22","20","22","13","21","7","7","14","13","210","62","197","60","54","33","143","57","5","9","138","55","13","14","1500000US245101903004","Block Group 4, Census Tract 1903, Baltimore city, Maryland"
"189","49","79","34","57","32","20","24","37","25","8","13","29","22","22","18","110","39","87","36","24","20","63","34","12","18","51","31","23","25","1500000US245102001001","Block Group 1, Census Tract 2001, Baltimore city, Maryland"
"378","84","125","41","75","40","16","15","59","33","25","28","34","21","50","27","253","83","151","63","40","34","111","54","0","12","111","54","102","51","1500000US245102001002","Block Group 2, Census Tract 2001, Baltimore city, Maryland"
"194","71","114","55","71","40","40","34","31","29","11","17","20","24","43","48","80","53","53","55","0","12","53","55","0","12","53","55","27","21","1500000US245102002001","Block Group 1, Census Tract 2002, Baltimore city, Maryland"
"188","71","140","48","43","32","22","22","21","27","9","15","12","21","97","40","48","63","8","14","0","12","8","14","0","12","8","14","40","61","1500000US245102002002","Block Group 2, Census Tract 2002, Baltimore city, Maryland"
"179","84","120","69","102","70","21","32","81","67","26","41","55","53","18","20","59","70","59","70","20","31","39","63","0","12","39","63","0","12","1500000US245102002003","Block Group 3, Census Tract 2002, Baltimore city, Maryland"
"114","69","52","33","29","28","0","12","29","28","0","12","29","28","23","21","62","65","62","65","40","61","22","24","0","12","22","24","0","12","1500000US245102002004","Block Group 4, Census Tract 2002, Baltimore city, Maryland"
"222","98","115","69","66","59","7","12","59","58","38","57","21","22","49","42","107","76","98","75","63","51","35","55","0","12","35","55","9","15","1500000US245102002005","Block Group 5, Census Tract 2002, Baltimore city, Maryland"
"170","47","61","36","28","24","0","12","28","24","0","12","28","24","33","29","109","38","72","36","11","17","61","37","0","12","61","37","37","26","1500000US245102003001","Block Group 1, Census Tract 2003, Baltimore city, Maryland"
"332","71","97","42","45","31","9","12","36","28","9","12","27","24","52","37","235","64","153","55","5","9","148","56","53","36","95","42","82","47","1500000US245102003002","Block Group 2, Census Tract 2003, Baltimore city, Maryland"
"243","59","56","28","19","17","10","11","9","12","4","8","5","8","37","25","187","55","77","39","13","16","64","40","12","20","52","35","110","49","1500000US245102004001","Block Group 1, Census Tract 2004, Baltimore city, Maryland"
"270","52","115","37","48","26","16","13","32","24","2","4","30","25","67","32","155","44","117","33","22","18","95","28","9","14","86","27","38","27","1500000US245102004002","Block Group 2, Census Tract 2004, Baltimore city, Maryland"
"169","100","0","12","0","12","0","12","0","12","0","12","0","12","0","12","169","100","76","72","76","72","0","12","0","12","0","12","93","69","1500000US245102005001","Block Group 1, Census Tract 2005, Baltimore city, Maryland"
"204","94","79","49","56","45","18","25","38","41","0","12","38","41","23","26","125","78","125","78","40","55","85","57","36","60","49","53","0","12","1500000US245102005002","Block Group 2, Census Tract 2005, Baltimore city, Maryland"
"115","51","54","37","40","30","10","15","30","26","0","12","30","26","14","21","61","47","41","41","41","41","0","12","0","12","0","12","20","24","1500000US245102005003","Block Group 3, Census Tract 2005, Baltimore city, Maryland"
"173","70","78","43","40","27","40","27","0","12","0","12","0","12","38","34","95","62","52","44","17","28","35","34","10","16","25","29","43","45","1500000US245102005004","Block Group 4, Census Tract 2005, Baltimore city, Maryland"
"311","89","140","65","67","55","0","12","67","55","54","53","13","20","73","33","171","76","52","40","8","13","44","40","0","12","44","40","119","67","1500000US245102005005","Block Group 5, Census Tract 2005, Baltimore city, Maryland"
"253","79","157","70","68","60","11","17","57","53","29","42","28","34","89","58","96","49","47","35","22","22","25","30","0","12","25","30","49","40","1500000US245102006001","Block Group 1, Census Tract 2006, Baltimore city, Maryland"
"194","63","105","58","97","62","32","31","65","57","0","12","65","57","8","14","89","52","76","48","2","8","74","47","0","12","74","47","13","17","1500000US245102006002","Block Group 2, Census Tract 2006, Baltimore city, Maryland"
"332","79","184","69","84","59","43","36","41","46","4","12","37","44","100","65","148","71","142","72","78","63","64","52","7","11","57","51","6","10","1500000US245102006003","Block Group 3, Census Tract 2006, Baltimore city, Maryland"
"290","88","118","58","93","55","20","30","73","59","0","12","73","59","25","22","172","75","151","75","0","12","151","75","55","55","96","57","21","23","1500000US245102007011","Block Group 1, Census Tract 2007.01, Baltimore city, Maryland"
"382","96","141","54","60","40","29","30","31","29","0","12","31","29","81","40","241","102","185","90","27","29","158","92","15","22","143","90","56","57","1500000US245102007012","Block Group 2, Census Tract 2007.01, Baltimore city, Maryland"
"393","110","208","86","120","62","35","25","85","58","22","35","63","45","88","61","185","94","155","97","64","62","91","76","0","12","91","76","30","39","1500000US245102007013","Block Group 3, Census Tract 2007.01, Baltimore city, Maryland"
"417","106","147","54","101","48","61","42","40","28","0","12","40","28","46","41","270","95","172","81","25","41","147","70","16","18","131","72","98","68","1500000US245102007014","Block Group 4, Census Tract 2007.01, Baltimore city, Maryland"
"383","94","206","64","89","41","51","36","38","27","18","20","20","16","117","62","177","90","68","70","11","17","57","69","0","12","57","69","109","68","1500000US245102007015","Block Group 5, Census Tract 2007.01, Baltimore city, Maryland"
"126","50","93","36","63","23","18","18","45","29","23","29","22","20","30","27","33","33","33","33","6","10","27","32","0","12","27","32","0","12","1500000US245102007021","Block Group 1, Census Tract 2007.02, Baltimore city, Maryland"
"300","59","117","47","58","35","14","18","44","31","8","14","36","27","59","32","183","49","153","46","13","22","140","46","19","25","121","52","30","25","1500000US245102007022","Block Group 2, Census Tract 2007.02, Baltimore city, Maryland"
"307","72","160","45","43","31","15","18","28","26","0","12","28","26","117","37","147","59","126","55","8","12","118","55","0","12","118","55","21","23","1500000US245102008001","Block Group 1, Census Tract 2008, Baltimore city, Maryland"
"312","66","109","42","76","40","61","40","15","13","0","12","15","13","33","25","203","67","106","48","41","29","65","40","17","15","48","38","97","58","1500000US245102008002","Block Group 2, Census Tract 2008, Baltimore city, Maryland"
"212","61","65","44","29","26","9","15","20","20","11","16","9","13","36","35","147","53","70","40","44","32","26","28","4","9","22","25","77","43","1500000US245102008003","Block Group 3, Census Tract 2008, Baltimore city, Maryland"
"287","69","62","27","22","17","10","10","12","12","0","12","12","12","40","24","225","71","119","50","44","35","75","47","19","17","56","43","106","51","1500000US245102101001","Block Group 1, Census Tract 2101, Baltimore city, Maryland"
"679","98","126","42","75","37","43","29","32","25","26","24","6","9","51","30","553","101","210","68","73","33","137","64","18","21","119","65","343","72","1500000US245102101002","Block Group 2, Census Tract 2101, Baltimore city, Maryland"
"544","101","144","54","101","50","42","39","59","37","6","9","53","36","43","29","400","95","218","83","18","19","200","84","46","46","154","87","182","77","1500000US245102102001","Block Group 1, Census Tract 2102, Baltimore city, Maryland"
"708","110","349","95","156","74","43","36","113","66","41","47","72","57","193","75","359","99","109","53","59","46","50","42","21","24","29","36","250","100","1500000US245102102002","Block Group 2, Census Tract 2102, Baltimore city, Maryland"
"514","134","28","29","14","20","14","20","0","12","0","12","0","12","14","24","486","131","171","101","105","68","66","72","52","70","14","23","315","100","1500000US245102201001","Block Group 1, Census Tract 2201, Baltimore city, Maryland"
"1195","134","569","124","90","52","90","52","0","12","0","12","0","12","479","123","626","157","201","102","142","60","59","85","0","12","59","85","425","136","1500000US245102201002","Block Group 2, Census Tract 2201, Baltimore city, Maryland"
"105","51","52","50","39","44","39","44","0","12","0","12","0","12","13","21","53","45","0","12","0","12","0","12","0","12","0","12","53","45","1500000US245102201003","Block Group 3, Census Tract 2201, Baltimore city, Maryland"
"394","78","77","54","77","54","77","54","0","12","0","12","0","12","0","12","317","82","154","59","141","58","13","22","13","22","0","12","163","69","1500000US245102201004","Block Group 4, Census Tract 2201, Baltimore city, Maryland"
"368","60","28","28","13","18","9","15","4","8","0","12","4","8","15","15","340","59","126","53","74","32","52","44","30","27","22","34","214","52","1500000US245102301001","Block Group 1, Census Tract 2301, Baltimore city, Maryland"
"405","76","82","44","52","31","39","26","13","13","0","12","13","13","30","31","323","66","133","78","26","26","107","73","50","70","57","38","190","66","1500000US245102301002","Block Group 2, Census Tract 2301, Baltimore city, Maryland"
"480","71","78","41","11","17","11","17","0","12","0","12","0","12","67","43","402","70","122","62","90","39","32","51","32","51","0","12","280","67","1500000US245102302001","Block Group 1, Census Tract 2302, Baltimore city, Maryland"
"519","82","105","47","51","23","45","20","6","11","6","11","0","12","54","45","414","87","118","78","72","41","46","70","0","12","46","70","296","71","1500000US245102302002","Block Group 2, Census Tract 2302, Baltimore city, Maryland"
"141","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","141","34","18","16","14","14","4","7","0","12","4","7","123","33","1500000US245102303001","Block Group 1, Census Tract 2303, Baltimore city, Maryland"
"491","53","91","34","55","29","32","23","23","17","13","13","10","12","36","24","400","55","91","35","87","35","4","6","0","12","4","6","309","63","1500000US245102303002","Block Group 2, Census Tract 2303, Baltimore city, Maryland"
"1029","96","154","56","101","50","101","50","0","12","0","12","0","12","53","35","875","104","488","90","431","86","57","38","21","24","36","28","387","89","1500000US245102401001","Block Group 1, Census Tract 2401, Baltimore city, Maryland"
"430","80","107","39","54","31","18","17","36","27","13","17","23","20","53","27","323","79","158","72","146","69","12","18","0","12","12","18","165","64","1500000US245102401002","Block Group 2, Census Tract 2401, Baltimore city, Maryland"
"1245","92","286","65","179","56","151","55","28","24","18","20","10","15","107","44","959","102","460","104","382","99","78","63","53","58","25","21","499","119","1500000US245102402001","Block Group 1, Census Tract 2402, Baltimore city, Maryland"
"360","61","79","37","37","28","25","20","12","19","0","12","12","19","42","31","281","66","103","50","87","44","16","19","7","12","9","15","178","54","1500000US245102402002","Block Group 2, Census Tract 2402, Baltimore city, Maryland"
"445","86","112","42","46","29","39","26","7","12","0","12","7","12","66","34","333","83","70","42","70","42","0","12","0","12","0","12","263","79","1500000US245102403001","Block Group 1, Census Tract 2403, Baltimore city, Maryland"
"292","68","16","19","16","19","16","19","0","12","0","12","0","12","0","12","276","70","81","46","81","46","0","12","0","12","0","12","195","59","1500000US245102403002","Block Group 2, Census Tract 2403, Baltimore city, Maryland"
"296","63","40","27","33","25","25","23","8","13","8","13","0","12","7","13","256","64","129","45","105","40","24","26","13","20","11","18","127","52","1500000US245102403003","Block Group 3, Census Tract 2403, Baltimore city, Maryland"
"435","71","74","23","49","20","49","20","0","12","0","12","0","12","25","22","361","78","111","52","111","52","0","12","0","12","0","12","250","68","1500000US245102404001","Block Group 1, Census Tract 2404, Baltimore city, Maryland"
"200","77","17","22","17","22","0","12","17","22","0","12","17","22","0","12","183","77","70","67","13","15","57","66","40","63","17","20","113","47","1500000US245102404002","Block Group 2, Census Tract 2404, Baltimore city, Maryland"
"540","81","97","43","57","35","46","35","11","18","0","12","11","18","40","32","443","77","183","54","167","52","16","17","9","14","7","12","260","71","1500000US245102404003","Block Group 3, Census Tract 2404, Baltimore city, Maryland"
"554","103","150","53","90","48","40","27","50","41","18","15","32","37","60","40","404","102","278","97","84","55","194","92","0","12","194","92","126","69","1500000US245102501011","Block Group 1, Census Tract 2501.01, Baltimore city, Maryland"
"1032","131","308","83","222","65","140","58","82","48","0","12","82","48","86","48","724","133","460","122","153","92","307","91","55","53","252","83","264","83","1500000US245102501012","Block Group 2, Census Tract 2501.01, Baltimore city, Maryland"
"420","90","53","32","35","26","31","27","4","8","0","12","4","8","18","19","367","92","245","100","94","82","151","87","20","25","131","87","122","62","1500000US245102501021","Block Group 1, Census Tract 2501.02, Baltimore city, Maryland"
"829","105","251","80","128","67","24","29","104","65","21","33","83","54","123","48","578","125","437","121","51","44","386","122","74","60","312","110","141","70","1500000US245102501022","Block Group 2, Census Tract 2501.02, Baltimore city, Maryland"
"627","112","379","101","67","42","30","24","37","35","14","21","23","25","312","92","248","99","78","62","31","27","47","54","5","16","42","52","170","80","1500000US245102501031","Block Group 1, Census Tract 2501.03, Baltimore city, Maryland"
"248","50","81","36","36","27","19","21","17","19","0","12","17","19","45","28","167","44","110","46","76","37","34","32","0","12","34","32","57","35","1500000US245102501032","Block Group 2, Census Tract 2501.03, Baltimore city, Maryland"
"341","77","136","47","97","46","74","40","23","27","0","12","23","27","39","27","205","70","127","47","99","44","28","35","0","12","28","35","78","56","1500000US245102501033","Block Group 3, Census Tract 2501.03, Baltimore city, Maryland"
"353","94","81","59","60","57","9","14","51","55","0","12","51","55","21","19","272","83","59","35","31","24","28","29","28","29","0","12","213","84","1500000US245102501034","Block Group 4, Census Tract 2501.03, Baltimore city, Maryland"
"374","59","132","39","71","33","52","32","19","19","0","12","19","19","61","36","242","59","180","48","75","36","105","45","7","12","98","45","62","37","1500000US245102502031","Block Group 1, Census Tract 2502.03, Baltimore city, Maryland"
"323","50","119","36","59","30","11","12","48","29","9","11","39","26","60","31","204","53","134","50","51","30","83","44","21","25","62","41","70","38","1500000US245102502032","Block Group 2, Census Tract 2502.03, Baltimore city, Maryland"
"532","107","53","39","25","31","0","12","25","31","0","12","25","31","28","25","479","109","418","105","20","30","398","104","21","34","377","99","61","43","1500000US245102502041","Block Group 1, Census Tract 2502.04, Baltimore city, Maryland"
"936","103","310","77","100","57","30","37","70","46","17","26","53","39","210","76","626","118","363","109","44","40","319","101","21","25","298","102","263","100","1500000US245102502042","Block Group 2, Census Tract 2502.04, Baltimore city, Maryland"
"23","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","36","23","36","0","12","23","36","0","12","23","36","0","12","1500000US245102502051","Block Group 1, Census Tract 2502.05, Baltimore city, Maryland"
"394","104","70","43","47","35","22","23","25","26","12","19","13","18","23","22","324","103","206","95","23","30","183","92","60","61","123","82","118","64","1500000US245102502052","Block Group 2, Census Tract 2502.05, Baltimore city, Maryland"
"370","104","99","63","45","39","18","23","27","31","0","12","27","31","54","53","271","113","233","112","142","89","91","76","10","14","81","76","38","37","1500000US245102502053","Block Group 3, Census Tract 2502.05, Baltimore city, Maryland"
"421","130","117","75","82","70","65","69","17","18","0","12","17","18","35","28","304","99","189","89","76","70","113","75","11","18","102","73","115","71","1500000US245102502054","Block Group 4, Census Tract 2502.05, Baltimore city, Maryland"
"325","88","65","41","36","41","23","34","13","22","0","12","13","22","29","25","260","84","142","63","58","45","84","48","0","12","84","48","118","70","1500000US245102502055","Block Group 5, Census Tract 2502.05, Baltimore city, Maryland"
"209","75","80","53","9","13","9","13","0","12","0","12","0","12","71","52","129","58","50","40","22","29","28","26","15","25","13","18","79","47","1500000US245102502061","Block Group 1, Census Tract 2502.06, Baltimore city, Maryland"
"280","62","99","46","64","35","52","33","12","19","0","12","12","19","35","38","181","65","133","70","118","71","15","21","0","12","15","21","48","39","1500000US245102502062","Block Group 2, Census Tract 2502.06, Baltimore city, Maryland"
"330","87","68","42","42","34","28","24","14","22","14","22","0","12","26","24","262","87","134","58","80","51","54","35","11","17","43","31","128","86","1500000US245102502063","Block Group 3, Census Tract 2502.06, Baltimore city, Maryland"
"505","68","135","38","52","30","19","20","33","24","0","12","33","24","83","34","370","65","193","61","53","39","140","52","21","23","119","51","177","49","1500000US245102502071","Block Group 1, Census Tract 2502.07, Baltimore city, Maryland"
"331","66","107","37","85","36","37","32","48","24","7","12","41","22","22","17","224","69","130","44","60","32","70","39","6","10","64","38","94","49","1500000US245102502072","Block Group 2, Census Tract 2502.07, Baltimore city, Maryland"
"213","60","88","36","68","28","2","7","66","28","0","12","66","28","20","23","125","45","78","41","14","19","64","38","19","22","45","34","47","28","1500000US245102503011","Block Group 1, Census Tract 2503.01, Baltimore city, Maryland"
"606","82","170","47","57","39","4","6","53","39","23","21","30","29","113","39","436","76","352","64","23","22","329","60","20","17","309","58","84","45","1500000US245102503012","Block Group 2, Census Tract 2503.01, Baltimore city, Maryland"
"200","50","77","33","35","25","14","16","21","19","0","12","21","19","42","24","123","58","59","40","44","37","15","16","0","12","15","16","64","44","1500000US245102503031","Block Group 1, Census Tract 2503.03, Baltimore city, Maryland"
"359","71","176","46","144","46","78","48","66","28","10","10","56","27","32","19","183","53","95","44","21","29","74","42","16","26","58","37","88","37","1500000US245102503032","Block Group 2, Census Tract 2503.03, Baltimore city, Maryland"
"319","65","123","45","39","29","7","11","32","28","26","27","6","9","84","47","196","63","61","42","20","23","41","35","5","8","36","34","135","57","1500000US245102503033","Block Group 3, Census Tract 2503.03, Baltimore city, Maryland"
"581","127","153","74","56","42","18","37","38","39","14","22","24","30","97","62","428","131","286","108","91","65","195","100","22","35","173","97","142","84","1500000US245102504011","Block Group 1, Census Tract 2504.01, Baltimore city, Maryland"
"248","90","108","54","84","50","53","37","31","37","10","16","21","34","24","24","140","75","80","42","80","42","0","12","0","12","0","12","60","61","1500000US245102504012","Block Group 2, Census Tract 2504.01, Baltimore city, Maryland"
"327","110","113","62","44","35","33","33","11","19","11","19","0","12","69","53","214","98","165","92","67","62","98","75","78","72","20","22","49","48","1500000US245102504013","Block Group 3, Census Tract 2504.01, Baltimore city, Maryland"
"396","136","40","31","10","15","10","15","0","12","0","12","0","12","30","33","356","134","107","80","90","78","17","21","0","12","17","21","249","116","1500000US245102504021","Block Group 1, Census Tract 2504.02, Baltimore city, Maryland"
"234","85","31","28","0","12","0","12","0","12","0","12","0","12","31","28","203","85","183","84","4","8","179","84","0","12","179","84","20","32","1500000US245102504022","Block Group 2, Census Tract 2504.02, Baltimore city, Maryland"
