"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"536","188","317","194","70","66","121","136","126","138","0","12","0","12","0","12","219","168","219","168","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101511001","Block Group 1, Census Tract 1511, Baltimore city, Maryland"
"647","193","375","190","142","126","207","152","26","43","0","12","0","12","0","12","272","130","198","108","74","69","0","12","0","12","0","12","0","12","0","12","1500000US245101511002","Block Group 2, Census Tract 1511, Baltimore city, Maryland"
"334","132","243","118","114","82","0","12","106","113","0","12","0","12","23","36","91","63","68","51","0","12","0","12","23","37","0","12","0","12","0","12","1500000US245101511003","Block Group 3, Census Tract 1511, Baltimore city, Maryland"
"384","137","242","130","140","86","102","129","0","12","0","12","0","12","0","12","142","86","120","84","22","36","0","12","0","12","0","12","0","12","0","12","1500000US245101511004","Block Group 4, Census Tract 1511, Baltimore city, Maryland"
"215","130","69","53","47","53","0","12","22","36","0","12","0","12","0","12","146","135","73","65","0","12","73","118","0","12","0","12","0","12","0","12","1500000US245101511005","Block Group 5, Census Tract 1511, Baltimore city, Maryland"
"595","211","361","206","45","50","100","85","83","135","133","148","0","12","0","12","234","123","192","121","42","46","0","12","0","12","0","12","0","12","0","12","1500000US245101511006","Block Group 6, Census Tract 1511, Baltimore city, Maryland"
"925","135","252","107","134","83","49","53","23","25","11","20","35","45","0","12","673","132","549","135","124","76","0","12","0","12","0","12","0","12","0","12","1500000US245101512001","Block Group 1, Census Tract 1512, Baltimore city, Maryland"
"103","62","87","63","0","12","0","12","12","18","21","33","15","23","39","49","16","20","16","20","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101512002","Block Group 2, Census Tract 1512, Baltimore city, Maryland"
"121","61","64","50","31","36","27","30","6","15","0","12","0","12","0","12","57","46","57","46","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101512003","Block Group 3, Census Tract 1512, Baltimore city, Maryland"
"257","108","49","32","8","14","41","32","0","12","0","12","0","12","0","12","208","114","175","99","33","49","0","12","0","12","0","12","0","12","0","12","1500000US245101512004","Block Group 4, Census Tract 1512, Baltimore city, Maryland"
"244","120","201","101","55","58","88","79","0","12","58","68","0","12","0","12","43","61","5","17","38","59","0","12","0","12","0","12","0","12","0","12","1500000US245101512005","Block Group 5, Census Tract 1512, Baltimore city, Maryland"
"641","146","388","141","215","128","23","21","59","63","57","40","0","12","34","47","253","110","245","111","8","13","0","12","0","12","0","12","0","12","0","12","1500000US245101513001","Block Group 1, Census Tract 1513, Baltimore city, Maryland"
"194","88","124","77","27","24","48","49","29","48","0","12","0","12","20","32","70","44","70","44","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101513002","Block Group 2, Census Tract 1513, Baltimore city, Maryland"
"121","85","69","76","15","23","0","12","54","71","0","12","0","12","0","12","52","44","44","43","8","12","0","12","0","12","0","12","0","12","0","12","1500000US245101513003","Block Group 3, Census Tract 1513, Baltimore city, Maryland"
"236","86","123","64","42","37","43","48","16","20","0","12","22","36","0","12","113","72","40","45","0","12","73","70","0","12","0","12","0","12","0","12","1500000US245101513004","Block Group 4, Census Tract 1513, Baltimore city, Maryland"
"315","111","180","103","99","87","39","51","42","43","0","12","0","12","0","12","135","79","99","69","11","18","0","12","0","12","25","39","0","12","0","12","1500000US245101513005","Block Group 5, Census Tract 1513, Baltimore city, Maryland"
"65","55","53","50","28","30","25","37","0","12","0","12","0","12","0","12","12","20","12","20","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101601001","Block Group 1, Census Tract 1601, Baltimore city, Maryland"
"100","44","68","50","0","12","0","12","68","50","0","12","0","12","0","12","32","34","32","34","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101601002","Block Group 2, Census Tract 1601, Baltimore city, Maryland"
"451","138","117","81","18","21","21","31","40","63","0","12","38","24","0","12","334","114","266","103","68","66","0","12","0","12","0","12","0","12","0","12","1500000US245101601003","Block Group 3, Census Tract 1601, Baltimore city, Maryland"
"279","103","101","71","60","57","41","45","0","12","0","12","0","12","0","12","178","83","178","83","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101601004","Block Group 4, Census Tract 1601, Baltimore city, Maryland"
"355","92","279","90","101","61","76","76","66","49","0","12","36","39","0","12","76","32","63","31","7","11","0","12","0","12","6","10","0","12","0","12","1500000US245101602001","Block Group 1, Census Tract 1602, Baltimore city, Maryland"
"243","65","93","52","12","17","0","12","43","53","17","30","0","12","21","24","150","51","150","51","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101602002","Block Group 2, Census Tract 1602, Baltimore city, Maryland"
"262","97","125","82","15","23","82","71","19","31","9","15","0","12","0","12","137","76","110","67","8","12","19","28","0","12","0","12","0","12","0","12","1500000US245101602003","Block Group 3, Census Tract 1602, Baltimore city, Maryland"
"125","53","81","51","61","46","19","25","1","6","0","12","0","12","0","12","44","33","35","32","9","12","0","12","0","12","0","12","0","12","0","12","1500000US245101603001","Block Group 1, Census Tract 1603, Baltimore city, Maryland"
"267","65","88","53","55","48","0","12","13","18","0","12","0","12","20","25","179","57","169","57","10","16","0","12","0","12","0","12","0","12","0","12","1500000US245101603002","Block Group 2, Census Tract 1603, Baltimore city, Maryland"
"129","66","76","57","29","32","0","12","31","43","0","12","16","22","0","12","53","32","41","26","12","17","0","12","0","12","0","12","0","12","0","12","1500000US245101604001","Block Group 1, Census Tract 1604, Baltimore city, Maryland"
"144","59","91","49","0","12","54","44","23","27","14","16","0","12","0","12","53","31","47","27","6","9","0","12","0","12","0","12","0","12","0","12","1500000US245101604002","Block Group 2, Census Tract 1604, Baltimore city, Maryland"
"159","69","96","59","43","39","23","23","0","12","0","12","0","12","30","41","63","43","63","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101604003","Block Group 3, Census Tract 1604, Baltimore city, Maryland"
"215","70","81","54","11","12","41","35","0","12","0","12","0","12","29","41","134","55","102","50","32","28","0","12","0","12","0","12","0","12","0","12","1500000US245101604004","Block Group 4, Census Tract 1604, Baltimore city, Maryland"
"448","137","209","95","32","34","75","60","89","61","13","20","0","12","0","12","239","116","171","101","68","70","0","12","0","12","0","12","0","12","0","12","1500000US245101605001","Block Group 1, Census Tract 1605, Baltimore city, Maryland"
"205","101","145","75","0","12","47","49","0","12","36","47","62","60","0","12","60","64","60","64","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101605002","Block Group 2, Census Tract 1605, Baltimore city, Maryland"
"209","85","118","51","89","54","18","21","11","20","0","12","0","12","0","12","91","67","44","44","47","53","0","12","0","12","0","12","0","12","0","12","1500000US245101605003","Block Group 3, Census Tract 1605, Baltimore city, Maryland"
"256","82","157","82","41","43","10","15","57","54","49","55","0","12","0","12","99","62","85","58","14","23","0","12","0","12","0","12","0","12","0","12","1500000US245101605004","Block Group 4, Census Tract 1605, Baltimore city, Maryland"
"261","81","116","47","41","29","38","46","37","47","0","12","0","12","0","12","145","76","134","71","11","17","0","12","0","12","0","12","0","12","0","12","1500000US245101605005","Block Group 5, Census Tract 1605, Baltimore city, Maryland"
"168","86","128","69","33","33","37","44","0","12","0","12","44","54","14","21","40","47","40","47","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101606001","Block Group 1, Census Tract 1606, Baltimore city, Maryland"
"309","101","223","102","84","56","88","78","0","12","15","24","14","23","22","28","86","63","86","63","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101606002","Block Group 2, Census Tract 1606, Baltimore city, Maryland"
"109","61","92","58","21","26","11","18","23","29","29","47","0","12","8","12","17","15","17","15","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101606003","Block Group 3, Census Tract 1606, Baltimore city, Maryland"
"242","98","96","69","17","20","16","27","48","59","15","24","0","12","0","12","146","76","131","75","15","17","0","12","0","12","0","12","0","12","0","12","1500000US245101606004","Block Group 4, Census Tract 1606, Baltimore city, Maryland"
"205","93","80","51","55","41","16","27","9","14","0","12","0","12","0","12","125","88","107","82","0","12","0","12","0","12","18","29","0","12","0","12","1500000US245101606005","Block Group 5, Census Tract 1606, Baltimore city, Maryland"
"151","69","96","61","47","50","44","40","0","12","0","12","5","12","0","12","55","39","43","33","12","18","0","12","0","12","0","12","0","12","0","12","1500000US245101607001","Block Group 1, Census Tract 1607, Baltimore city, Maryland"
"260","107","187","87","78","56","53","45","44","69","0","12","12","18","0","12","73","62","73","62","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101607002","Block Group 2, Census Tract 1607, Baltimore city, Maryland"
"137","75","137","75","36","38","32","46","34","51","18","29","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland"
"380","102","246","94","82","53","70","66","45","61","28","36","21","32","0","12","134","66","134","66","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101607004","Block Group 4, Census Tract 1607, Baltimore city, Maryland"
"212","69","159","78","45","42","47","49","50","59","17","28","0","12","0","12","53","41","53","41","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101607005","Block Group 5, Census Tract 1607, Baltimore city, Maryland"
"116","64","27","31","0","12","0","12","9","14","0","12","18","28","0","12","89","57","40","29","38","47","11","17","0","12","0","12","0","12","0","12","1500000US245101607006","Block Group 6, Census Tract 1607, Baltimore city, Maryland"
"264","102","115","75","0","12","30","29","32","38","0","12","0","12","53","56","149","82","141","82","8","12","0","12","0","12","0","12","0","12","0","12","1500000US245101607007","Block Group 7, Census Tract 1607, Baltimore city, Maryland"
"375","109","216","119","137","95","43","60","31","43","0","12","5","10","0","12","159","88","159","88","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101608011","Block Group 1, Census Tract 1608.01, Baltimore city, Maryland"
"238","94","162","95","106","90","31","39","15","26","10","20","0","12","0","12","76","55","76","55","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101608012","Block Group 2, Census Tract 1608.01, Baltimore city, Maryland"
"221","85","116","68","23","37","33","31","36","32","0","12","0","12","24","34","105","71","105","71","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101608013","Block Group 3, Census Tract 1608.01, Baltimore city, Maryland"
"340","110","259","96","92","72","69","68","98","85","0","12","0","12","0","12","81","61","81","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101608014","Block Group 4, Census Tract 1608.01, Baltimore city, Maryland"
"376","85","253","76","62","32","92","49","65","48","19","29","15","23","0","12","123","59","102","52","21","29","0","12","0","12","0","12","0","12","0","12","1500000US245101608021","Block Group 1, Census Tract 1608.02, Baltimore city, Maryland"
"271","74","241","73","77","47","48","43","53","34","39","35","0","12","24","29","30","18","30","18","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101608022","Block Group 2, Census Tract 1608.02, Baltimore city, Maryland"
"425","73","276","72","123","53","67","35","76","46","0","12","10","14","0","12","149","55","124","50","13","14","0","12","12","20","0","12","0","12","0","12","1500000US245101608023","Block Group 3, Census Tract 1608.02, Baltimore city, Maryland"
"577","81","102","51","69","42","24","20","9","13","0","12","0","12","0","12","475","78","434","78","40","22","1","3","0","12","0","12","0","12","0","12","1500000US245101701001","Block Group 1, Census Tract 1701, Baltimore city, Maryland"
"304","67","163","46","97","52","19","18","21","24","0","12","26","32","0","12","141","62","121","62","20","18","0","12","0","12","0","12","0","12","0","12","1500000US245101701002","Block Group 2, Census Tract 1701, Baltimore city, Maryland"
"776","136","338","113","130","84","128","98","0","12","67","53","0","12","13","20","438","126","419","123","19","21","0","12","0","12","0","12","0","12","0","12","1500000US245101702001","Block Group 1, Census Tract 1702, Baltimore city, Maryland"
"207","94","47","47","0","12","0","12","11","17","4","7","0","12","32","45","160","79","100","68","54","54","6","9","0","12","0","12","0","12","0","12","1500000US245101702002","Block Group 2, Census Tract 1702, Baltimore city, Maryland"
"318","94","39","53","0","12","39","53","0","12","0","12","0","12","0","12","279","89","255","91","21","22","3","5","0","12","0","12","0","12","0","12","1500000US245101702003","Block Group 3, Census Tract 1702, Baltimore city, Maryland"
"398","73","152","62","42","30","49","37","31","33","30","25","0","12","0","12","246","61","224","59","22","19","0","12","0","12","0","12","0","12","0","12","1500000US245101703001","Block Group 1, Census Tract 1703, Baltimore city, Maryland"
"411","81","229","77","121","63","67","45","35","30","0","12","0","12","6","12","182","71","154","66","28","31","0","12","0","12","0","12","0","12","0","12","1500000US245101703002","Block Group 2, Census Tract 1703, Baltimore city, Maryland"
"428","89","221","72","49","32","39","41","102","57","31","43","0","12","0","12","207","62","199","61","8","13","0","12","0","12","0","12","0","12","0","12","1500000US245101801001","Block Group 1, Census Tract 1801, Baltimore city, Maryland"
"520","96","256","82","144","80","56","43","56","48","0","12","0","12","0","12","264","72","242","73","0","12","0","12","22","30","0","12","0","12","0","12","1500000US245101801002","Block Group 2, Census Tract 1801, Baltimore city, Maryland"
"100","36","27","23","23","22","0","12","4","7","0","12","0","12","0","12","73","34","44","24","24","27","0","12","5","7","0","12","0","12","0","12","1500000US245101802001","Block Group 1, Census Tract 1802, Baltimore city, Maryland"
"277","51","101","37","39","30","10","8","26","26","16","14","10","10","0","12","176","46","171","45","5","8","0","12","0","12","0","12","0","12","0","12","1500000US245101802002","Block Group 2, Census Tract 1802, Baltimore city, Maryland"
"375","70","91","40","55","26","10","14","0","12","0","12","26","31","0","12","284","61","183","55","72","47","29","27","0","12","0","12","0","12","0","12","1500000US245101803001","Block Group 1, Census Tract 1803, Baltimore city, Maryland"
"451","82","126","61","78","43","37","35","0","12","11","16","0","12","0","12","325","64","204","61","85","41","19","21","17","25","0","12","0","12","0","12","1500000US245101803002","Block Group 2, Census Tract 1803, Baltimore city, Maryland"
"150","56","88","48","29","28","26","21","9","17","11","16","0","12","13","21","62","31","62","31","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101901001","Block Group 1, Census Tract 1901, Baltimore city, Maryland"
"322","71","115","60","36","23","4","6","30","35","37","42","0","12","8","16","207","56","172","61","35","40","0","12","0","12","0","12","0","12","0","12","1500000US245101901002","Block Group 2, Census Tract 1901, Baltimore city, Maryland"
"369","89","212","81","89","51","27","22","41","29","0","12","50","55","5","8","157","57","120","54","32","20","0","12","5","8","0","12","0","12","0","12","1500000US245101901003","Block Group 3, Census Tract 1901, Baltimore city, Maryland"
"373","71","110","45","50","27","41","42","7","10","12","13","0","12","0","12","263","76","218","69","42","32","3","4","0","12","0","12","0","12","0","12","1500000US245101902001","Block Group 1, Census Tract 1902, Baltimore city, Maryland"
"306","77","163","72","36","33","68","55","21","25","22","18","16","26","0","12","143","46","104","51","39","28","0","12","0","12","0","12","0","12","0","12","1500000US245101902002","Block Group 2, Census Tract 1902, Baltimore city, Maryland"
"109","63","72","46","28","28","18","27","0","12","26","23","0","12","0","12","37","46","30","45","7","11","0","12","0","12","0","12","0","12","0","12","1500000US245101903001","Block Group 1, Census Tract 1903, Baltimore city, Maryland"
"232","61","67","50","22","22","34","43","11","19","0","12","0","12","0","12","165","53","151","51","8","9","6","8","0","12","0","12","0","12","0","12","1500000US245101903002","Block Group 2, Census Tract 1903, Baltimore city, Maryland"
"92","43","69","43","19","21","31","37","0","12","0","12","19","25","0","12","23","19","23","19","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101903003","Block Group 3, Census Tract 1903, Baltimore city, Maryland"
"292","81","245","78","55","38","71","48","0","12","119","62","0","12","0","12","47","33","34","26","13","15","0","12","0","12","0","12","0","12","0","12","1500000US245101903004","Block Group 4, Census Tract 1903, Baltimore city, Maryland"
"167","49","145","50","20","18","34","33","64","40","10","11","12","15","5","8","22","18","22","18","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102001001","Block Group 1, Census Tract 2001, Baltimore city, Maryland"
"432","76","246","70","131","62","37","32","42","29","14","22","7","10","15","19","186","69","186","69","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102001002","Block Group 2, Census Tract 2001, Baltimore city, Maryland"
"202","73","137","65","113","71","6","11","18","24","0","12","0","12","0","12","65","45","65","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102002001","Block Group 1, Census Tract 2002, Baltimore city, Maryland"
"199","84","48","37","31","31","0","12","17","25","0","12","0","12","0","12","151","85","151","85","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102002002","Block Group 2, Census Tract 2002, Baltimore city, Maryland"
"165","78","128","75","74","70","54","42","0","12","0","12","0","12","0","12","37","35","24","30","13","19","0","12","0","12","0","12","0","12","0","12","1500000US245102002003","Block Group 3, Census Tract 2002, Baltimore city, Maryland"
"115","67","90","67","31","35","0","12","10","19","0","12","0","12","49","65","25","24","17","20","8","13","0","12","0","12","0","12","0","12","0","12","1500000US245102002004","Block Group 4, Census Tract 2002, Baltimore city, Maryland"
"132","82","88","64","61","46","0","12","0","12","0","12","27","33","0","12","44","43","18","22","26","39","0","12","0","12","0","12","0","12","0","12","1500000US245102002005","Block Group 5, Census Tract 2002, Baltimore city, Maryland"
"155","55","94","53","42","36","34","31","18","29","0","12","0","12","0","12","61","42","61","42","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102003001","Block Group 1, Census Tract 2003, Baltimore city, Maryland"
"324","76","166","65","43","39","51","36","27","30","34","25","11","15","0","12","158","71","79","56","65","46","0","12","0","12","14","23","0","12","0","12","1500000US245102003002","Block Group 2, Census Tract 2003, Baltimore city, Maryland"
"258","64","156","56","76","44","36","33","33","24","0","12","11","18","0","12","102","53","77","47","25","27","0","12","0","12","0","12","0","12","0","12","1500000US245102004001","Block Group 1, Census Tract 2004, Baltimore city, Maryland"
"236","48","166","38","28","24","51","32","34","29","28","26","0","12","25","19","70","35","57","31","13","20","0","12","0","12","0","12","0","12","0","12","1500000US245102004002","Block Group 2, Census Tract 2004, Baltimore city, Maryland"
"53","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","53","49","53","49","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102005001","Block Group 1, Census Tract 2005, Baltimore city, Maryland"
"157","87","128","84","17","29","36","37","0","12","28","40","47","71","0","12","29","32","0","12","16","25","13","20","0","12","0","12","0","12","0","12","1500000US245102005002","Block Group 2, Census Tract 2005, Baltimore city, Maryland"
"148","60","101","58","26","29","31","38","32","28","0","12","12","20","0","12","47","38","24","31","11","20","12","21","0","12","0","12","0","12","0","12","1500000US245102005003","Block Group 3, Census Tract 2005, Baltimore city, Maryland"
"144","65","74","48","40","35","0","12","0","12","13","26","0","12","21","23","70","50","42","40","28","44","0","12","0","12","0","12","0","12","0","12","1500000US245102005004","Block Group 4, Census Tract 2005, Baltimore city, Maryland"
"434","112","172","77","9","14","87","64","0","12","76","80","0","12","0","12","262","96","207","93","41","52","0","12","14","22","0","12","0","12","0","12","1500000US245102005005","Block Group 5, Census Tract 2005, Baltimore city, Maryland"
"305","86","130","58","67","56","37","39","0","12","0","12","26","31","0","12","175","81","129","68","31","40","4","9","11","18","0","12","0","12","0","12","1500000US245102006001","Block Group 1, Census Tract 2006, Baltimore city, Maryland"
"177","92","91","50","28","27","5","9","32","38","7","12","19","28","0","12","86","80","86","80","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102006002","Block Group 2, Census Tract 2006, Baltimore city, Maryland"
"365","99","242","88","108","66","10","16","57","60","67","62","0","12","0","12","123","79","116","78","7","12","0","12","0","12","0","12","0","12","0","12","1500000US245102006003","Block Group 3, Census Tract 2006, Baltimore city, Maryland"
"288","104","208","97","66","54","36","30","46","52","27","43","33","48","0","12","80","57","73","56","7","12","0","12","0","12","0","12","0","12","0","12","1500000US245102007011","Block Group 1, Census Tract 2007.01, Baltimore city, Maryland"
"424","97","177","87","71","45","39","38","12","20","55","54","0","12","0","12","247","101","205","98","42","47","0","12","0","12","0","12","0","12","0","12","1500000US245102007012","Block Group 2, Census Tract 2007.01, Baltimore city, Maryland"
"373","99","246","95","113","62","96","65","26","42","11","17","0","12","0","12","127","66","117","65","10","15","0","12","0","12","0","12","0","12","0","12","1500000US245102007013","Block Group 3, Census Tract 2007.01, Baltimore city, Maryland"
"401","105","262","80","73","41","75","59","57","59","57","53","0","12","0","12","139","73","99","59","11","18","0","12","0","12","29","45","0","12","0","12","1500000US245102007014","Block Group 4, Census Tract 2007.01, Baltimore city, Maryland"
"312","93","111","61","42","31","43","44","26","31","0","12","0","12","0","12","201","79","201","79","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102007015","Block Group 5, Census Tract 2007.01, Baltimore city, Maryland"
"144","57","128","55","89","40","39","44","0","12","0","12","0","12","0","12","16","24","16","24","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102007021","Block Group 1, Census Tract 2007.02, Baltimore city, Maryland"
"249","70","161","63","68","47","52","48","14","16","27","38","0","12","0","12","88","48","79","46","9","13","0","12","0","12","0","12","0","12","0","12","1500000US245102007022","Block Group 2, Census Tract 2007.02, Baltimore city, Maryland"
"266","69","127","52","57","37","34","32","11","15","14","14","11","15","0","12","139","54","124","49","0","12","15","24","0","12","0","12","0","12","0","12","1500000US245102008001","Block Group 1, Census Tract 2008, Baltimore city, Maryland"
"336","85","249","79","100","63","74","48","33","33","42","35","0","12","0","12","87","41","87","41","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102008002","Block Group 2, Census Tract 2008, Baltimore city, Maryland"
"182","63","110","55","30","27","17","20","10","17","34","37","19","29","0","12","72","41","66","41","6","10","0","12","0","12","0","12","0","12","0","12","1500000US245102008003","Block Group 3, Census Tract 2008, Baltimore city, Maryland"
"276","62","129","46","68","33","37","33","7","11","13","14","4","7","0","12","147","69","69","41","42","40","36","41","0","12","0","12","0","12","0","12","1500000US245102101001","Block Group 1, Census Tract 2101, Baltimore city, Maryland"
"693","84","295","87","157","66","47","44","7","12","66","61","0","12","18","27","398","83","257","75","100","46","25","17","16","13","0","12","0","12","0","12","1500000US245102101002","Block Group 2, Census Tract 2101, Baltimore city, Maryland"
"612","120","387","104","198","107","107","66","55","50","0","12","27","45","0","12","225","83","89","52","124","77","12","17","0","12","0","12","0","12","0","12","1500000US245102102001","Block Group 1, Census Tract 2102, Baltimore city, Maryland"
"732","138","350","113","132","84","96","83","75","57","22","25","6","12","19","26","382","119","290","108","58","42","27","38","7","13","0","12","0","12","0","12","1500000US245102102002","Block Group 2, Census Tract 2102, Baltimore city, Maryland"
"461","96","124","61","68","49","41","37","15","23","0","12","0","12","0","12","337","96","136","76","145","81","31","37","25","39","0","12","0","12","0","12","1500000US245102201001","Block Group 1, Census Tract 2201, Baltimore city, Maryland"
"1299","164","309","97","248","94","34","37","27","31","0","12","0","12","0","12","990","163","735","158","195","83","11","20","49","76","0","12","0","12","0","12","1500000US245102201002","Block Group 2, Census Tract 2201, Baltimore city, Maryland"
"133","56","49","47","30","34","19","30","0","12","0","12","0","12","0","12","84","48","77","47","7","11","0","12","0","12","0","12","0","12","0","12","1500000US245102201003","Block Group 3, Census Tract 2201, Baltimore city, Maryland"
"362","103","228","90","127","60","14","22","38","34","49","76","0","12","0","12","134","75","74","58","60","46","0","12","0","12","0","12","0","12","0","12","1500000US245102201004","Block Group 4, Census Tract 2201, Baltimore city, Maryland"
"436","70","183","66","152","67","7","14","11","13","9","16","4","12","0","12","253","68","143","59","81","45","20","16","9","12","0","12","0","12","0","12","1500000US245102301001","Block Group 1, Census Tract 2301, Baltimore city, Maryland"
"394","72","177","55","59","43","16","29","88","69","14","23","0","12","0","12","217","68","178","63","26","22","10","10","3","6","0","12","0","12","0","12","1500000US245102301002","Block Group 2, Census Tract 2301, Baltimore city, Maryland"
"443","78","73","40","36","26","19","22","6","9","12","19","0","12","0","12","370","75","252","75","98","44","20","18","0","12","0","12","0","12","0","12","1500000US245102302001","Block Group 1, Census Tract 2302, Baltimore city, Maryland"
"539","95","156","87","90","81","40","28","16","15","5","9","5","9","0","12","383","77","198","69","99","48","55","53","15","17","16","24","0","12","0","12","1500000US245102302002","Block Group 2, Census Tract 2302, Baltimore city, Maryland"
"159","33","16","12","16","12","0","12","0","12","0","12","0","12","0","12","143","33","74","26","69","28","0","12","0","12","0","12","0","12","0","12","1500000US245102303001","Block Group 1, Census Tract 2303, Baltimore city, Maryland"
"566","59","155","41","133","43","18","14","0","12","4","7","0","12","0","12","411","70","211","63","151","46","34","27","15","11","0","12","0","12","0","12","1500000US245102303002","Block Group 2, Census Tract 2303, Baltimore city, Maryland"
"1227","87","669","88","411","85","99","48","113","37","30","22","16","19","0","12","558","101","404","96","138","52","13","14","0","12","3","6","0","12","0","12","1500000US245102401001","Block Group 1, Census Tract 2401, Baltimore city, Maryland"
"375","72","174","62","145","53","21","34","8","12","0","12","0","12","0","12","201","59","121","47","80","46","0","12","0","12","0","12","0","12","0","12","1500000US245102401002","Block Group 2, Census Tract 2401, Baltimore city, Maryland"
"1045","91","477","94","330","87","89","48","42","26","16","19","0","12","0","12","568","109","439","94","120","63","9","13","0","12","0","12","0","12","0","12","1500000US245102402001","Block Group 1, Census Tract 2402, Baltimore city, Maryland"
"410","55","144","54","92","41","52","36","0","12","0","12","0","12","0","12","266","52","152","48","96","40","15","16","3","7","0","12","0","12","0","12","1500000US245102402002","Block Group 2, Census Tract 2402, Baltimore city, Maryland"
"402","86","120","45","98","45","0","12","22","33","0","12","0","12","0","12","282","76","191","64","63","49","19","19","9","14","0","12","0","12","0","12","1500000US245102403001","Block Group 1, Census Tract 2403, Baltimore city, Maryland"
"349","75","130","51","104","50","12","19","14","21","0","12","0","12","0","12","219","65","128","57","60","48","23","24","8","11","0","12","0","12","0","12","1500000US245102403002","Block Group 2, Census Tract 2403, Baltimore city, Maryland"
"261","67","137","51","88","48","24","27","25","27","0","12","0","12","0","12","124","60","95","57","24","25","5","7","0","12","0","12","0","12","0","12","1500000US245102403003","Block Group 3, Census Tract 2403, Baltimore city, Maryland"
"444","71","148","59","52","34","44","32","47","35","0","12","5","8","0","12","296","67","147","56","120","43","29","37","0","12","0","12","0","12","0","12","1500000US245102404001","Block Group 1, Census Tract 2404, Baltimore city, Maryland"
"222","60","63","37","28","29","35","29","0","12","0","12","0","12","0","12","159","63","33","39","126","77","0","12","0","12","0","12","0","12","0","12","1500000US245102404002","Block Group 2, Census Tract 2404, Baltimore city, Maryland"
"490","71","242","58","70","34","89","46","81","35","0","12","0","12","2","8","248","55","142","50","83","45","23","19","0","12","0","12","0","12","0","12","1500000US245102404003","Block Group 3, Census Tract 2404, Baltimore city, Maryland"
"530","95","359","101","255","99","46","33","58","54","0","12","0","12","0","12","171","78","122","67","34","34","15","26","0","12","0","12","0","12","0","12","1500000US245102501011","Block Group 1, Census Tract 2501.01, Baltimore city, Maryland"
"1103","123","722","117","364","110","179","90","119","68","42","48","18","21","0","12","381","116","332","109","49","49","0","12","0","12","0","12","0","12","0","12","1500000US245102501012","Block Group 2, Census Tract 2501.01, Baltimore city, Maryland"
"410","119","264","120","66","42","149","102","49","70","0","12","0","12","0","12","146","77","78","53","44","44","19","31","5","9","0","12","0","12","0","12","1500000US245102501021","Block Group 1, Census Tract 2501.02, Baltimore city, Maryland"
"707","134","450","124","284","92","95","76","71","57","0","12","0","12","0","12","257","116","249","113","8","14","0","12","0","12","0","12","0","12","0","12","1500000US245102501022","Block Group 2, Census Tract 2501.02, Baltimore city, Maryland"
"600","92","145","60","56","34","35","31","34","44","20","22","0","12","0","12","455","94","408","96","33","30","14","22","0","12","0","12","0","12","0","12","1500000US245102501031","Block Group 1, Census Tract 2501.03, Baltimore city, Maryland"
