"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!2-person household","Margin of Error!!Total!!Family households!!2-person household","Estimate!!Total!!Family households!!3-person household","Margin of Error!!Total!!Family households!!3-person household","Estimate!!Total!!Family households!!4-person household","Margin of Error!!Total!!Family households!!4-person household","Estimate!!Total!!Family households!!5-person household","Margin of Error!!Total!!Family households!!5-person household","Estimate!!Total!!Family households!!6-person household","Margin of Error!!Total!!Family households!!6-person household","Estimate!!Total!!Family households!!7-or-more person household","Margin of Error!!Total!!Family households!!7-or-more person household","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!1-person household","Margin of Error!!Total!!Nonfamily households!!1-person household","Estimate!!Total!!Nonfamily households!!2-person household","Margin of Error!!Total!!Nonfamily households!!2-person household","Estimate!!Total!!Nonfamily households!!3-person household","Margin of Error!!Total!!Nonfamily households!!3-person household","Estimate!!Total!!Nonfamily households!!4-person household","Margin of Error!!Total!!Nonfamily households!!4-person household","Estimate!!Total!!Nonfamily households!!5-person household","Margin of Error!!Total!!Nonfamily households!!5-person household","Estimate!!Total!!Nonfamily households!!6-person household","Margin of Error!!Total!!Nonfamily households!!6-person household","Estimate!!Total!!Nonfamily households!!7-or-more person household","Margin of Error!!Total!!Nonfamily households!!7-or-more person household","id","Geographic Area Name"
"388","86","138","51","63","34","50","41","25","24","0","12","0","12","0","12","250","86","230","83","0","12","0","12","0","12","0","12","0","12","20","32","1500000US240338034022","Block Group 2, Census Tract 8034.02, Prince George's County, Maryland"
"300","94","254","88","46","30","35","24","41","55","102","76","10","16","20","32","46","38","46","38","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338034023","Block Group 3, Census Tract 8034.02, Prince George's County, Maryland"
"462","90","335","77","107","53","109","58","81","55","16","20","22","27","0","12","127","66","101","61","0","12","19","31","0","12","0","12","7","11","0","12","1500000US240338035081","Block Group 1, Census Tract 8035.08, Prince George's County, Maryland"
"546","105","445","114","188","94","96","73","130","73","20","25","11","16","0","12","101","45","101","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035082","Block Group 2, Census Tract 8035.08, Prince George's County, Maryland"
"505","122","425","117","190","90","106","70","74","53","48","44","7","13","0","12","80","55","45","45","35","34","0","12","0","12","0","12","0","12","0","12","1500000US240338035083","Block Group 3, Census Tract 8035.08, Prince George's County, Maryland"
"629","70","492","72","115","38","164","53","92","45","57","34","31","32","33","28","137","52","120","50","17","19","0","12","0","12","0","12","0","12","0","12","1500000US240338035091","Block Group 1, Census Tract 8035.09, Prince George's County, Maryland"
"341","59","261","65","57","35","144","64","27","30","33","26","0","12","0","12","80","48","66","44","14","17","0","12","0","12","0","12","0","12","0","12","1500000US240338035092","Block Group 2, Census Tract 8035.09, Prince George's County, Maryland"
"1162","153","557","160","210","85","214","118","73","72","20","30","40","40","0","12","605","146","561","146","30","26","14","22","0","12","0","12","0","12","0","12","1500000US240338035121","Block Group 1, Census Tract 8035.12, Prince George's County, Maryland"
"681","116","493","108","196","78","156","82","57","47","65","47","19","31","0","12","188","93","123","75","33","33","32","48","0","12","0","12","0","12","0","12","1500000US240338035122","Block Group 2, Census Tract 8035.12, Prince George's County, Maryland"
"494","134","402","117","122","84","45","35","75","50","110","77","50","59","0","12","92","71","92","71","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035123","Block Group 3, Census Tract 8035.12, Prince George's County, Maryland"
"575","120","135","67","85","59","41","30","9","16","0","12","0","12","0","12","440","135","363","117","56","64","0","12","0","12","21","33","0","12","0","12","1500000US240338035131","Block Group 1, Census Tract 8035.13, Prince George's County, Maryland"
"527","114","187","69","48","39","96","52","16","17","17","19","10","15","0","12","340","99","330","99","10","16","0","12","0","12","0","12","0","12","0","12","1500000US240338035132","Block Group 2, Census Tract 8035.13, Prince George's County, Maryland"
"757","126","497","130","173","66","173","104","101","58","26","25","9","14","15","24","260","88","216","73","21","20","23","38","0","12","0","12","0","12","0","12","1500000US240338035133","Block Group 3, Census Tract 8035.13, Prince George's County, Maryland"
"1013","164","449","164","318","136","13","20","56","63","49","62","13","21","0","12","564","162","462","158","102","80","0","12","0","12","0","12","0","12","0","12","1500000US240338035141","Block Group 1, Census Tract 8035.14, Prince George's County, Maryland"
"920","122","563","108","226","100","31","36","201","87","74","74","31","50","0","12","357","105","357","105","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035142","Block Group 2, Census Tract 8035.14, Prince George's County, Maryland"
"1452","82","1067","127","380","115","269","89","210","88","165","84","29","41","14","23","385","104","316","100","58","51","11","16","0","12","0","12","0","12","0","12","1500000US240338035161","Block Group 1, Census Tract 8035.16, Prince George's County, Maryland"
"194","53","151","48","51","37","14","17","51","36","14","16","21","23","0","12","43","30","36","29","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035162","Block Group 2, Census Tract 8035.16, Prince George's County, Maryland"
"997","138","479","128","173","77","196","97","60","48","44","47","0","12","6","11","518","133","468","133","50","51","0","12","0","12","0","12","0","12","0","12","1500000US240338035191","Block Group 1, Census Tract 8035.19, Prince George's County, Maryland"
"185","105","70","58","6","11","12","20","23","25","29","46","0","12","0","12","115","101","91","98","24","37","0","12","0","12","0","12","0","12","0","12","1500000US240338035192","Block Group 2, Census Tract 8035.19, Prince George's County, Maryland"
"833","145","400","115","188","92","88","44","13","23","32","39","0","12","79","90","433","112","391","99","42","51","0","12","0","12","0","12","0","12","0","12","1500000US240338035193","Block Group 3, Census Tract 8035.19, Prince George's County, Maryland"
"293","72","196","71","87","46","24","18","57","63","8","14","20","30","0","12","97","48","88","45","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240338035201","Block Group 1, Census Tract 8035.20, Prince George's County, Maryland"
"499","80","404","93","192","83","83","61","100","69","0","12","0","12","29","29","95","63","42","34","53","52","0","12","0","12","0","12","0","12","0","12","1500000US240338035202","Block Group 2, Census Tract 8035.20, Prince George's County, Maryland"
"606","89","516","104","195","62","155","85","84","61","72","65","0","12","10","18","90","70","90","70","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035203","Block Group 3, Census Tract 8035.20, Prince George's County, Maryland"
"1730","103","1311","114","440","123","267","102","295","121","172","82","100","83","37","27","419","95","380","95","39","35","0","12","0","12","0","12","0","12","0","12","1500000US240338035211","Block Group 1, Census Tract 8035.21, Prince George's County, Maryland"
"206","55","133","58","65","49","40","35","20","25","0","12","8","16","0","12","73","40","51","29","22","28","0","12","0","12","0","12","0","12","0","12","1500000US240338035221","Block Group 1, Census Tract 8035.22, Prince George's County, Maryland"
"901","107","574","132","194","73","256","106","19","28","67","50","38","53","0","12","327","86","303","86","24","29","0","12","0","12","0","12","0","12","0","12","1500000US240338035222","Block Group 2, Census Tract 8035.22, Prince George's County, Maryland"
"329","98","266","97","75","54","113","81","5","12","57","56","16","26","0","12","63","37","41","29","9","12","13","24","0","12","0","12","0","12","0","12","1500000US240338035223","Block Group 3, Census Tract 8035.22, Prince George's County, Maryland"
"475","63","387","67","199","71","54","38","44","37","60","42","24","26","6","11","88","65","88","65","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338035231","Block Group 1, Census Tract 8035.23, Prince George's County, Maryland"
"821","68","661","88","265","88","157","75","113","57","57","45","55","35","14","21","160","70","115","68","36","22","0","12","0","12","0","12","0","12","9","15","1500000US240338035232","Block Group 2, Census Tract 8035.23, Prince George's County, Maryland"
"794","117","623","120","268","99","130","68","159","74","31","22","35","40","0","12","171","76","109","51","48","53","14","21","0","12","0","12","0","12","0","12","1500000US240338035241","Block Group 1, Census Tract 8035.24, Prince George's County, Maryland"
"402","108","332","106","91","47","103","67","16","25","106","72","0","12","16","24","70","57","53","52","17","18","0","12","0","12","0","12","0","12","0","12","1500000US240338035242","Block Group 2, Census Tract 8035.24, Prince George's County, Maryland"
"396","84","191","76","157","77","20","20","14","18","0","12","0","12","0","12","205","76","176","80","29","47","0","12","0","12","0","12","0","12","0","12","1500000US240338035251","Block Group 1, Census Tract 8035.25, Prince George's County, Maryland"
"750","91","411","111","208","86","156","80","37","44","0","12","10","18","0","12","339","108","280","103","51","44","8","19","0","12","0","12","0","12","0","12","1500000US240338035252","Block Group 2, Census Tract 8035.25, Prince George's County, Maryland"
"647","84","386","84","143","60","96","50","110","57","37","52","0","12","0","12","261","70","225","66","36","47","0","12","0","12","0","12","0","12","0","12","1500000US240338035261","Block Group 1, Census Tract 8035.26, Prince George's County, Maryland"
"590","80","390","84","149","61","86","57","126","64","24","31","0","12","5","13","200","77","184","72","16","26","0","12","0","12","0","12","0","12","0","12","1500000US240338035262","Block Group 2, Census Tract 8035.26, Prince George's County, Maryland"
"596","78","456","88","168","68","54","41","149","71","43","31","32","34","10","17","140","58","108","55","16","25","16","25","0","12","0","12","0","12","0","12","1500000US240338035271","Block Group 1, Census Tract 8035.27, Prince George's County, Maryland"
"467","82","319","89","136","50","93","57","49","34","41","52","0","12","0","12","148","66","126","62","22","32","0","12","0","12","0","12","0","12","0","12","1500000US240338035272","Block Group 2, Census Tract 8035.27, Prince George's County, Maryland"
"750","75","636","83","211","65","149","70","169","70","43","33","32","23","32","26","114","60","96","58","18","20","0","12","0","12","0","12","0","12","0","12","1500000US240338036011","Block Group 1, Census Tract 8036.01, Prince George's County, Maryland"
"359","99","309","99","129","82","88","55","65","55","15","20","0","12","12","19","50","33","40","28","10","15","0","12","0","12","0","12","0","12","0","12","1500000US240338036012","Block Group 2, Census Tract 8036.01, Prince George's County, Maryland"
"408","65","293","70","97","39","60","44","77","37","45","36","14","20","0","12","115","61","115","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036021","Block Group 1, Census Tract 8036.02, Prince George's County, Maryland"
"330","60","271","59","116","51","60","43","41","41","28","28","26","23","0","12","59","40","42","30","7","13","10","18","0","12","0","12","0","12","0","12","1500000US240338036022","Block Group 2, Census Tract 8036.02, Prince George's County, Maryland"
"413","101","376","102","87","48","79","50","57","49","85","73","55","58","13","19","37","28","29","24","8","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036051","Block Group 1, Census Tract 8036.05, Prince George's County, Maryland"
"496","109","383","95","86","48","109","62","40","34","45","39","52","44","51","44","113","55","81","51","24","23","8","14","0","12","0","12","0","12","0","12","1500000US240338036052","Block Group 2, Census Tract 8036.05, Prince George's County, Maryland"
"205","87","172","86","61","67","42","44","15","17","45","38","0","12","9","15","33","26","28","27","5","9","0","12","0","12","0","12","0","12","0","12","1500000US240338036053","Block Group 3, Census Tract 8036.05, Prince George's County, Maryland"
"784","142","584","120","109","52","256","94","83","56","81","58","44","62","11","13","200","105","141","78","45","58","5","10","9","13","0","12","0","12","0","12","1500000US240338036054","Block Group 4, Census Tract 8036.05, Prince George's County, Maryland"
"460","89","331","84","139","67","43","42","68","62","27","38","54","41","0","12","129","59","96","45","0","12","6","9","0","12","27","40","0","12","0","12","1500000US240338036061","Block Group 1, Census Tract 8036.06, Prince George's County, Maryland"
"326","87","234","93","70","59","72","42","70","70","13","21","0","12","9","16","92","67","63","56","6","10","23","38","0","12","0","12","0","12","0","12","1500000US240338036062","Block Group 2, Census Tract 8036.06, Prince George's County, Maryland"
"329","87","247","86","83","49","42","30","37","27","60","72","11","19","14","19","82","60","60","48","0","12","0","12","0","12","0","12","0","12","22","34","1500000US240338036063","Block Group 3, Census Tract 8036.06, Prince George's County, Maryland"
"417","101","340","103","137","95","80","67","48","39","37","37","19","22","19","29","77","45","71","44","6","9","0","12","0","12","0","12","0","12","0","12","1500000US240338036064","Block Group 4, Census Tract 8036.06, Prince George's County, Maryland"
"341","59","233","72","142","68","58","39","11","15","22","23","0","12","0","12","108","48","83","43","18","20","0","12","0","12","7","11","0","12","0","12","1500000US240338036071","Block Group 1, Census Tract 8036.07, Prince George's County, Maryland"
"315","57","269","65","78","32","57","34","80","42","12","16","28","44","14","20","46","27","38","28","8","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036072","Block Group 2, Census Tract 8036.07, Prince George's County, Maryland"
"419","50","371","48","155","51","49","27","62","35","55","34","43","35","7","14","48","30","48","30","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036073","Block Group 3, Census Tract 8036.07, Prince George's County, Maryland"
"284","68","249","70","107","52","59","52","0","12","31","30","33","34","19","28","35","25","28","21","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036081","Block Group 1, Census Tract 8036.08, Prince George's County, Maryland"
"477","89","447","96","179","82","157","63","80","50","14","17","17","20","0","12","30","26","15","17","15","19","0","12","0","12","0","12","0","12","0","12","1500000US240338036082","Block Group 2, Census Tract 8036.08, Prince George's County, Maryland"
"518","104","424","119","75","74","46","65","28","29","203","105","40","46","32","49","94","64","94","64","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338036083","Block Group 3, Census Tract 8036.08, Prince George's County, Maryland"
"471","74","326","75","122","56","44","31","85","51","45","39","30","45","0","12","145","57","128","51","17","18","0","12","0","12","0","12","0","12","0","12","1500000US240338036084","Block Group 4, Census Tract 8036.08, Prince George's County, Maryland"
"571","78","430","68","107","42","116","50","73","45","88","42","37","36","9","13","141","61","125","61","16","15","0","12","0","12","0","12","0","12","0","12","1500000US240338036101","Block Group 1, Census Tract 8036.10, Prince George's County, Maryland"
"427","73","304","78","78","47","112","64","25","26","52","39","0","12","37","30","123","57","117","56","6","10","0","12","0","12","0","12","0","12","0","12","1500000US240338036102","Block Group 2, Census Tract 8036.10, Prince George's County, Maryland"
"450","97","305","99","112","61","62","45","83","65","0","12","0","12","48","17","145","63","137","61","0","12","8","12","0","12","0","12","0","12","0","12","1500000US240338036121","Block Group 1, Census Tract 8036.12, Prince George's County, Maryland"
"732","90","462","98","277","93","70","49","79","43","24","20","12","19","0","12","270","77","195","71","75","43","0","12","0","12","0","12","0","12","0","12","1500000US240338036122","Block Group 2, Census Tract 8036.12, Prince George's County, Maryland"
"456","118","375","116","34","28","58","51","142","106","92","44","8","14","41","41","81","44","52","33","24","28","5","10","0","12","0","12","0","12","0","12","1500000US240338036131","Block Group 1, Census Tract 8036.13, Prince George's County, Maryland"
"873","145","343","122","198","114","64","46","27","36","45","70","0","12","9","15","530","120","505","117","25","32","0","12","0","12","0","12","0","12","0","12","1500000US240338036132","Block Group 2, Census Tract 8036.13, Prince George's County, Maryland"
"521","98","354","89","36","30","142","70","136","67","35","35","5","9","0","12","167","64","148","65","19","20","0","12","0","12","0","12","0","12","0","12","1500000US240338036133","Block Group 3, Census Tract 8036.13, Prince George's County, Maryland"
"361","61","225","56","77","41","61","28","19","21","43","24","16","24","9","11","136","42","131","42","5","7","0","12","0","12","0","12","0","12","0","12","1500000US240338037001","Block Group 1, Census Tract 8037, Prince George's County, Maryland"
"374","52","309","49","60","23","56","23","83","34","56","35","18","18","36","18","65","29","48","28","17","12","0","12","0","12","0","12","0","12","0","12","1500000US240338037002","Block Group 2, Census Tract 8037, Prince George's County, Maryland"
"749","30","547","62","119","40","168","54","109","49","87","42","27","29","37","28","202","63","150","53","36","36","0","12","16","22","0","12","0","12","0","12","1500000US240338038011","Block Group 1, Census Tract 8038.01, Prince George's County, Maryland"
"582","115","405","113","87","63","111","60","156","82","23","26","0","12","28","33","177","93","164","88","0","12","0","12","13","22","0","12","0","12","0","12","1500000US240338038031","Block Group 1, Census Tract 8038.03, Prince George's County, Maryland"
"556","105","431","99","120","79","135","90","93","58","62","57","21","23","0","12","125","72","107","64","18","29","0","12","0","12","0","12","0","12","0","12","1500000US240338038032","Block Group 2, Census Tract 8038.03, Prince George's County, Maryland"
"633","107","497","121","136","56","67","63","162","96","38","57","35","35","59","42","136","68","128","69","8","13","0","12","0","12","0","12","0","12","0","12","1500000US240338038033","Block Group 3, Census Tract 8038.03, Prince George's County, Maryland"
"408","73","302","68","69","41","54","34","37","27","47","36","54","39","41","30","106","44","72","36","18","21","16","18","0","12","0","12","0","12","0","12","1500000US240338039001","Block Group 1, Census Tract 8039, Prince George's County, Maryland"
"224","59","190","63","13","17","27","25","58","34","64","44","18","19","10","15","34","22","25","17","0","12","0","12","0","12","0","12","0","12","9","14","1500000US240338039002","Block Group 2, Census Tract 8039, Prince George's County, Maryland"
"328","55","215","49","36","23","15","16","75","36","35","29","26","23","28","20","113","43","70","33","21","19","12","17","0","12","0","12","10","15","0","12","1500000US240338039003","Block Group 3, Census Tract 8039, Prince George's County, Maryland"
"798","141","290","97","58","65","50","55","73","62","95","57","0","12","14","24","508","125","483","121","25","29","0","12","0","12","0","12","0","12","0","12","1500000US240338040011","Block Group 1, Census Tract 8040.01, Prince George's County, Maryland"
"427","107","160","65","86","54","53","46","8","14","0","12","13","19","0","12","267","95","199","79","68","67","0","12","0","12","0","12","0","12","0","12","1500000US240338040012","Block Group 2, Census Tract 8040.01, Prince George's County, Maryland"
"960","138","524","134","203","106","217","105","32","37","57","44","0","12","15","23","436","114","381","118","41","45","0","12","0","12","14","23","0","12","0","12","1500000US240338040013","Block Group 3, Census Tract 8040.01, Prince George's County, Maryland"
"456","123","367","134","101","51","58","57","75","62","9","15","46","53","78","65","89","61","64","47","25","39","0","12","0","12","0","12","0","12","0","12","1500000US240338040021","Block Group 1, Census Tract 8040.02, Prince George's County, Maryland"
"917","133","609","126","91","50","151","94","294","123","41","38","0","12","32","47","308","92","270","88","20","17","18","30","0","12","0","12","0","12","0","12","1500000US240338040022","Block Group 2, Census Tract 8040.02, Prince George's County, Maryland"
"493","105","384","94","154","51","82","41","121","76","4","11","0","12","23","26","109","74","81","65","24","36","4","10","0","12","0","12","0","12","0","12","1500000US240338041011","Block Group 1, Census Tract 8041.01, Prince George's County, Maryland"
"650","125","461","118","112","62","195","106","99","65","20","31","6","9","29","32","189","85","164","83","25","28","0","12","0","12","0","12","0","12","0","12","1500000US240338041012","Block Group 2, Census Tract 8041.01, Prince George's County, Maryland"
"569","128","384","88","134","80","74","34","66","56","86","49","3","5","21","25","185","93","126","66","59","71","0","12","0","12","0","12","0","12","0","12","1500000US240338041021","Block Group 1, Census Tract 8041.02, Prince George's County, Maryland"
"916","130","664","111","195","75","126","86","203","83","75","55","0","12","65","41","252","135","224","134","28","28","0","12","0","12","0","12","0","12","0","12","1500000US240338041022","Block Group 2, Census Tract 8041.02, Prince George's County, Maryland"
"539","113","316","102","49","31","113","67","99","62","55","59","0","12","0","12","223","86","198","87","18","27","7","12","0","12","0","12","0","12","0","12","1500000US240338041023","Block Group 3, Census Tract 8041.02, Prince George's County, Maryland"
"230","53","149","51","60","35","48","35","14","21","0","12","27","19","0","12","81","41","65","36","0","12","16","21","0","12","0","12","0","12","0","12","1500000US240338042001","Block Group 1, Census Tract 8042, Prince George's County, Maryland"
"459","72","309","72","135","63","52","41","101","67","12","14","5","13","4","10","150","59","111","50","39","32","0","12","0","12","0","12","0","12","0","12","1500000US240338042002","Block Group 2, Census Tract 8042, Prince George's County, Maryland"
"488","98","243","78","165","75","27","29","46","32","5","9","0","12","0","12","245","99","215","98","30","28","0","12","0","12","0","12","0","12","0","12","1500000US240338042003","Block Group 3, Census Tract 8042, Prince George's County, Maryland"
"546","91","271","84","83","55","70","58","25","22","26","32","63","44","4","18","275","88","254","85","21","24","0","12","0","12","0","12","0","12","0","12","1500000US240338043001","Block Group 1, Census Tract 8043, Prince George's County, Maryland"
"674","112","417","103","198","81","107","73","66","34","15","21","0","12","31","37","257","81","195","69","62","43","0","12","0","12","0","12","0","12","0","12","1500000US240338043002","Block Group 2, Census Tract 8043, Prince George's County, Maryland"
"407","40","306","40","43","17","77","28","53","21","40","22","28","19","65","20","101","26","88","24","10","9","0","12","0","12","3","5","0","12","0","12","1500000US240338044001","Block Group 1, Census Tract 8044, Prince George's County, Maryland"
"429","44","233","41","82","28","45","24","62","30","27","17","12","10","5","7","196","32","187","32","6","6","3","4","0","12","0","12","0","12","0","12","1500000US240338044002","Block Group 2, Census Tract 8044, Prince George's County, Maryland"
"607","79","393","69","46","19","95","52","119","49","70","48","23","22","40","24","214","61","161","53","50","34","0","12","0","12","3","6","0","12","0","12","1500000US240338046001","Block Group 1, Census Tract 8046, Prince George's County, Maryland"
"297","56","146","41","60","34","31","19","22","17","8","7","10","9","15","17","151","47","118","44","33","33","0","12","0","12","0","12","0","12","0","12","1500000US240338046002","Block Group 2, Census Tract 8046, Prince George's County, Maryland"
"577","107","435","101","203","88","65","47","92","63","21","30","0","12","54","47","142","59","93","47","35","37","14","12","0","12","0","12","0","12","0","12","1500000US240338047001","Block Group 1, Census Tract 8047, Prince George's County, Maryland"
"329","74","172","66","46","33","38","36","72","46","0","12","16","26","0","12","157","57","111","51","37","34","9","15","0","12","0","12","0","12","0","12","1500000US240338047002","Block Group 2, Census Tract 8047, Prince George's County, Maryland"
"288","84","205","61","63","41","72","50","26","38","28","35","0","12","16","25","83","62","83","62","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338047003","Block Group 3, Census Tract 8047, Prince George's County, Maryland"
"1055","119","348","93","150","74","94","58","51","43","53","44","0","12","0","12","707","119","670","120","37","30","0","12","0","12","0","12","0","12","0","12","1500000US240338048011","Block Group 1, Census Tract 8048.01, Prince George's County, Maryland"
"234","75","122","69","57","51","0","12","65","53","0","12","0","12","0","12","112","60","64","50","41","34","7","11","0","12","0","12","0","12","0","12","1500000US240338048012","Block Group 2, Census Tract 8048.01, Prince George's County, Maryland"
"650","90","392","87","95","56","103","62","98","57","39","37","30","27","27","44","258","95","209","88","39","42","10","15","0","12","0","12","0","12","0","12","1500000US240338048021","Block Group 1, Census Tract 8048.02, Prince George's County, Maryland"
"399","79","230","71","107","63","36","29","69","42","14","17","0","12","4","10","169","62","158","61","11","17","0","12","0","12","0","12","0","12","0","12","1500000US240338048022","Block Group 2, Census Tract 8048.02, Prince George's County, Maryland"
"568","79","335","83","91","51","113","65","59","50","35","42","10","14","27","23","233","67","210","60","0","12","23","29","0","12","0","12","0","12","0","12","1500000US240338049001","Block Group 1, Census Tract 8049, Prince George's County, Maryland"
"586","91","368","98","191","77","80","56","34","33","31","33","32","39","0","12","218","88","161","81","40","36","17","27","0","12","0","12","0","12","0","12","1500000US240338049002","Block Group 2, Census Tract 8049, Prince George's County, Maryland"
"267","65","115","50","30","27","24","27","28","37","33","36","0","12","0","12","152","52","143","55","9","12","0","12","0","12","0","12","0","12","0","12","1500000US240338049003","Block Group 3, Census Tract 8049, Prince George's County, Maryland"
"275","102","162","70","69","57","14","24","0","12","43","45","0","12","36","45","113","94","113","94","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338050001","Block Group 1, Census Tract 8050, Prince George's County, Maryland"
"674","161","226","88","66","43","91","58","40","44","0","12","29","42","0","12","448","151","439","152","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240338050002","Block Group 2, Census Tract 8050, Prince George's County, Maryland"
"1269","200","705","198","275","174","229","138","46","47","75","79","51","69","29","34","564","182","362","168","202","153","0","12","0","12","0","12","0","12","0","12","1500000US240338050003","Block Group 3, Census Tract 8050, Prince George's County, Maryland"
"589","78","463","85","82","52","138","67","109","66","59","43","75","46","0","12","126","58","95","54","31","36","0","12","0","12","0","12","0","12","0","12","1500000US240338051011","Block Group 1, Census Tract 8051.01, Prince George's County, Maryland"
"692","85","394","105","122","63","104","65","64","49","72","52","32","40","0","12","298","89","231","82","39","36","28","31","0","12","0","12","0","12","0","12","1500000US240338051012","Block Group 2, Census Tract 8051.01, Prince George's County, Maryland"
"463","88","368","105","158","63","65","59","82","65","33","44","0","12","30","43","95","63","34","25","21","35","0","12","0","12","24","39","16","25","0","12","1500000US240338052011","Block Group 1, Census Tract 8052.01, Prince George's County, Maryland"
"903","97","722","104","222","101","131","79","121","75","157","77","74","54","17","21","181","82","109","63","64","62","8","13","0","12","0","12","0","12","0","12","1500000US240338052012","Block Group 2, Census Tract 8052.01, Prince George's County, Maryland"
"436","101","309","92","125","58","34","46","25","32","67","63","14","23","44","25","127","64","74","51","53","50","0","12","0","12","0","12","0","12","0","12","1500000US240338052021","Block Group 1, Census Tract 8052.02, Prince George's County, Maryland"
"709","117","437","96","107","68","182","74","49","56","67","43","30","30","2","7","272","86","154","63","110","70","5","8","0","12","3","10","0","12","0","12","1500000US240338052022","Block Group 2, Census Tract 8052.02, Prince George's County, Maryland"
"680","80","528","84","138","57","156","62","97","58","54","56","0","12","83","56","152","62","74","44","78","44","0","12","0","12","0","12","0","12","0","12","1500000US240338055001","Block Group 1, Census Tract 8055, Prince George's County, Maryland"
"497","87","314","104","36","37","99","66","156","96","0","12","0","12","23","36","183","82","55","50","19","30","25","40","84","62","0","12","0","12","0","12","1500000US240338055002","Block Group 2, Census Tract 8055, Prince George's County, Maryland"
"492","102","439","93","10","16","96","56","136","68","127","68","37","38","33","34","53","48","19","24","0","12","19","31","15","25","0","12","0","12","0","12","1500000US240338056011","Block Group 1, Census Tract 8056.01, Prince George's County, Maryland"
"406","96","254","80","23","28","67","52","37","41","57","42","44","41","26","31","152","80","87","57","19","30","11","16","19","30","16","26","0","12","0","12","1500000US240338056012","Block Group 2, Census Tract 8056.01, Prince George's County, Maryland"
"733","116","417","101","98","78","69","58","121","61","66","45","38","35","25","30","316","100","62","53","169","68","19","30","49","49","17","27","0","12","0","12","1500000US240338056013","Block Group 3, Census Tract 8056.01, Prince George's County, Maryland"
"979","88","662","123","32","35","126","74","210","89","130","75","114","61","50","47","317","108","88","62","57","53","47","53","42","46","83","61","0","12","0","12","1500000US240338056021","Block Group 1, Census Tract 8056.02, Prince George's County, Maryland"
"384","77","259","85","41","25","29","32","78","50","37","44","62","54","12","20","125","59","96","58","17","29","12","20","0","12","0","12","0","12","0","12","1500000US240338056022","Block Group 2, Census Tract 8056.02, Prince George's County, Maryland"
"522","91","351","91","40","31","110","60","28","27","73","56","83","68","17","22","171","68","106","55","41","41","0","12","0","12","0","12","0","12","24","38","1500000US240338057001","Block Group 1, Census Tract 8057, Prince George's County, Maryland"
"368","78","309","88","76","46","47","47","93","52","0","12","15","24","78","52","59","36","59","36","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240338057002","Block Group 2, Census Tract 8057, Prince George's County, Maryland"
"916","111","548","111","144","58","125","68","127","76","87","67","0","12","65","58","368","93","232","81","95","60","23","36","18","30","0","12","0","12","0","12","1500000US240338057003","Block Group 3, Census Tract 8057, Prince George's County, Maryland"
"628","76","483","87","159","67","10","15","54","46","124","76","74","47","62","52","145","69","73","43","35","52","12","18","6","10","0","12","0","12","19","31","1500000US240338058011","Block Group 1, Census Tract 8058.01, Prince George's County, Maryland"
"432","71","358","74","36","27","74","51","93","59","116","66","9","13","30","34","74","35","46","28","17","20","0","12","11","17","0","12","0","12","0","12","1500000US240338058012","Block Group 2, Census Tract 8058.01, Prince George's County, Maryland"
"683","81","585","84","100","40","64","32","143","58","72","49","134","62","72","51","98","40","70","33","14","12","0","12","0","12","14","22","0","12","0","12","1500000US240338058021","Block Group 1, Census Tract 8058.02, Prince George's County, Maryland"
"345","74","255","79","39","25","16","15","35","33","111","63","46","37","8","14","90","44","19","17","58","38","13","20","0","12","0","12","0","12","0","12","1500000US240338058022","Block Group 2, Census Tract 8058.02, Prince George's County, Maryland"
