"B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M","GEO_ID","NAME"
"Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","id","Geographic Area Name"
"39406","3832","37667","12416","48079","2696","18953","11935","39808","11407","50714","24092","-","**","1500000US240317037024","Block Group 4, Census Tract 7037.02, Montgomery County, Maryland"
"44280","5245","54150","18617","68185","10267","21524","11226","39781","8057","45511","6899","14474","6433","1500000US240317038001","Block Group 1, Census Tract 7038, Montgomery County, Maryland"
"47083","25086","57404","36885","120313","40779","15881","8796","37824","23274","71375","32110","-","**","1500000US240317039011","Block Group 1, Census Tract 7039.01, Montgomery County, Maryland"
"65263","33675","-","**","-","**","-","**","70417","21094","93409","29362","-","**","1500000US240317039012","Block Group 2, Census Tract 7039.01, Montgomery County, Maryland"
"96645","41284","-","**","111813","72510","-","**","96645","38841","127829","49948","-","**","1500000US240317039013","Block Group 3, Census Tract 7039.01, Montgomery County, Maryland"
"48477","20581","47754","38084","88490","33123","-","**","49628","25116","78977","51566","12027","2695","1500000US240317039021","Block Group 1, Census Tract 7039.02, Montgomery County, Maryland"
"46422","18067","52557","33385","66364","37994","13415","4480","45563","26412","65463","45056","20908","5405","1500000US240317039022","Block Group 2, Census Tract 7039.02, Montgomery County, Maryland"
"42016","20950","41215","10666","49091","32711","-","**","55903","37670","83417","7677","8596","4542","1500000US240317039023","Block Group 3, Census Tract 7039.02, Montgomery County, Maryland"
"-","**","35037","31887","-","**","15403","7965","69125","35693","70450","25632","-","**","1500000US240317040001","Block Group 1, Census Tract 7040, Montgomery County, Maryland"
"31976","31922","48972","20524","75060","28031","-","**","-","**","-","**","-","**","1500000US240317040002","Block Group 2, Census Tract 7040, Montgomery County, Maryland"
"41122","9519","55792","17934","-","**","39250","33383","34333","18613","67727","42441","14813","5851","1500000US240317040003","Block Group 3, Census Tract 7040, Montgomery County, Maryland"
"83375","23458","84688","27620","105400","22988","-","**","80481","37985","94702","28087","18235","11757","1500000US240317040004","Block Group 4, Census Tract 7040, Montgomery County, Maryland"
"85610","19274","107222","19478","136667","23399","11944","8371","63929","36159","110179","23572","17434","8729","1500000US240317041001","Block Group 1, Census Tract 7041, Montgomery County, Maryland"
"73988","27557","66607","35621","72727","70962","-","**","90893","47320","108444","15336","-","**","1500000US240317041002","Block Group 2, Census Tract 7041, Montgomery County, Maryland"
"77917","26971","133333","45657","169286","25276","-","**","63309","13348","92361","14237","15583","7543","1500000US240317041003","Block Group 3, Census Tract 7041, Montgomery County, Maryland"
"97174","12927","142708","24905","162083","22432","14375","7435","52969","20014","100536","21990","12794","2367","1500000US240317041004","Block Group 4, Census Tract 7041, Montgomery County, Maryland"
"57292","9594","60417","25303","79167","48171","41875","23975","56250","12734","73491","6600","-","**","1500000US240317042001","Block Group 1, Census Tract 7042, Montgomery County, Maryland"
"91705","23749","98250","40747","133819","25237","-","**","80357","25746","103625","9852","12708","12007","1500000US240317042002","Block Group 2, Census Tract 7042, Montgomery County, Maryland"
"108906","22622","118500","22458","123750","17988","-","**","91023","40882","111875","37570","-","**","1500000US240317043001","Block Group 1, Census Tract 7043, Montgomery County, Maryland"
"114554","15363","136375","24257","154063","35583","-","**","75250","24174","113438","16863","-","**","1500000US240317043002","Block Group 2, Census Tract 7043, Montgomery County, Maryland"
"106250","24835","118500","35763","119875","46076","-","**","105417","50609","131146","39544","76125","34298","1500000US240317043003","Block Group 3, Census Tract 7043, Montgomery County, Maryland"
"107813","65945","129444","42872","152969","34434","-","**","70417","48110","85833","60098","-","**","1500000US240317043004","Block Group 4, Census Tract 7043, Montgomery County, Maryland"
"80729","19505","100781","39025","125357","30913","-","**","70000","16168","120481","55789","23036","21817","1500000US240317044011","Block Group 1, Census Tract 7044.01, Montgomery County, Maryland"
"117143","29475","120750","61494","161000","68941","-","**","116429","36944","129598","7190","43750","24320","1500000US240317044012","Block Group 2, Census Tract 7044.01, Montgomery County, Maryland"
"75700","11963","87212","7398","96154","18851","19107","9120","60994","7910","75441","17557","-","**","1500000US240317044031","Block Group 1, Census Tract 7044.03, Montgomery County, Maryland"
"90795","28459","141181","48540","153485","16076","-","**","85250","13406","116689","29795","-","**","1500000US240317044041","Block Group 1, Census Tract 7044.04, Montgomery County, Maryland"
"103857","37290","122404","62796","175694","67540","-","**","76150","64677","146181","60103","-","**","1500000US240317044042","Block Group 2, Census Tract 7044.04, Montgomery County, Maryland"
"64500","20212","77933","24553","81500","21315","-","**","62014","8286","72895","40513","30234","29316","1500000US240317044043","Block Group 3, Census Tract 7044.04, Montgomery County, Maryland"
"111111","54909","-","**","129926","62842","-","**","119333","33527","121848","15289","-","**","1500000US240317044044","Block Group 4, Census Tract 7044.04, Montgomery County, Maryland"
"87426","32093","91875","43347","116389","68234","2,500-","***","86250","35201","103333","18818","-","**","1500000US240317045011","Block Group 1, Census Tract 7045.01, Montgomery County, Maryland"
"105938","19453","110972","22451","110833","20101","-","**","105208","37413","118864","33471","-","**","1500000US240317045012","Block Group 2, Census Tract 7045.01, Montgomery County, Maryland"
"66932","26098","91667","45392","140125","84951","-","**","50742","26537","71375","13286","-","**","1500000US240317045013","Block Group 3, Census Tract 7045.01, Montgomery County, Maryland"
"74063","41634","93500","73495","93833","72272","-","**","64200","25948","99306","59744","10847","7262","1500000US240317045014","Block Group 4, Census Tract 7045.01, Montgomery County, Maryland"
"150446","54970","163750","26016","181875","41117","-","**","108523","34118","151875","127269","46875","16507","1500000US240317045021","Block Group 1, Census Tract 7045.02, Montgomery County, Maryland"
"102625","17004","145395","16502","157333","16116","11071","5894","55694","24717","119286","28625","9375","6267","1500000US240317045022","Block Group 2, Census Tract 7045.02, Montgomery County, Maryland"
"101071","16495","111964","43324","141111","55903","-","**","71111","33831","116875","13222","15278","13974","1500000US240317045031","Block Group 1, Census Tract 7045.03, Montgomery County, Maryland"
"105380","23693","127946","18092","147171","53196","-","**","80167","27084","124063","32434","11131","9031","1500000US240317045032","Block Group 2, Census Tract 7045.03, Montgomery County, Maryland"
"117031","61449","95441","90634","148919","49446","-","**","136583","30606","136583","30606","-","**","1500000US240317046001","Block Group 1, Census Tract 7046, Montgomery County, Maryland"
"125332","37657","136250","35496","205227","80135","-","**","89706","29403","111648","35156","-","**","1500000US240317046002","Block Group 2, Census Tract 7046, Montgomery County, Maryland"
"127917","58079","202143","67898","203250","7099","-","**","90063","48880","91500","67213","-","**","1500000US240317046003","Block Group 3, Census Tract 7046, Montgomery County, Maryland"
"125733","10809","134176","67255","134148","56869","250,000+","***","120691","60999","121596","30289","31750","9353","1500000US240317046004","Block Group 4, Census Tract 7046, Montgomery County, Maryland"
"121964","62097","167188","116156","186094","125964","-","**","86944","29792","121161","60127","-","**","1500000US240317047001","Block Group 1, Census Tract 7047, Montgomery County, Maryland"
"44318","19748","152813","72991","169531","23692","3542","2083","36121","9223","48063","6118","-","**","1500000US240317047002","Block Group 2, Census Tract 7047, Montgomery County, Maryland"
"118398","48537","201389","44716","208750","55012","-","**","-","**","156250","76585","-","**","1500000US240317047003","Block Group 3, Census Tract 7047, Montgomery County, Maryland"
"158365","31629","207946","51036","215694","63806","-","**","82500","47206","125500","78239","18036","14611","1500000US240317047004","Block Group 4, Census Tract 7047, Montgomery County, Maryland"
"61858","11513","69518","16769","69946","18794","-","**","56296","7659","58023","4792","-","**","1500000US240317048031","Block Group 1, Census Tract 7048.03, Montgomery County, Maryland"
"72353","24257","66250","49938","96161","31127","10976","8222","75089","21283","92230","23010","52935","23988","1500000US240317048032","Block Group 2, Census Tract 7048.03, Montgomery County, Maryland"
"39211","13640","31910","19160","46250","11304","-","**","45313","21282","56358","6703","-","**","1500000US240317048033","Block Group 3, Census Tract 7048.03, Montgomery County, Maryland"
"94875","18994","108911","21181","126417","23634","-","**","76250","11025","89737","18800","63125","26119","1500000US240317048041","Block Group 1, Census Tract 7048.04, Montgomery County, Maryland"
"80536","22065","94643","40138","114583","38929","22813","20273","70893","21032","84900","33615","-","**","1500000US240317048051","Block Group 1, Census Tract 7048.05, Montgomery County, Maryland"
"75341","16160","97202","48045","118375","55668","96136","85450","61927","4371","64698","16812","25227","10695","1500000US240317048052","Block Group 2, Census Tract 7048.05, Montgomery County, Maryland"
"60395","3149","64196","6931","68639","6585","25104","23173","57443","5421","61925","3689","21167","4631","1500000US240317048061","Block Group 1, Census Tract 7048.06, Montgomery County, Maryland"
"74028","24736","103365","32107","118157","24657","-","**","57292","13955","72639","27510","-","**","1500000US240317048062","Block Group 2, Census Tract 7048.06, Montgomery County, Maryland"
"84239","14352","147262","52009","153958","13721","-","**","51739","20383","84659","27365","-","**","1500000US240317050001","Block Group 1, Census Tract 7050, Montgomery County, Maryland"
"136389","29827","167188","20822","178750","63704","5000","4064","71071","64974","143393","43651","26964","12044","1500000US240317050002","Block Group 2, Census Tract 7050, Montgomery County, Maryland"
"74722","28427","83214","31457","91635","31414","46250","27273","62500","46023","94750","46041","25278","20306","1500000US240317050003","Block Group 3, Census Tract 7050, Montgomery County, Maryland"
"-","**","39833","14608","-","**","-","**","83167","54090","130139","71044","43990","10826","1500000US240317050004","Block Group 4, Census Tract 7050, Montgomery County, Maryland"
"98654","9796","121711","24252","152426","20903","13500","10763","81429","9017","100341","15778","50365","48451","1500000US240317051001","Block Group 1, Census Tract 7051, Montgomery County, Maryland"
"89432","12556","122619","41071","124464","39972","-","**","68125","30472","103859","9565","16667","14771","1500000US240317051002","Block Group 2, Census Tract 7051, Montgomery County, Maryland"
"158750","62600","248500","40395","250,000+","***","-","**","93750","24788","170625","86376","21250","19337","1500000US240317051003","Block Group 3, Census Tract 7051, Montgomery County, Maryland"
"123125","33386","173333","44101","242000","54022","-","**","77813","25920","152500","19526","19250","7820","1500000US240317051004","Block Group 4, Census Tract 7051, Montgomery County, Maryland"
"68750","27987","74659","68781","153409","57908","-","**","58672","37553","113750","70482","16538","9681","1500000US240317052001","Block Group 1, Census Tract 7052, Montgomery County, Maryland"
"132344","26029","207813","84050","250,000+","***","2,500-","***","76607","32675","142679","55451","20833","13878","1500000US240317052002","Block Group 2, Census Tract 7052, Montgomery County, Maryland"
"151146","20640","171620","32974","172454","65453","-","**","95192","36874","175625","29608","22708","17474","1500000US240317052003","Block Group 3, Census Tract 7052, Montgomery County, Maryland"
"121000","50828","230417","79034","250,000+","***","-","**","43750","23574","108750","19583","-","**","1500000US240317053001","Block Group 1, Census Tract 7053, Montgomery County, Maryland"
"130417","24238","200625","72593","250,000+","***","-","**","70781","33699","151000","62462","19375","19251","1500000US240317053002","Block Group 2, Census Tract 7053, Montgomery County, Maryland"
"122721","25212","141875","41906","175000","12005","-","**","99125","17888","166750","9901","-","**","1500000US240317054001","Block Group 1, Census Tract 7054, Montgomery County, Maryland"
"120341","25215","171591","30861","237969","29670","-","**","63750","30524","147292","41108","18333","14683","1500000US240317054002","Block Group 2, Census Tract 7054, Montgomery County, Maryland"
"76071","23835","130250","122698","176528","111410","-","**","66250","12145","92083","26814","-","**","1500000US240317055011","Block Group 1, Census Tract 7055.01, Montgomery County, Maryland"
"50234","13632","-","**","91838","38923","17321","9302","51250","10853","65972","42782","44886","19122","1500000US240317055012","Block Group 2, Census Tract 7055.01, Montgomery County, Maryland"
"120625","63222","159107","66607","207772","56896","12039","2470","87396","55889","176250","61249","25240","9811","1500000US240317055021","Block Group 1, Census Tract 7055.02, Montgomery County, Maryland"
"122386","50203","182750","75970","250,000+","***","-","**","72614","35587","120455","102727","-","**","1500000US240317055022","Block Group 2, Census Tract 7055.02, Montgomery County, Maryland"
"104625","11187","133167","24775","162083","48553","21719","19135","90043","22964","103750","16009","21528","13677","1500000US240317055023","Block Group 3, Census Tract 7055.02, Montgomery County, Maryland"
"144423","23660","160875","13314","165000","29087","2,500-","***","109063","40430","143846","28857","19934","7184","1500000US240317056011","Block Group 1, Census Tract 7056.01, Montgomery County, Maryland"
"129531","46029","155399","8057","156410","10640","-","**","75000","23308","111250","35298","-","**","1500000US240317056012","Block Group 2, Census Tract 7056.01, Montgomery County, Maryland"
"99688","32437","102188","27026","106818","60564","-","**","-","**","-","**","-","**","1500000US240317056013","Block Group 3, Census Tract 7056.01, Montgomery County, Maryland"
"74545","29409","106389","43787","106528","56184","-","**","62981","50182","104679","19418","-","**","1500000US240317056021","Block Group 1, Census Tract 7056.02, Montgomery County, Maryland"
"83285","8157","83705","16134","84018","18405","-","**","83147","11362","90195","9577","17521","5414","1500000US240317056022","Block Group 2, Census Tract 7056.02, Montgomery County, Maryland"
"109375","34561","136375","58034","165000","49598","70139","13447","96071","70660","156375","55499","14012","5833","1500000US240317057011","Block Group 1, Census Tract 7057.01, Montgomery County, Maryland"
"118750","44901","186563","70269","194375","121299","-","**","50000","48374","126806","60123","30197","11495","1500000US240317057012","Block Group 2, Census Tract 7057.01, Montgomery County, Maryland"
"56728","7241","92574","38166","126667","32576","34306","27060","40000","18154","83438","28298","12222","4044","1500000US240317057013","Block Group 3, Census Tract 7057.01, Montgomery County, Maryland"
"93625","74290","132639","94948","162125","26728","-","**","39318","27183","98750","13136","22292","14053","1500000US240317057014","Block Group 4, Census Tract 7057.01, Montgomery County, Maryland"
"101458","18453","130833","81476","165357","61781","3250","1594","69444","37567","110833","28747","-","**","1500000US240317057021","Block Group 1, Census Tract 7057.02, Montgomery County, Maryland"
"68313","21187","113958","39159","150833","50717","-","**","42639","19836","91667","50211","-","**","1500000US240317057022","Block Group 2, Census Tract 7057.02, Montgomery County, Maryland"
"131750","28963","193618","59942","216029","68561","-","**","80208","70450","182344","53266","-","**","1500000US240317057023","Block Group 3, Census Tract 7057.02, Montgomery County, Maryland"
"159250","36126","177853","25531","203625","32309","26771","14448","124095","46859","143750","29457","-","**","1500000US240317058001","Block Group 1, Census Tract 7058, Montgomery County, Maryland"
"96774","33350","139940","11938","144485","39695","-","**","50754","11473","100385","55812","-","**","1500000US240317058002","Block Group 2, Census Tract 7058, Montgomery County, Maryland"
"104879","13080","150481","82088","169118","24502","-","**","102813","19306","113482","40868","-","**","1500000US240317058003","Block Group 3, Census Tract 7058, Montgomery County, Maryland"
"106887","31919","157679","38584","169167","58107","20417","15940","-","**","128333","67785","9620","5409","1500000US240317059011","Block Group 1, Census Tract 7059.01, Montgomery County, Maryland"
"88917","32226","128194","39027","156250","31909","-","**","64808","22995","100958","26623","16750","11424","1500000US240317059012","Block Group 2, Census Tract 7059.01, Montgomery County, Maryland"
"86667","30530","201111","39428","210625","31130","-","**","43438","23106","54286","49206","-","**","1500000US240317059013","Block Group 3, Census Tract 7059.01, Montgomery County, Maryland"
"109722","32303","122875","57314","156417","41411","-","**","101719","52806","133281","21307","6250","4404","1500000US240317059021","Block Group 1, Census Tract 7059.02, Montgomery County, Maryland"
"128750","42083","140833","17309","142353","23085","-","**","87206","67476","200147","46553","-","**","1500000US240317059022","Block Group 2, Census Tract 7059.02, Montgomery County, Maryland"
"104167","14570","127750","49625","187865","68464","-","**","96625","39293","109750","39237","9826","7723","1500000US240317059023","Block Group 3, Census Tract 7059.02, Montgomery County, Maryland"
"108586","8727","165000","63761","234531","73149","-","**","74135","29381","109107","13467","16691","5722","1500000US240317059031","Block Group 1, Census Tract 7059.03, Montgomery County, Maryland"
"108125","66402","161688","57530","182750","21882","45000","41331","86713","31088","143750","66528","10833","8230","1500000US240317059032","Block Group 2, Census Tract 7059.03, Montgomery County, Maryland"
"88750","33026","133523","65783","155625","20158","-","**","46731","43162","99519","75647","-","**","1500000US240317059033","Block Group 3, Census Tract 7059.03, Montgomery County, Maryland"
"110556","75118","166477","24596","212639","72718","-","**","49141","25130","200250","156309","-","**","1500000US240317060051","Block Group 1, Census Tract 7060.05, Montgomery County, Maryland"
"152868","39865","162281","108291","250,000+","***","-","**","75278","35803","-","**","-","**","1500000US240317060052","Block Group 2, Census Tract 7060.05, Montgomery County, Maryland"
"99931","21413","143967","51781","238594","79240","-","**","42412","19953","-","**","12132","7428","1500000US240317060053","Block Group 3, Census Tract 7060.05, Montgomery County, Maryland"
"126071","42721","137368","33278","159286","77590","-","**","91379","57547","144766","10590","-","**","1500000US240317060071","Block Group 1, Census Tract 7060.07, Montgomery County, Maryland"
"105464","12807","143793","45475","161123","32195","50234","47216","75524","36282","108793","14665","-","**","1500000US240317060072","Block Group 2, Census Tract 7060.07, Montgomery County, Maryland"
"101300","25718","140125","30942","153684","18915","-","**","69013","37979","126677","18185","22308","21377","1500000US240317060073","Block Group 3, Census Tract 7060.07, Montgomery County, Maryland"
"58292","23323","115347","75827","220476","117230","-","**","46202","22626","57542","22080","-","**","1500000US240317060081","Block Group 1, Census Tract 7060.08, Montgomery County, Maryland"
"115250","76546","143611","41360","218846","70964","-","**","68013","39973","-","**","-","**","1500000US240317060082","Block Group 2, Census Tract 7060.08, Montgomery County, Maryland"
"129511","19809","150750","29594","181250","36661","-","**","84432","44935","149773","41754","22188","12603","1500000US240317060083","Block Group 3, Census Tract 7060.08, Montgomery County, Maryland"
"64167","40933","129773","53673","183750","83491","-","**","38438","12272","48750","16519","20086","13040","1500000US240317060091","Block Group 1, Census Tract 7060.09, Montgomery County, Maryland"
"125179","45670","180375","44017","196528","49702","-","**","54250","38781","127366","87888","14773","8548","1500000US240317060092","Block Group 2, Census Tract 7060.09, Montgomery County, Maryland"
"97059","31367","124886","45135","159000","36098","-","**","71806","52874","145313","11998","-","**","1500000US240317060093","Block Group 3, Census Tract 7060.09, Montgomery County, Maryland"
"40167","10409","48009","17223","64643","48176","-","**","38631","9515","48478","18842","-","**","1500000US240317060101","Block Group 1, Census Tract 7060.10, Montgomery County, Maryland"
"105772","57542","147121","34679","193250","67391","-","**","50156","39963","106779","61902","12500","9479","1500000US240317060102","Block Group 2, Census Tract 7060.10, Montgomery County, Maryland"
"101371","11722","100000","13771","138529","19462","-","**","104286","27839","135795","26774","-","**","1500000US240317060111","Block Group 1, Census Tract 7060.11, Montgomery County, Maryland"
"88125","37918","101250","62823","108500","58901","-","**","63750","57667","109891","8757","9250","2802","1500000US240317060112","Block Group 2, Census Tract 7060.11, Montgomery County, Maryland"
"109074","18517","150521","29110","166250","29947","27813","20572","95950","16472","106181","19382","-","**","1500000US240317060113","Block Group 3, Census Tract 7060.11, Montgomery County, Maryland"
"67292","22117","75705","17518","108000","32717","-","**","55667","25999","88456","17149","-","**","1500000US240317060121","Block Group 1, Census Tract 7060.12, Montgomery County, Maryland"
"81354","25381","84063","13382","86094","16274","-","**","67625","52182","103750","23688","-","**","1500000US240317060122","Block Group 2, Census Tract 7060.12, Montgomery County, Maryland"
"43370","14360","70313","38689","109000","59246","-","**","37656","18276","50556","29102","6523","5354","1500000US240317060123","Block Group 3, Census Tract 7060.12, Montgomery County, Maryland"
"104063","15845","146111","38093","179118","50228","31111","15549","51141","14027","78750","49575","-","**","1500000US240317060131","Block Group 1, Census Tract 7060.13, Montgomery County, Maryland"
"78875","25788","136750","45033","172963","23790","7560","6609","46500","18246","107188","17407","26667","26574","1500000US240317060132","Block Group 2, Census Tract 7060.13, Montgomery County, Maryland"
"26964","15127","44286","30084","53452","20052","-","**","21098","11662","-","**","11458","10997","1500000US240338001021","Block Group 1, Census Tract 8001.02, Prince George's County, Maryland"
"42895","11841","34479","20963","-","**","22273","4872","45536","13049","47708","10105","17212","10241","1500000US240338001022","Block Group 2, Census Tract 8001.02, Prince George's County, Maryland"
"37083","32109","57820","12276","57820","12276","-","**","22373","16496","66250","41555","22119","12412","1500000US240338001023","Block Group 3, Census Tract 8001.02, Prince George's County, Maryland"
"43239","11596","53929","4881","55046","7492","21042","14472","29044","14851","49205","20011","12650","4024","1500000US240338001031","Block Group 1, Census Tract 8001.03, Prince George's County, Maryland"
"31379","6716","32371","8497","41053","20046","13036","11082","27500","12715","44844","11141","15057","8396","1500000US240338001032","Block Group 2, Census Tract 8001.03, Prince George's County, Maryland"
"35521","9524","57917","44742","63250","28607","11125","2758","33438","6889","38036","13849","2,500-","***","1500000US240338001051","Block Group 1, Census Tract 8001.05, Prince George's County, Maryland"
"51761","13462","54196","36069","68906","38048","12250","10853","50625","7765","54952","41654","-","**","1500000US240338001052","Block Group 2, Census Tract 8001.05, Prince George's County, Maryland"
"31997","12266","30368","17042","44750","23067","10346","7603","37589","14956","41506","6701","20144","13063","1500000US240338001053","Block Group 3, Census Tract 8001.05, Prince George's County, Maryland"
"49297","12455","49453","23972","61442","14280","12250","12101","47353","24129","63750","19726","-","**","1500000US240338001061","Block Group 1, Census Tract 8001.06, Prince George's County, Maryland"
"49268","6866","48250","9121","53224","15018","-","**","49675","11498","75197","33035","9783","4536","1500000US240338001062","Block Group 2, Census Tract 8001.06, Prince George's County, Maryland"
"45795","13275","40833","17125","51557","19670","12407","8683","51350","14225","55391","11995","32879","9033","1500000US240338001081","Block Group 1, Census Tract 8001.08, Prince George's County, Maryland"
"38615","14157","41154","13532","39904","24517","41442","16754","-","**","39952","12404","-","**","1500000US240338001082","Block Group 2, Census Tract 8001.08, Prince George's County, Maryland"
"40098","4171","41875","4619","46830","12840","-","**","38250","9726","42159","5544","-","**","1500000US240338001091","Block Group 1, Census Tract 8001.09, Prince George's County, Maryland"
"41477","5302","41004","5410","42614","4210","8456","4803","52542","29614","59688","15803","3643","1893","1500000US240338001092","Block Group 2, Census Tract 8001.09, Prince George's County, Maryland"
"24949","4382","30662","11058","31195","11285","9766","8445","16866","6259","23265","4932","-","**","1500000US240338001093","Block Group 3, Census Tract 8001.09, Prince George's County, Maryland"
