"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002EA","B25004_002M","B25004_002MA","B25004_003E","B25004_003EA","B25004_003M","B25004_003MA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006EA","B25004_006M","B25004_006MA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US245101308032","Block Group 2, Census Tract 1308.03, Baltimore city, Maryland","28","45","null","null","0","null","12","null","0","null","12","null","28","45","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101308033","Block Group 3, Census Tract 1308.03, Baltimore city, Maryland","99","71","null","null","0","null","12","null","0","null","12","null","57","60","null","null","0","12","null","null","8","null","13","null","0","12","null","null","34","43","null","null",
"1500000US245101308041","Block Group 1, Census Tract 1308.04, Baltimore city, Maryland","51","44","null","null","0","null","12","null","20","null","29","null","16","25","null","null","0","12","null","null","0","null","12","null","0","12","null","null","15","23","null","null",
"1500000US245101308042","Block Group 2, Census Tract 1308.04, Baltimore city, Maryland","91","48","null","null","0","null","12","null","0","null","12","null","0","12","null","null","42","36","null","null","12","null","20","null","0","12","null","null","37","31","null","null",
"1500000US245101308051","Block Group 1, Census Tract 1308.05, Baltimore city, Maryland","45","41","null","null","15","null","25","null","0","null","12","null","16","25","null","null","0","12","null","null","0","null","12","null","0","12","null","null","14","21","null","null",
"1500000US245101308061","Block Group 1, Census Tract 1308.06, Baltimore city, Maryland","153","52","null","null","70","null","42","null","13","null","20","null","11","17","null","null","0","12","null","null","4","null","7","null","0","12","null","null","55","38","null","null",
"1500000US245101401001","Block Group 1, Census Tract 1401, Baltimore city, Maryland","39","61","null","null","39","null","61","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101401002","Block Group 2, Census Tract 1401, Baltimore city, Maryland","44","69","null","null","44","null","69","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101401003","Block Group 3, Census Tract 1401, Baltimore city, Maryland","146","106","null","null","72","null","83","null","0","null","12","null","39","64","null","null","0","12","null","null","0","null","12","null","0","12","null","null","35","58","null","null",
"1500000US245101401004","Block Group 4, Census Tract 1401, Baltimore city, Maryland","104","84","null","null","40","null","57","null","0","null","12","null","0","12","null","null","0","12","null","null","13","null","20","null","0","12","null","null","51","65","null","null",
"1500000US245101402001","Block Group 1, Census Tract 1402, Baltimore city, Maryland","100","61","null","null","17","null","27","null","0","null","12","null","19","31","null","null","0","12","null","null","0","null","12","null","0","12","null","null","64","49","null","null",
"1500000US245101402002","Block Group 2, Census Tract 1402, Baltimore city, Maryland","220","77","null","null","63","null","51","null","0","null","12","null","17","27","null","null","0","12","null","null","0","null","12","null","0","12","null","null","140","66","null","null",
"1500000US245101402003","Block Group 3, Census Tract 1402, Baltimore city, Maryland","87","61","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","87","61","null","null",
"1500000US245101402004","Block Group 4, Census Tract 1402, Baltimore city, Maryland","104","65","null","null","13","null","22","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","91","62","null","null",
"1500000US245101403001","Block Group 1, Census Tract 1403, Baltimore city, Maryland","89","52","null","null","0","null","12","null","13","null","20","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","76","47","null","null",
"1500000US245101403002","Block Group 2, Census Tract 1403, Baltimore city, Maryland","159","59","null","null","11","null","17","null","12","null","19","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","136","58","null","null",
"1500000US245101403003","Block Group 3, Census Tract 1403, Baltimore city, Maryland","127","68","null","null","21","null","32","null","6","null","9","null","16","26","null","null","0","12","null","null","0","null","12","null","0","12","null","null","84","57","null","null",
"1500000US245101403004","Block Group 4, Census Tract 1403, Baltimore city, Maryland","273","90","null","null","11","null","18","null","11","null","18","null","10","18","null","null","0","12","null","null","0","null","12","null","0","12","null","null","241","89","null","null",
"1500000US245101501001","Block Group 1, Census Tract 1501, Baltimore city, Maryland","155","64","null","null","33","null","37","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","122","56","null","null",
"1500000US245101501002","Block Group 2, Census Tract 1501, Baltimore city, Maryland","146","55","null","null","41","null","38","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","105","51","null","null",
"1500000US245101501003","Block Group 3, Census Tract 1501, Baltimore city, Maryland","83","45","null","null","18","null","27","null","0","null","12","null","15","24","null","null","0","12","null","null","0","null","12","null","0","12","null","null","50","36","null","null",
"1500000US245101502001","Block Group 1, Census Tract 1502, Baltimore city, Maryland","179","73","null","null","15","null","24","null","0","null","12","null","41","39","null","null","0","12","null","null","0","null","12","null","0","12","null","null","123","63","null","null",
"1500000US245101502002","Block Group 2, Census Tract 1502, Baltimore city, Maryland","127","66","null","null","15","null","24","null","0","null","12","null","0","12","null","null","17","26","null","null","0","null","12","null","0","12","null","null","95","61","null","null",
"1500000US245101502003","Block Group 3, Census Tract 1502, Baltimore city, Maryland","329","94","null","null","0","null","12","null","21","null","35","null","60","46","null","null","16","25","null","null","0","null","12","null","0","12","null","null","232","83","null","null",
"1500000US245101503001","Block Group 1, Census Tract 1503, Baltimore city, Maryland","152","57","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","152","57","null","null",
"1500000US245101503002","Block Group 2, Census Tract 1503, Baltimore city, Maryland","85","45","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","85","45","null","null",
"1500000US245101503003","Block Group 3, Census Tract 1503, Baltimore city, Maryland","151","52","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","151","52","null","null",
"1500000US245101504001","Block Group 1, Census Tract 1504, Baltimore city, Maryland","189","80","null","null","15","null","23","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","174","77","null","null",
"1500000US245101504002","Block Group 2, Census Tract 1504, Baltimore city, Maryland","336","108","null","null","50","null","46","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","286","109","null","null",
"1500000US245101504003","Block Group 3, Census Tract 1504, Baltimore city, Maryland","111","67","null","null","15","null","24","null","0","null","12","null","18","29","null","null","0","12","null","null","8","null","12","null","0","12","null","null","70","55","null","null",
"1500000US245101505001","Block Group 1, Census Tract 1505, Baltimore city, Maryland","71","38","null","null","9","null","14","null","0","null","12","null","0","12","null","null","9","14","null","null","0","null","12","null","0","12","null","null","53","33","null","null",
"1500000US245101505002","Block Group 2, Census Tract 1505, Baltimore city, Maryland","37","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","37","27","null","null",
"1500000US245101506001","Block Group 1, Census Tract 1506, Baltimore city, Maryland","104","60","null","null","23","null","35","null","0","null","12","null","7","11","null","null","0","12","null","null","0","null","12","null","0","12","null","null","74","50","null","null",
"1500000US245101506002","Block Group 2, Census Tract 1506, Baltimore city, Maryland","36","40","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","36","40","null","null",
"1500000US245101506003","Block Group 3, Census Tract 1506, Baltimore city, Maryland","160","65","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","160","65","null","null",
"1500000US245101506004","Block Group 4, Census Tract 1506, Baltimore city, Maryland","67","54","null","null","16","null","25","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","51","47","null","null",
"1500000US245101506005","Block Group 5, Census Tract 1506, Baltimore city, Maryland","213","100","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","213","100","null","null",
"1500000US245101507011","Block Group 1, Census Tract 1507.01, Baltimore city, Maryland","126","54","null","null","28","null","32","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","98","48","null","null",
"1500000US245101507012","Block Group 2, Census Tract 1507.01, Baltimore city, Maryland","44","38","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","38","null","null",
"1500000US245101507013","Block Group 3, Census Tract 1507.01, Baltimore city, Maryland","69","43","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","69","43","null","null",
"1500000US245101507021","Block Group 1, Census Tract 1507.02, Baltimore city, Maryland","86","64","null","null","0","null","12","null","0","null","12","null","23","25","null","null","0","12","null","null","0","null","12","null","0","12","null","null","63","57","null","null",
"1500000US245101507022","Block Group 2, Census Tract 1507.02, Baltimore city, Maryland","49","42","null","null","15","null","25","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","34","33","null","null",
"1500000US245101507023","Block Group 3, Census Tract 1507.02, Baltimore city, Maryland","180","82","null","null","0","null","12","null","0","null","12","null","26","38","null","null","0","12","null","null","0","null","12","null","0","12","null","null","154","80","null","null",
"1500000US245101508001","Block Group 1, Census Tract 1508, Baltimore city, Maryland","98","82","null","null","0","null","12","null","0","null","12","null","21","34","null","null","0","12","null","null","0","null","12","null","0","12","null","null","77","74","null","null",
"1500000US245101508002","Block Group 2, Census Tract 1508, Baltimore city, Maryland","83","57","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","83","57","null","null",
"1500000US245101508003","Block Group 3, Census Tract 1508, Baltimore city, Maryland","137","90","null","null","34","null","49","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","103","75","null","null",
"1500000US245101508004","Block Group 4, Census Tract 1508, Baltimore city, Maryland","140","84","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","140","84","null","null",
"1500000US245101508005","Block Group 5, Census Tract 1508, Baltimore city, Maryland","109","88","null","null","20","null","32","null","0","null","12","null","38","61","null","null","0","12","null","null","0","null","12","null","0","12","null","null","51","57","null","null",
"1500000US245101508006","Block Group 6, Census Tract 1508, Baltimore city, Maryland","102","68","null","null","20","null","32","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","82","69","null","null",
"1500000US245101509001","Block Group 1, Census Tract 1509, Baltimore city, Maryland","180","80","null","null","35","null","40","null","0","null","12","null","0","12","null","null","0","12","null","null","20","null","32","null","0","12","null","null","125","73","null","null",
"1500000US245101509002","Block Group 2, Census Tract 1509, Baltimore city, Maryland","151","63","null","null","0","null","12","null","0","null","12","null","16","28","null","null","17","27","null","null","0","null","12","null","0","12","null","null","118","59","null","null",
"1500000US245101509003","Block Group 3, Census Tract 1509, Baltimore city, Maryland","95","50","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","95","50","null","null",
"1500000US245101509004","Block Group 4, Census Tract 1509, Baltimore city, Maryland","87","63","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","87","63","null","null",
"1500000US245101510001","Block Group 1, Census Tract 1510, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101510002","Block Group 2, Census Tract 1510, Baltimore city, Maryland","114","68","null","null","19","null","31","null","0","null","12","null","18","28","null","null","0","12","null","null","0","null","12","null","0","12","null","null","77","61","null","null",
"1500000US245101510003","Block Group 3, Census Tract 1510, Baltimore city, Maryland","57","65","null","null","21","null","32","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","36","58","null","null",
"1500000US245101510004","Block Group 4, Census Tract 1510, Baltimore city, Maryland","81","54","null","null","16","null","28","null","0","null","12","null","0","12","null","null","21","33","null","null","0","null","12","null","0","12","null","null","44","44","null","null",
"1500000US245101510005","Block Group 5, Census Tract 1510, Baltimore city, Maryland","190","94","null","null","19","null","33","null","19","null","31","null","0","12","null","null","18","28","null","null","0","null","12","null","0","12","null","null","134","85","null","null",
"1500000US245101510006","Block Group 6, Census Tract 1510, Baltimore city, Maryland","148","80","null","null","40","null","46","null","0","null","12","null","14","22","null","null","0","12","null","null","0","null","12","null","0","12","null","null","94","78","null","null",
"1500000US245101510007","Block Group 7, Census Tract 1510, Baltimore city, Maryland","57","52","null","null","0","null","12","null","0","null","12","null","20","30","null","null","0","12","null","null","0","null","12","null","0","12","null","null","37","42","null","null",
"1500000US245101511001","Block Group 1, Census Tract 1511, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101511002","Block Group 2, Census Tract 1511, Baltimore city, Maryland","139","124","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","139","124","null","null",
"1500000US245101511003","Block Group 3, Census Tract 1511, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101511004","Block Group 4, Census Tract 1511, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101511005","Block Group 5, Census Tract 1511, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101511006","Block Group 6, Census Tract 1511, Baltimore city, Maryland","189","141","null","null","44","null","72","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","145","125","null","null",
"1500000US245101512001","Block Group 1, Census Tract 1512, Baltimore city, Maryland","75","69","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","75","69","null","null",
"1500000US245101512002","Block Group 2, Census Tract 1512, Baltimore city, Maryland","108","82","null","null","0","null","12","null","0","null","12","null","25","40","null","null","0","12","null","null","0","null","12","null","0","12","null","null","83","74","null","null",
"1500000US245101512003","Block Group 3, Census Tract 1512, Baltimore city, Maryland","197","74","null","null","0","null","12","null","0","null","12","null","28","46","null","null","0","12","null","null","0","null","12","null","0","12","null","null","169","84","null","null",
"1500000US245101512004","Block Group 4, Census Tract 1512, Baltimore city, Maryland","57","63","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","57","63","null","null",
"1500000US245101512005","Block Group 5, Census Tract 1512, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101513001","Block Group 1, Census Tract 1513, Baltimore city, Maryland","157","75","null","null","0","null","12","null","0","null","12","null","20","31","null","null","0","12","null","null","0","null","12","null","0","12","null","null","137","71","null","null",
"1500000US245101513002","Block Group 2, Census Tract 1513, Baltimore city, Maryland","206","100","null","null","39","null","44","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","167","92","null","null",
"1500000US245101513003","Block Group 3, Census Tract 1513, Baltimore city, Maryland","72","64","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","72","64","null","null",
"1500000US245101513004","Block Group 4, Census Tract 1513, Baltimore city, Maryland","21","33","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","21","33","null","null",
"1500000US245101513005","Block Group 5, Census Tract 1513, Baltimore city, Maryland","158","91","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","158","91","null","null",
"1500000US245101601001","Block Group 1, Census Tract 1601, Baltimore city, Maryland","90","56","null","null","0","null","12","null","18","null","30","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","72","58","null","null",
"1500000US245101601002","Block Group 2, Census Tract 1601, Baltimore city, Maryland","92","66","null","null","38","null","44","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","54","50","null","null",
"1500000US245101601003","Block Group 3, Census Tract 1601, Baltimore city, Maryland","284","91","null","null","95","null","80","null","36","null","28","null","37","41","null","null","0","12","null","null","0","null","12","null","0","12","null","null","116","60","null","null",
"1500000US245101601004","Block Group 4, Census Tract 1601, Baltimore city, Maryland","217","82","null","null","19","null","31","null","0","null","12","null","19","30","null","null","0","12","null","null","0","null","12","null","0","12","null","null","179","78","null","null",
"1500000US245101602001","Block Group 1, Census Tract 1602, Baltimore city, Maryland","55","41","null","null","10","null","15","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","45","37","null","null",
"1500000US245101602002","Block Group 2, Census Tract 1602, Baltimore city, Maryland","144","56","null","null","25","null","25","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","119","50","null","null",
"1500000US245101602003","Block Group 3, Census Tract 1602, Baltimore city, Maryland","297","89","null","null","85","null","54","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","212","78","null","null",
"1500000US245101603001","Block Group 1, Census Tract 1603, Baltimore city, Maryland","86","55","null","null","35","null","46","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","51","32","null","null",
"1500000US245101603002","Block Group 2, Census Tract 1603, Baltimore city, Maryland","256","61","null","null","39","null","30","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","217","61","null","null",
"1500000US245101604001","Block Group 1, Census Tract 1604, Baltimore city, Maryland","106","54","null","null","11","null","19","null","0","null","12","null","13","20","null","null","0","12","null","null","0","null","12","null","0","12","null","null","82","48","null","null",
"1500000US245101604002","Block Group 2, Census Tract 1604, Baltimore city, Maryland","202","64","null","null","29","null","32","null","0","null","12","null","12","19","null","null","0","12","null","null","0","null","12","null","0","12","null","null","161","55","null","null",
"1500000US245101604003","Block Group 3, Census Tract 1604, Baltimore city, Maryland","253","64","null","null","56","null","45","null","0","null","12","null","12","18","null","null","0","12","null","null","0","null","12","null","0","12","null","null","185","55","null","null",
"1500000US245101604004","Block Group 4, Census Tract 1604, Baltimore city, Maryland","377","84","null","null","93","null","58","null","0","null","12","null","34","40","null","null","0","12","null","null","0","null","12","null","0","12","null","null","250","68","null","null",
"1500000US245101605001","Block Group 1, Census Tract 1605, Baltimore city, Maryland","95","75","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","95","75","null","null",
"1500000US245101605002","Block Group 2, Census Tract 1605, Baltimore city, Maryland","10","17","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","10","17","null","null",
"1500000US245101605003","Block Group 3, Census Tract 1605, Baltimore city, Maryland","89","67","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","89","67","null","null",
"1500000US245101605004","Block Group 4, Census Tract 1605, Baltimore city, Maryland","57","57","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","57","57","null","null",
"1500000US245101605005","Block Group 5, Census Tract 1605, Baltimore city, Maryland","118","69","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","118","69","null","null",
"1500000US245101606001","Block Group 1, Census Tract 1606, Baltimore city, Maryland","165","74","null","null","0","null","12","null","0","null","12","null","17","27","null","null","0","12","null","null","0","null","12","null","0","12","null","null","148","73","null","null",
"1500000US245101606002","Block Group 2, Census Tract 1606, Baltimore city, Maryland","252","89","null","null","0","null","12","null","0","null","12","null","21","32","null","null","0","12","null","null","0","null","12","null","0","12","null","null","231","86","null","null",
"1500000US245101606003","Block Group 3, Census Tract 1606, Baltimore city, Maryland","39","44","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","39","44","null","null",
"1500000US245101606004","Block Group 4, Census Tract 1606, Baltimore city, Maryland","134","65","null","null","0","null","12","null","17","null","28","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","117","61","null","null",
"1500000US245101606005","Block Group 5, Census Tract 1606, Baltimore city, Maryland","69","45","null","null","19","null","30","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","50","46","null","null",
"1500000US245101607001","Block Group 1, Census Tract 1607, Baltimore city, Maryland","57","52","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","57","52","null","null",
"1500000US245101607002","Block Group 2, Census Tract 1607, Baltimore city, Maryland","67","54","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","67","54","null","null",
"1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland","103","72","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","103","72","null","null",
"1500000US245101607004","Block Group 4, Census Tract 1607, Baltimore city, Maryland","141","78","null","null","0","null","12","null","0","null","12","null","27","43","null","null","0","12","null","null","0","null","12","null","0","12","null","null","114","69","null","null",
"1500000US245101607005","Block Group 5, Census Tract 1607, Baltimore city, Maryland","144","66","null","null","16","null","25","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","128","64","null","null",
"1500000US245101607006","Block Group 6, Census Tract 1607, Baltimore city, Maryland","94","67","null","null","17","null","28","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","77","61","null","null",
"1500000US245101607007","Block Group 7, Census Tract 1607, Baltimore city, Maryland","162","82","null","null","17","null","28","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","145","77","null","null",
"1500000US245101608011","Block Group 1, Census Tract 1608.01, Baltimore city, Maryland","83","59","null","null","46","null","43","null","0","null","12","null","17","29","null","null","0","12","null","null","0","null","12","null","0","12","null","null","20","31","null","null",
"1500000US245101608012","Block Group 2, Census Tract 1608.01, Baltimore city, Maryland","55","57","null","null","18","null","30","null","0","null","12","null","37","50","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101608013","Block Group 3, Census Tract 1608.01, Baltimore city, Maryland","81","71","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","30","null","48","null","0","12","null","null","51","57","null","null",
"1500000US245101608014","Block Group 4, Census Tract 1608.01, Baltimore city, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101608021","Block Group 1, Census Tract 1608.02, Baltimore city, Maryland","96","54","null","null","0","null","12","null","0","null","12","null","12","20","null","null","0","12","null","null","34","null","39","null","0","12","null","null","50","47","null","null",
"1500000US245101608022","Block Group 2, Census Tract 1608.02, Baltimore city, Maryland","26","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","26","27","null","null",
"1500000US245101608023","Block Group 3, Census Tract 1608.02, Baltimore city, Maryland","84","59","null","null","0","null","12","null","0","null","12","null","14","22","null","null","0","12","null","null","0","null","12","null","0","12","null","null","70","57","null","null",
"1500000US245101701001","Block Group 1, Census Tract 1701, Baltimore city, Maryland","82","49","null","null","24","null","28","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","58","43","null","null",
"1500000US245101701002","Block Group 2, Census Tract 1701, Baltimore city, Maryland","27","29","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","27","null","29","null","0","12","null","null","0","12","null","null",
"1500000US245101702001","Block Group 1, Census Tract 1702, Baltimore city, Maryland","171","90","null","null","68","null","66","null","12","null","19","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","91","69","null","null",
"1500000US245101702002","Block Group 2, Census Tract 1702, Baltimore city, Maryland","136","85","null","null","38","null","43","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","98","76","null","null",
"1500000US245101702003","Block Group 3, Census Tract 1702, Baltimore city, Maryland","76","52","null","null","76","null","52","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101703001","Block Group 1, Census Tract 1703, Baltimore city, Maryland","376","63","null","null","11","null","17","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","365","63","null","null",
"1500000US245101703002","Block Group 2, Census Tract 1703, Baltimore city, Maryland","117","45","null","null","27","null","22","null","0","null","12","null","28","26","null","null","16","22","null","null","0","null","12","null","0","12","null","null","46","31","null","null",
"1500000US245101801001","Block Group 1, Census Tract 1801, Baltimore city, Maryland","42","35","null","null","42","null","35","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245101801002","Block Group 2, Census Tract 1801, Baltimore city, Maryland","108","53","null","null","14","null","21","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","94","50","null","null",
"1500000US245101802001","Block Group 1, Census Tract 1802, Baltimore city, Maryland","85","42","null","null","41","null","33","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","33","null","null",
"1500000US245101802002","Block Group 2, Census Tract 1802, Baltimore city, Maryland","83","45","null","null","12","null","19","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","71","41","null","null",
"1500000US245101803001","Block Group 1, Census Tract 1803, Baltimore city, Maryland","85","37","null","null","10","null","17","null","21","null","24","null","31","27","null","null","0","12","null","null","0","null","12","null","0","12","null","null","23","26","null","null",
"1500000US245101803002","Block Group 2, Census Tract 1803, Baltimore city, Maryland","222","69","null","null","94","null","51","null","0","null","12","null","56","39","null","null","0","12","null","null","0","null","12","null","0","12","null","null","72","43","null","null",
