"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"2210","630","682","282","0","12","69","52","33","53","0","12","66","76","0","12","0","12","20","33","0","12","78","79","36","45","33","53","40","47","86","82","120","81","101","95","1528","403","1500000US240178507093","Block Group 3, Census Tract 8507.09, Charles County, Maryland"
"2824","401","867","236","39","38","19","29","67","49","32","41","8","14","6","11","84","62","10","16","43","36","28","33","42","46","42","39","99","64","59","43","210","97","79","62","1957","222","1500000US240178507101","Block Group 1, Census Tract 8507.10, Charles County, Maryland"
"2803","412","999","198","29","27","49","52","29","44","35","40","8","12","30","41","43","53","19","21","48","48","67","57","87","76","63","51","116","71","29","26","296","97","51","65","1804","279","1500000US240178507102","Block Group 2, Census Tract 8507.10, Charles County, Maryland"
"2523","412","701","240","85","60","18","23","40","47","50","61","26","28","56","57","23","26","0","12","62","61","17","21","83","63","37","36","45","45","38","58","94","60","27","29","1822","229","1500000US240178507111","Block Group 1, Census Tract 8507.11, Charles County, Maryland"
"747","199","248","123","0","12","0","12","10","16","0","12","13","21","12","20","0","12","31","49","12","19","87","68","0","12","0","12","0","12","14","22","46","30","23","28","499","122","1500000US240178507112","Block Group 2, Census Tract 8507.11, Charles County, Maryland"
"1739","400","568","218","43","40","15","17","9","12","8","14","84","81","17","18","8","13","10","17","42","36","10","30","37","30","54","40","37","41","27","39","150","93","17","22","1171","235","1500000US240178507113","Block Group 3, Census Tract 8507.11, Charles County, Maryland"
"2706","386","816","207","0","12","32","31","68","58","35","29","126","58","46","44","21","25","140","68","43","46","0","12","48","52","17","18","57","54","12","19","59","43","112","67","1890","256","1500000US240178507121","Block Group 1, Census Tract 8507.12, Charles County, Maryland"
"2986","414","900","225","12","21","34","32","48","48","44","41","22","24","34","28","33","28","35","32","48","43","84","38","57","50","36","26","25","23","113","75","189","91","86","43","2086","289","1500000US240178507122","Block Group 2, Census Tract 8507.12, Charles County, Maryland"
"4034","678","1250","341","77","56","92","59","88","69","20","31","131","96","76","52","165","112","52","44","67","71","124","85","119","84","0","12","16","25","0","12","155","94","68","59","2784","411","1500000US240178507131","Block Group 1, Census Tract 8507.13, Charles County, Maryland"
"3258","420","770","247","28","34","44","47","29","33","0","12","15","25","110","85","0","12","26","34","98","70","8","15","44","45","110","82","32","36","35","41","169","95","22","35","2488","284","1500000US240178507132","Block Group 2, Census Tract 8507.13, Charles County, Maryland"
"788","242","141","85","0","12","0","12","32","39","8","13","0","12","9","15","8","12","8","12","9","14","7","12","0","12","0","12","26","30","0","12","34","23","0","12","647","184","1500000US240178508011","Block Group 1, Census Tract 8508.01, Charles County, Maryland"
"996","339","263","147","9","15","24","26","15","20","76","65","0","12","54","46","0","12","36","49","9","17","0","12","0","12","0","12","0","12","0","12","33","39","7","15","733","218","1500000US240178508012","Block Group 2, Census Tract 8508.01, Charles County, Maryland"
"1040","193","190","79","26","24","17","18","17","20","0","12","0","12","8","13","29","36","0","12","0","12","11","16","0","12","0","12","0","12","7","12","75","45","0","12","850","145","1500000US240178508013","Block Group 3, Census Tract 8508.01, Charles County, Maryland"
"1922","315","496","158","27","42","29","24","4","7","54","54","8","13","42","44","10","17","7","11","11","18","8","12","27","42","42","43","45","52","24","23","108","56","50","34","1426","224","1500000US240178508014","Block Group 4, Census Tract 8508.01, Charles County, Maryland"
"1724","238","407","135","16","20","27","31","0","12","29","29","13","21","0","12","9","14","13","15","0","12","6","11","38","37","0","12","24","29","54","39","147","81","31","29","1317","206","1500000US240178508021","Block Group 1, Census Tract 8508.02, Charles County, Maryland"
"1288","306","466","183","43","54","0","12","14","17","58","63","0","12","51","38","0","12","0","12","28","50","0","12","57","60","12","21","26","40","63","67","105","105","9","16","822","246","1500000US240178508022","Block Group 2, Census Tract 8508.02, Charles County, Maryland"
"1127","256","225","99","6","10","15","24","0","12","17","25","10","17","0","12","8","13","0","12","0","12","10","15","13","20","18","19","0","12","38","25","90","52","0","12","902","218","1500000US240178508023","Block Group 3, Census Tract 8508.02, Charles County, Maryland"
"1884","388","491","200","33","42","61","58","35","33","0","12","37","40","63","66","15","25","0","12","24","28","0","12","38","40","16","26","32","39","71","47","66","44","0","12","1393","256","1500000US240178509011","Block Group 1, Census Tract 8509.01, Charles County, Maryland"
"1740","327","382","153","49","49","0","12","10","21","0","12","0","12","71","74","12","24","53","69","46","52","13","22","3","8","21","25","5","9","54","54","45","44","0","12","1358","246","1500000US240178509012","Block Group 2, Census Tract 8509.01, Charles County, Maryland"
"1522","340","402","145","8","15","9","16","0","12","7","12","13","23","45","30","22","35","29","47","0","12","56","78","78","73","52","48","0","12","0","12","77","89","6","22","1120","239","1500000US240178509013","Block Group 3, Census Tract 8509.01, Charles County, Maryland"
"1971","446","516","238","63","36","34","31","26","26","0","12","32","48","6","9","8","12","26","38","34","36","51","40","9","13","14","20","5","9","48","55","150","104","10","15","1455","256","1500000US240178509021","Block Group 1, Census Tract 8509.02, Charles County, Maryland"
"2557","531","589","183","120","85","4","10","45","48","76","56","0","12","0","12","17","21","53","37","52","59","40","30","10","15","16","26","17","20","7","11","92","57","40","37","1968","454","1500000US240178509022","Block Group 2, Census Tract 8509.02, Charles County, Maryland"
"1385","340","325","128","16","27","7","13","23","31","18","20","16","21","14","22","30","31","8","19","18","26","71","61","21","23","16","19","27","38","8","12","19","20","13","19","1060","243","1500000US240178509023","Block Group 3, Census Tract 8509.02, Charles County, Maryland"
"6281","403","1907","266","165","68","91","53","117","75","90","46","89","56","91","55","99","67","140","73","84","62","89","59","68","39","154","65","99","57","56","45","357","123","118","59","4374","319","1500000US240178509041","Block Group 1, Census Tract 8509.04, Charles County, Maryland"
"1253","266","341","128","23","25","23","37","21","22","52","37","0","12","21","22","0","12","43","49","11","18","0","12","16","19","30","28","0","12","6","14","42","31","53","33","912","195","1500000US240178509042","Block Group 2, Census Tract 8509.04, Charles County, Maryland"
"2027","304","561","188","0","12","23","26","23","27","11","18","39","37","24","27","27","29","34","31","20","24","22","22","64","53","34","30","19","21","23","21","198","128","0","12","1466","189","1500000US240178509051","Block Group 1, Census Tract 8509.05, Charles County, Maryland"
"2296","363","570","155","0","12","57","61","0","12","0","12","10","16","10","17","72","64","59","48","33","31","0","12","30","26","5","9","54","46","31","38","169","97","40","30","1726","290","1500000US240178509052","Block Group 2, Census Tract 8509.05, Charles County, Maryland"
"1280","381","448","252","10","19","30","37","14","23","18","29","66","80","28","35","10","18","18","31","0","12","67","67","19","27","28","33","14","22","19","26","75","71","32","51","832","236","1500000US240178509061","Block Group 1, Census Tract 8509.06, Charles County, Maryland"
"1111","352","340","182","0","12","12","23","0","12","0","12","65","67","11","23","55","81","14","23","115","85","0","12","0","12","0","12","0","12","11","19","11","19","46","60","771","240","1500000US240178509062","Block Group 2, Census Tract 8509.06, Charles County, Maryland"
"1923","388","597","214","14","25","42","53","0","12","34","53","40","63","22","37","12","22","21","35","64","81","0","12","0","12","72","80","11","21","24","37","241","120","0","12","1326","297","1500000US240178509063","Block Group 3, Census Tract 8509.06, Charles County, Maryland"
"1010","236","313","111","34","30","0","12","22","25","0","12","0","12","8","13","0","12","20","22","43","37","8","13","48","46","6","10","0","12","69","52","45","50","10","15","697","171","1500000US240178510011","Block Group 1, Census Tract 8510.01, Charles County, Maryland"
"2489","281","404","134","10","15","30","26","0","12","47","35","0","12","16","20","34","30","9","14","36","33","34","41","26","22","42","49","0","12","30","36","73","44","17","28","2085","225","1500000US240178510012","Block Group 2, Census Tract 8510.01, Charles County, Maryland"
"648","238","153","125","84","110","0","12","0","12","16","24","0","12","18","28","0","12","0","12","18","27","17","26","0","12","0","12","0","12","0","12","0","12","0","12","495","156","1500000US240178510021","Block Group 1, Census Tract 8510.02, Charles County, Maryland"
"2181","519","769","329","130","144","43","50","20","30","15","25","0","12","57","65","13","22","57","60","70","66","0","12","80","57","15","18","0","12","52","47","198","136","19","30","1412","282","1500000US240178510022","Block Group 2, Census Tract 8510.02, Charles County, Maryland"
"1110","477","387","208","16","27","16","26","28","32","36","61","16","27","66","79","0","12","43","51","47","74","17","26","0","12","0","12","0","12","53","82","34","28","15","24","723","316","1500000US240178510023","Block Group 3, Census Tract 8510.02, Charles County, Maryland"
"1551","444","369","190","44","67","19","31","0","12","17","27","0","12","37","42","0","12","47","72","40","31","21","33","0","12","0","12","0","12","21","24","88","89","35","41","1182","377","1500000US240178510024","Block Group 4, Census Tract 8510.02, Charles County, Maryland"
"1258","505","302","225","0","12","19","29","19","30","0","12","17","28","55","83","18","29","18","28","58","87","18","29","11","19","0","12","9","15","0","12","60","53","0","12","956","394","1500000US240178510025","Block Group 5, Census Tract 8510.02, Charles County, Maryland"
"2537","447","603","220","20","33","13","19","14","23","16","26","14","22","21","31","60","51","65","52","30","37","32","36","55","50","52","51","70","50","45","43","79","53","17","27","1934","332","1500000US240178510026","Block Group 6, Census Tract 8510.02, Charles County, Maryland"
"664","193","131","107","10","17","0","12","0","12","0","12","0","12","9","16","0","12","0","12","0","12","0","12","0","12","0","12","6","10","28","33","78","88","0","12","533","156","1500000US240178511001","Block Group 1, Census Tract 8511, Charles County, Maryland"
"1925","292","561","164","48","63","24","30","11","17","23","24","35","32","0","12","35","43","37","32","0","12","58","57","29","33","26","28","85","56","28","37","90","51","32","31","1364","248","1500000US240178511002","Block Group 2, Census Tract 8511, Charles County, Maryland"
"1426","276","423","204","0","12","17","20","29","41","10","17","29","34","58","86","43","40","12","18","17","20","0","12","15","23","8","13","27","25","56","45","84","62","18","19","1003","165","1500000US240178512001","Block Group 1, Census Tract 8512, Charles County, Maryland"
"773","285","190","146","23","37","24","38","0","12","0","12","0","12","0","12","12","18","0","12","0","12","20","24","35","43","0","12","22","34","0","12","54","58","0","12","583","187","1500000US240178512002","Block Group 2, Census Tract 8512, Charles County, Maryland"
"1018","211","231","97","10","16","8","13","9","15","9","14","19","16","19","22","9","13","28","25","3","7","19","21","0","12","3","4","18","22","37","31","40","36","0","12","787","161","1500000US240178512003","Block Group 3, Census Tract 8512, Charles County, Maryland"
"1414","314","270","110","22","25","8","13","22","21","0","12","16","25","9","13","39","50","19","20","10","18","8","13","0","12","5","9","23","27","8","12","69","59","12","18","1144","277","1500000US240178512004","Block Group 4, Census Tract 8512, Charles County, Maryland"
